Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
yqiD	P0DPP7	56	0	-	0	0	0	0	0
yecV	P0DSF6	14	0	-	0	0	0	0	0
ugpA	P10905	295	0	-	0	0	0	0	0
narH	P11349	512	0	-	0	0	0	0	0
helD	P15038	684	0	-	0	0	0	0	0
hycF	P16432	180	0	-	0	0	0	0	1
cysP	P16700	338	0	-	0	0	0	0	0
agp	P19926	413	0	-	0	0	0	0	0
mnmA	P25745	368	0	-	0	0	0	0	1
cydD	P29018	588	0	-	0	0	0	0	1
thiE	P30137	211	0	-	0	0	0	0	0
yidZ	P31463	319	0	-	0	0	0	0	0
yibG	P32106	153	0	-	0	0	0	0	1
yjbI	P32690	442	0	-	0	0	0	0	0
mdoG	P33136	511	0	-	0	0	0	0	0
yjfC	P33222	387	0	-	0	0	0	0	0
yohD	P33366	192	0	-	0	0	0	0	0
ppdA	P33554	156	0	-	0	0	0	0	0
gatB	P37188	94	0	-	0	0	0	0	0
yhjA	P37197	465	0	-	0	0	0	0	0
menH	P37355	252	0	-	0	0	0	0	0
gadX	P37639	274	0	-	0	0	0	0	0
rfbA	P37744	293	0	-	0	0	0	0	0
dgcE	P38097	1105	0	-	0	0	0	0	0
nfsB	P38489	217	0	-	0	0	0	0	0
degQ	P39099	455	0	-	0	0	0	0	1
garD	P39829	523	0	-	0	0	0	0	0
ygjQ	P42598	230	0	-	0	0	0	0	1
yhfT	P45546	434	0	-	0	0	0	0	0
ybhC	P46130	427	0	-	0	0	0	0	0
yrhA	P46856	138	0	-	0	0	0	0	0
ygcG	P55140	290	1	G	10	10	0.0345	1	0
hisG	P60757	299	0	-	0	0	0	0	0
grxA	P68688	85	0	-	0	0	0	0	0
cmtB	P69824	147	0	-	0	0	0	0	0
ybjP	P75818	171	0	-	0	0	0	0	1
efeU	P75901	276	0	-	0	0	0	0	0
puuP	P76037	461	0	-	0	0	0	0	0
ydcZ	P76111	149	0	-	0	0	0	0	1
yddH	P76121	189	0	-	0	0	0	0	0
tfaQ	P76155	191	0	-	0	0	0	0	0
nimT	P76242	393	0	-	0	0	0	0	1
yeeL	P76349	234	0	-	0	0	0	0	0
yegX	P76421	272	0	-	0	0	0	0	0
ypfG	P76559	347	0	-	0	0	0	0	0
lsrA	P77257	511	0	-	0	0	0	0	0
tfaS	P77326	114	0	-	0	0	0	0	0
sufC	P77499	248	0	-	0	0	0	0	0
stfQ	P77515	320	0	-	0	0	0	0	0
ypfN	Q2EET2	66	0	-	0	0	0	0	0
yghU	Q46845	288	0	-	0	0	0	0	0
yqeH	Q46941	210	0	-	0	0	0	0	0
allF	Q47208	555	0	-	0	0	0	0	0
ykfC	Q47688	381	0	-	0	0	0	0	0
glyS	P00961	689	0	-	0	0	0	0	1
galR	P03024	343	0	-	0	0	0	0	0
cdh	P06282	251	0	-	0	0	0	0	0
mutH	P06722	229	0	-	0	0	0	0	0
ushA	P07024	550	0	-	0	0	0	0	0
tyrR	P07604	513	0	-	0	0	0	0	0
purK	P09029	355	0	-	0	0	0	0	0
pflB	P09373	760	0	-	0	0	0	0	0
leuC	P0A6A6	466	0	-	0	0	0	0	0
bioD2	P0A6E9	231	0	-	0	0	0	0	0
mraY	P0A6W3	360	0	-	0	0	0	0	0
hscA	P0A6Z1	616	0	-	0	0	0	0	1
purA	P0A7D4	432	0	-	0	0	0	0	0
prfA	P0A7I0	360	0	-	0	0	0	0	0
ybaB	P0A8B5	109	0	-	0	0	0	0	0
yidD	P0A8C8	85	0	-	0	0	0	0	0
clpS	P0A8Q6	106	0	-	0	0	0	0	1
garP	P0AA80	444	0	-	0	0	0	0	0
bfr	P0ABD3	158	0	-	0	0	0	0	0
cyoD	P0ABJ6	109	0	-	0	0	0	0	1
crp	P0ACJ8	210	0	-	0	0	0	0	0
agaR	P0ACK2	269	0	-	0	0	0	0	0
ymjA	P0ACV8	81	0	-	0	0	0	0	0
ydiE	P0ACX9	63	0	-	0	0	0	0	0
yihD	P0ADP9	89	0	-	0	0	0	0	0
dppC	P0AEG1	300	0	-	0	0	0	0	0
fabI	P0AEK4	262	0	-	0	0	0	0	1
fepB	P0AEL6	318	0	-	0	0	0	0	1
yjeI	P0AF70	117	0	-	0	0	0	0	0
potC	P0AFK6	264	0	-	0	0	0	0	1
insF1	P0CF79	288	0	-	0	0	0	0	0
insF5	P0CF83	288	0	-	0	0	0	0	0
ybgU	P0DPN5	35	0	-	0	0	0	0	0
ynfU	P0DSF4	56	0	-	0	0	0	0	0
envY	P10805	253	0	-	0	0	0	0	0
yhaB	P11865	179	0	-	0	0	0	0	0
argS	P11875	577	0	-	0	0	0	0	1
phnG	P16685	150	0	-	0	0	0	0	0
narZ	P19319	1246	0	-	0	0	0	0	0
fhlA	P19323	692	0	-	0	0	0	0	0
mukB	P22523	1486	0	-	0	0	0	0	1
ptrB	P24555	686	0	-	0	0	0	0	0
frmA	P25437	369	0	-	0	0	0	0	0
pdxI	P25906	286	0	-	0	0	0	0	0
dinF	P28303	459	0	-	0	0	0	0	0
prfH	P28369	166	0	-	0	0	0	0	0
ycgB	P29013	510	0	-	0	0	0	0	0
moaD	P30748	81	0	-	0	0	0	0	0
csqR	P32144	261	0	-	0	0	0	0	0
yjbH	P32689	698	0	-	0	0	0	0	0
pspG	P32696	80	0	-	0	0	0	0	1
yjcB	P32700	93	0	-	0	0	0	0	0
nupX	P33021	416	0	-	0	0	0	0	1
setB	P33026	393	0	-	0	0	0	0	0
yebE	P33218	219	0	-	0	0	0	0	1
yehA	P33340	344	0	-	0	0	0	0	0
recX	P33596	166	0	-	0	0	0	0	0
ybfG	P37003	216	0	-	0	0	0	0	0
rbbA	P37624	911	0	-	0	0	0	0	0
mpl	P37773	457	0	-	0	0	0	0	0
uspG	P39177	142	0	-	0	0	0	0	0
lplT	P39196	397	0	-	0	0	0	0	0
prmB	P39199	310	0	-	0	0	0	0	0
yjjW	P39409	287	0	-	0	0	0	0	0
yjjJ	P39410	443	0	-	0	0	0	0	0
ydfG	P39831	248	0	-	0	0	0	0	0
ygbE	P46141	107	0	-	0	0	0	0	0
yecM	P52007	188	0	-	0	0	0	0	0
cobC	P52086	203	0	-	0	0	0	0	0
rlmD	P55135	433	0	-	0	0	0	0	0
insB4	P57998	167	0	-	0	0	0	0	1
mdh	P61889	312	0	-	0	0	0	0	0
ypjD	P64432	263	0	-	0	0	0	0	0
ydfZ	P64463	67	0	-	0	0	0	0	0
yoaC	P64490	99	0	-	0	0	0	0	0
mlaD	P64604	183	0	-	0	0	0	0	0
yfcD	P65556	180	0	-	0	0	0	0	0
diaA	P66817	196	0	-	0	0	0	0	0
yaiX	P75697	230	0	-	0	0	0	0	0
dtpD	P75742	493	0	-	0	0	0	0	0
ybiY	P75794	299	0	-	0	0	0	0	0
gsiA	P75796	623	0	-	0	0	0	0	0
elfA	P75855	179	0	-	0	0	0	0	0
rutG	P75892	442	0	-	0	0	0	0	0
ydeT	P76137	382	0	-	0	0	0	0	0
yneL	P76138	59	0	-	0	0	0	0	0
ydhJ	P76185	285	0	-	0	0	0	0	0
yfbR	P76491	199	0	-	0	0	0	0	0
mlaA	P76506	251	0	-	0	0	0	0	0
yffL	P76543	213	0	-	0	0	0	0	0
yahF	P77187	515	0	-	0	0	0	0	1
ybcL	P77368	183	0	-	0	0	0	0	0
glsA1	P77454	310	0	-	0	0	0	0	0
ynfL	P77559	297	0	-	0	0	0	0	0
flxA	P77609	110	0	-	0	0	0	0	0
hcaD	P77650	400	0	-	0	0	0	0	0
ydcR	P77730	468	0	-	0	0	0	0	0
ykgO	Q2EEQ2	46	0	-	0	0	0	0	0
yibT	Q2M7R5	69	0	-	0	0	0	0	0
ybcN	Q47269	151	0	-	0	0	0	0	1
thrA	P00561	820	0	-	0	0	0	0	0
lepB	P00803	324	0	-	0	0	0	0	1
ampC	P00811	377	0	-	0	0	0	0	0
aroF	P00888	356	0	-	0	0	0	0	0
fhuB	P06972	660	0	-	0	0	0	0	0
poxB	P07003	572	0	-	0	0	0	0	0
icd	P08200	416	0	-	0	0	0	0	0
araD	P08203	231	0	-	0	0	0	0	0
phoR	P08400	431	0	-	0	0	0	0	0
modC	P09833	352	0	-	0	0	0	0	0
glpK	P0A6F3	502	0	-	0	0	0	0	0
nanA	P0A6L4	297	0	-	0	0	0	0	0
lpxA	P0A722	262	0	-	0	0	0	0	1
rbfA	P0A7G2	133	0	-	0	0	0	0	0
rnc	P0A7Y0	226	0	-	0	0	0	0	1
yacG	P0A8H8	65	0	-	0	0	0	0	0
syd	P0A8U0	181	0	-	0	0	0	0	0
ybgC	P0A8Z3	134	0	-	0	0	0	0	1
glnA	P0A9C5	469	0	-	0	0	0	0	0
glpX	P0A9C9	336	0	-	0	0	0	0	0
araC	P0A9E0	292	0	-	0	0	0	0	0
btuR	P0A9H5	196	0	-	0	0	0	0	1
sdaC	P0AAD6	429	0	-	0	0	0	0	0
mglA	P0AAG8	506	0	-	0	0	0	0	0
ybaK	P0AAR3	159	0	-	0	0	0	0	0
sspA	P0ACA3	212	0	-	0	0	0	0	0
hybC	P0ACE0	567	0	-	0	0	0	0	0
yfcZ	P0AD33	94	0	-	0	0	0	0	0
yfeC	P0AD37	114	0	-	0	0	0	0	0
ftsI	P0AD68	588	0	-	0	0	0	0	1
fimE	P0ADH7	198	0	-	0	0	0	0	0
yiaF	P0ADK0	236	0	-	0	0	0	0	0
lptC	P0ADV9	191	0	-	0	0	0	0	0
cobU	P0AE76	181	0	-	0	0	0	0	0
dcm	P0AED9	472	0	-	0	0	0	0	1
fdoI	P0AEL0	211	0	-	0	0	0	0	0
tcyJ	P0AEM9	266	0	-	0	0	0	0	0
pbpG	P0AFI5	310	0	-	0	0	0	0	0
ydiK	P0AFS7	370	0	-	0	0	0	0	0
sspB	P0AFZ3	165	0	-	0	0	0	0	0
relA	P0AG20	744	0	-	0	0	0	0	0
secD	P0AG90	615	0	-	0	0	0	0	1
ratA	P0AGL5	158	0	-	0	0	0	0	1
yljB	P0DSE8	24	0	-	0	0	0	0	0
nadB	P10902	540	0	-	0	0	0	0	0
argC	P11446	334	0	-	0	0	0	0	1
bioA	P12995	429	0	-	0	0	0	0	0
bioH	P13001	256	0	-	0	0	0	0	0
gutM	P15081	119	0	-	0	0	0	0	0
phnK	P16678	252	0	-	0	0	0	0	0
phnF	P16684	241	0	-	0	0	0	0	0
glnD	P27249	890	0	-	0	0	0	0	1
yigG	P27843	126	0	-	0	0	0	0	0
asmA	P28249	617	0	-	0	0	0	0	0
adiA	P28629	755	0	-	0	0	0	0	0
ydfB	P29009	42	0	-	0	0	0	0	0
ydfD	P29010	63	0	-	0	0	0	0	0
metN	P30750	343	0	-	0	0	0	0	0
nohA	P31061	189	0	-	0	0	0	0	0
yedD	P31063	137	0	-	0	0	0	0	0
wcaI	P32057	407	0	-	0	0	0	0	0
pdeC	P32701	528	0	-	0	0	0	0	0
sbmC	P33012	157	0	-	0	0	0	0	1
sgrR	P33595	551	0	-	0	0	0	0	0
rluD	P33643	326	0	-	0	0	0	0	1
yhhM	P37615	119	0	-	0	0	0	0	1
lyx	P37677	498	0	-	0	0	0	0	0
sgbE	P37680	231	0	-	0	0	0	0	0
eamB	P38101	195	0	-	0	0	0	0	0
solA	P40874	372	0	-	0	0	0	0	0
ycaL	P43674	254	0	-	0	0	0	0	0
yhcG	P45423	375	0	-	0	0	0	0	0
yfaH	P45505	68	0	-	0	0	0	0	0
cpoB	P45955	263	0	-	0	0	0	0	0
yfjY	P52140	160	0	-	0	0	0	0	0
pgl	P52697	331	0	-	0	0	0	0	0
ypjI	P58095	90	0	-	0	0	0	0	0
lolA	P61316	203	0	-	0	0	0	0	1
fldA	P61949	176	0	-	0	0	0	0	0
gadW	P63201	242	0	-	0	0	0	0	0
ptsN	P69829	163	0	-	0	0	0	0	1
ykfA	P75678	287	0	-	0	0	0	0	0
macA	P75830	371	0	-	0	0	0	0	0
elfD	P75856	233	0	-	0	0	0	0	0
ompG	P76045	301	0	-	0	0	0	0	0
ydaG	P76061	44	0	-	0	0	0	0	0
yneE	P76146	304	0	-	0	0	0	0	0
yagJ	P77169	243	0	-	0	0	0	0	0
hscC	P77319	556	0	-	0	0	0	0	0
pdeR	P77334	661	0	-	0	0	0	0	0
glxK	P77364	381	0	-	0	0	0	0	0
mhpR	P77569	277	0	-	0	0	0	0	0
yghT	Q46844	230	0	-	0	0	0	0	0
casD	Q46898	224	0	-	0	0	0	0	0
casA	Q46901	502	0	-	0	0	0	0	0
hcaF	Q47140	172	0	-	0	0	0	0	1
ninE	Q47270	56	0	-	0	0	0	0	0
tauC	Q47539	275	0	-	0	0	0	0	0
yfeK	Q47702	124	0	-	0	0	0	0	0
truD	Q57261	349	0	-	0	0	0	0	0
ypaB	A0A385XJK5	47	0	-	0	0	0	0	0
ndh	P00393	434	0	-	0	0	0	0	0
trpC	P00909	453	0	-	0	0	0	0	0
thrC	P00934	428	0	-	0	0	0	0	0
dnaA	P03004	467	0	-	0	0	0	0	1
ruvC	P0A814	173	0	-	0	0	0	0	1
darP	P0A8X0	183	0	-	0	0	0	0	0
ybaQ	P0A9T6	113	0	-	0	0	0	0	1
fdoH	P0AAJ5	300	0	-	0	0	0	0	0
ybaV	P0AAR8	123	0	-	0	0	0	0	1
rsfS	P0AAT6	105	0	-	0	0	0	0	0
ybfB	P0AAU5	108	0	-	0	0	0	0	0
apbE	P0AB85	351	0	-	0	0	0	0	0
atpF	P0ABA0	156	0	-	0	0	0	0	1
fldB	P0ABY4	173	0	-	0	0	0	0	0
fliQ	P0AC07	89	0	-	0	0	0	0	0
nirC	P0AC26	268	0	-	0	0	0	0	0
sdhA	P0AC41	588	0	-	0	0	0	0	0
waaA	P0AC75	425	0	-	0	0	0	0	1
dnaB	P0ACB0	471	0	-	0	0	0	0	1
lldR	P0ACL7	258	0	-	0	0	0	0	0
rbsR	P0ACQ0	330	0	-	0	0	0	0	0
yebS	P0AD03	427	0	-	0	0	0	0	0
ypeB	P0AD40	72	0	-	0	0	0	0	0
edd	P0ADF6	603	0	-	0	0	0	0	0
yidG	P0ADL6	120	0	-	0	0	0	0	0
hisM	P0AEU3	238	0	-	0	0	0	0	0
yijD	P0AF40	119	0	-	0	0	0	0	0
potB	P0AFK4	275	0	-	0	0	0	0	0
proX	P0AFM2	330	0	-	0	0	0	0	0
pspA	P0AFM6	222	0	-	0	0	0	0	0
rsd	P0AFX4	158	0	-	0	0	0	0	1
secG	P0AG99	110	0	-	0	0	0	0	0
insA1	P0CF07	91	0	-	0	0	0	0	0
insA6	P0CF12	91	0	-	0	0	0	0	0
yghJ	P0CK95	1520	0	-	0	0	0	0	0
ynaL	P0DPO3	57	0	-	0	0	0	0	0
gndA	P0DQD7	54	0	-	0	0	0	0	0
ymiD	P0DSF0	42	0	-	0	0	0	0	0
yggC	P11664	237	0	-	0	0	0	0	0
argO	P11667	211	0	-	0	0	0	0	1
udp	P12758	253	0	-	0	0	0	0	0
gcd	P15877	796	0	-	0	0	0	0	0
cysH	P17854	244	0	-	0	0	0	0	0
hyaF	P19932	285	0	-	0	0	0	0	0
murI	P22634	285	0	-	0	0	0	0	1
yifB	P22787	506	0	-	0	0	0	0	0
hyfB	P23482	672	0	-	0	0	0	0	0
malS	P25718	676	0	-	0	0	0	0	0
ychE	P25743	215	0	-	0	0	0	0	0
pabC	P28305	269	0	-	0	0	0	0	0
holB	P28631	334	0	-	0	0	0	0	1
psuK	P30235	313	0	-	0	0	0	0	0
ydcD	P31991	160	0	-	0	0	0	0	0
mokC	P33236	69	0	-	0	0	0	0	0
arsR	P37309	117	0	-	0	0	0	0	0
yhjE	P37643	440	0	-	0	0	0	0	0
yhjV	P37660	423	0	-	0	0	0	0	0
wbbI	P37749	330	0	-	0	0	0	0	0
ulaA	P39301	465	0	-	0	0	0	0	0
ytfQ	P39325	318	0	-	0	0	0	0	0
yjhG	P39358	655	0	-	0	0	0	0	0
yjiE	P39376	303	0	-	0	0	0	0	0
gspG	P41442	145	0	-	0	0	0	0	0
nudE	P45799	186	0	-	0	0	0	0	0
ybaE	P46890	566	0	-	0	0	0	0	0
glrK	P52101	475	0	-	0	0	0	0	0
ygbI	P52598	255	0	-	0	0	0	0	0
yeiH	P62723	349	0	-	0	0	0	0	0
nfuA	P63020	191	0	-	0	0	0	0	0
yfgG	P64545	63	0	-	0	0	0	0	0
yggT	P64564	188	0	-	0	0	0	0	0
yqjI	P64588	207	0	-	0	0	0	0	0
yhaJ	P67660	298	0	-	0	0	0	0	0
glvB	P69789	161	0	-	0	0	0	0	0
nanC	P69856	238	0	-	0	0	0	0	0
chiP	P75733	468	0	-	0	0	0	0	0
ybfP	P75737	164	0	-	0	0	0	0	0
abgB	P76052	481	0	-	0	0	0	0	0
ynbD	P76093	430	0	-	0	0	0	0	0
sad	P76149	462	0	-	0	0	0	0	0
yeaE	P76234	284	0	-	0	0	0	0	0
yecT	P76296	162	0	-	0	0	0	0	0
yfcQ	P76500	162	0	-	0	0	0	0	0
yffN	P76545	122	0	-	0	0	0	0	0
rclA	P77212	441	0	-	0	0	0	0	0
eutD	P77218	338	0	-	0	0	0	0	0
ybeU	P77427	235	0	-	0	0	0	0	0
ycjS	P77503	351	0	-	0	0	0	0	0
sufB	P77522	495	0	-	0	0	0	0	0
ydhQ	P77552	418	0	-	0	0	0	0	0
sufD	P77689	423	0	-	0	0	0	0	0
yajO	P77735	324	0	-	0	0	0	0	0
ssuE	P80644	191	0	-	0	0	0	0	0
pbl	Q46790	158	0	-	0	0	0	0	0
mocA	Q46810	192	0	-	0	0	0	0	0
casE	Q46897	199	0	-	0	0	0	0	0
csdA	Q46925	401	0	-	0	0	0	0	0
ykfH	Q9XB42	73	0	-	0	0	0	0	0
iroK	U3PVA8	21	0	-	0	0	0	0	0
asnA	P00963	330	0	-	0	0	0	0	0
fumC	P05042	467	0	-	0	0	0	0	0
fepA	P05825	746	0	-	0	0	0	0	0
btuE	P06610	183	0	-	0	0	0	0	1
deoA	P07650	440	0	-	0	0	0	0	0
dsdX	P08555	445	0	-	0	0	0	0	0
dnaJ	P08622	376	1	G	11	11	0.0293	1	0
tmk	P0A720	213	0	-	0	0	0	0	1
nadD	P0A752	213	0	-	0	0	0	0	0
thyA	P0A884	264	0	-	0	0	0	0	1
ymdB	P0A8D6	177	0	-	0	0	0	0	0
yihX	P0A8Y3	199	0	-	0	0	0	0	0
citE	P0A9I1	302	0	-	0	0	0	0	0
trxA	P0AA25	109	0	-	0	0	0	0	0
yaeQ	P0AA97	181	0	-	0	0	0	0	0
ubiD	P0AAB4	497	0	-	0	0	0	0	0
dppD	P0AAG0	327	0	-	0	0	0	0	0
arsC	P0AB96	141	0	-	0	0	0	0	0
atpH	P0ABA4	177	0	-	0	0	0	0	0
accA	P0ABD5	319	0	-	0	0	0	0	1
hinT	P0ACE7	119	0	-	0	0	0	0	0
uidR	P0ACT6	196	0	-	0	0	0	0	1
yebG	P0ACY9	96	0	-	0	0	0	0	1
pheM	P0AD74	14	0	-	0	0	0	0	0
suhB	P0ADG4	267	0	-	0	0	0	0	1
yicN	P0ADL3	150	0	-	0	0	0	0	0
ahpC	P0AE08	187	0	-	0	0	0	0	0
cpdA	P0AEW4	275	0	-	0	0	0	0	0
zapB	P0AF36	81	0	-	0	0	0	0	1
ribF	P0AG40	313	0	-	0	0	0	0	1
yicG	P0AGM2	205	0	-	0	0	0	0	0
ibpA	P0C054	137	0	-	0	0	0	0	0
kbaZ	P0C8K0	426	0	-	0	0	0	0	0
ypeD	P0DUW4	29	0	-	0	0	0	0	0
bioF	P12998	384	0	-	0	0	0	0	0
rhsB	P16917	1411	0	-	0	0	0	0	0
mreC	P16926	367	0	-	0	0	0	0	1
dmsB	P18776	205	0	-	0	0	0	0	0
lpxD	P21645	341	0	-	0	0	0	0	0
fliS	P26608	136	0	-	0	0	0	0	0
emrA	P27303	390	0	-	0	0	0	0	0
thiG	P30139	256	0	-	0	0	0	0	0
ybiB	P30177	320	0	-	0	0	0	0	0
sotB	P31122	396	0	-	0	0	0	0	0
yieP	P31475	230	0	-	0	0	0	0	0
otsB	P31678	266	0	-	0	0	0	0	0
gmm	P32056	159	0	-	0	0	0	0	0
alsA	P32721	510	0	-	0	0	0	0	0
rihB	P33022	313	0	-	0	0	0	0	0
alpA	P33997	70	0	-	0	0	0	0	0
ppdD	P36647	146	0	-	0	0	0	0	0
yhdN	P36677	122	0	-	0	0	0	0	0
yacH	P36682	617	0	-	0	0	0	0	0
yagB	P37008	116	0	-	0	0	0	0	0
acpT	P37623	195	0	-	0	0	0	0	0
pdeH	P37646	255	0	-	0	0	0	0	0
yiaM	P37674	157	0	-	0	0	0	0	0
puuB	P37906	426	0	-	0	0	0	0	0
sgcE	P39362	210	0	-	0	0	0	0	0
adhP	P39451	336	0	-	0	0	0	0	0
ybaL	P39830	558	0	-	0	0	0	0	0
ycbF	P40876	236	0	-	0	0	0	0	0
flgN	P43533	138	0	-	0	0	0	0	0
yhbQ	P45472	100	0	-	0	0	0	0	1
tusC	P45531	119	0	-	0	0	0	0	1
tilS	P52097	432	0	-	0	0	0	0	1
tsgA	P60778	393	0	-	0	0	0	0	0
rplV	P61175	110	0	-	0	0	0	0	0
amiC	P63883	417	0	-	0	0	0	0	0
yobF	P64508	47	0	-	0	0	0	0	0
yeeT	P64521	73	0	-	0	0	0	0	0
yqfB	P67603	103	0	-	0	0	0	0	1
pgaA	P69434	807	0	-	0	0	0	0	0
fucI	P69922	591	0	-	0	0	0	0	0
ybhK	P75767	302	0	-	0	0	0	0	0
ybiU	P75791	421	0	-	0	0	0	0	0
ybjJ	P75810	402	0	-	0	0	0	0	0
ybjT	P75822	476	0	-	0	0	0	0	0
ycgJ	P76001	122	0	-	0	0	0	0	0
paaA	P76077	309	0	-	0	0	0	0	0
hicA	P76106	58	0	-	0	0	0	0	0
ydjO	P76210	267	0	-	0	0	0	0	0
nimR	P76241	273	0	-	0	0	0	0	0
dmlA	P76251	361	0	-	0	0	0	0	0
yedM	P76322	116	0	-	0	0	0	0	0
yeeO	P76352	547	0	-	0	0	0	0	0
wzzB	P76372	326	0	-	0	0	0	0	0
atoD	P76458	220	0	-	0	0	0	0	0
atoB	P76461	394	0	-	0	0	0	0	0
yphB	P76584	290	0	-	0	0	0	0	0
ydfJ	P77228	427	0	-	0	0	0	0	0
eutJ	P77277	278	0	-	0	0	0	0	0
ygaV	P77295	99	0	-	0	0	0	0	0
abgA	P77357	436	0	-	0	0	0	0	0
ypdC	P77396	285	0	-	0	0	0	0	0
eutE	P77445	467	0	-	0	0	0	0	0
ecpD	P77694	547	0	-	0	0	0	0	0
fadM	P77712	132	0	-	0	0	0	0	0
bglA	Q46829	479	0	-	0	0	0	0	0
casC	Q46899	363	0	-	0	0	0	0	0
yrbN	C1P618	26	0	-	0	0	0	0	0
tsr	P02942	551	0	-	0	0	0	0	0
sdhB	P07014	238	0	-	0	0	0	0	0
ygdB	P08370	135	0	-	0	0	0	0	0
murB	P08373	342	0	-	0	0	0	0	0
hslU	P0A6H5	443	0	-	0	0	0	0	0
nadK	P0A7B3	292	0	-	0	0	0	0	0
recO	P0A7H3	242	0	-	0	0	0	0	0
rplJ	P0A7J3	165	0	-	0	0	0	0	1
rpmJ	P0A7Q6	38	0	-	0	0	0	0	0
tusA	P0A890	81	0	-	0	0	0	0	0
yeeN	P0A8A2	238	0	-	0	0	0	0	0
ppsR	P0A8A4	277	0	-	0	0	0	0	0
rpoB	P0A8V2	1342	0	-	0	0	0	0	1
yacC	P0AA95	115	0	-	0	0	0	0	1
hybE	P0AAN1	162	0	-	0	0	0	0	0
yaiA	P0AAN5	63	0	-	0	0	0	0	0
yaiZ	P0AAQ0	70	0	-	0	0	0	0	0
ybjH	P0AAY4	94	0	-	0	0	0	0	0
cysK	P0ABK5	323	0	-	0	0	0	0	0
hcaC	P0ABW0	106	0	-	0	0	0	0	1
folB	P0AC16	122	0	-	0	0	0	0	0
erpA	P0ACC3	114	0	-	0	0	0	0	0
hha	P0ACE3	72	0	-	0	0	0	0	0
ydcA	P0ACW4	57	0	-	0	0	0	0	0
entB	P0ADI4	285	0	-	0	0	0	0	0
yqaE	P0AE42	52	0	-	0	0	0	0	0
hycH	P0AEV7	136	0	-	0	0	0	0	0
murJ	P0AF16	511	0	-	0	0	0	0	1
nuoA	P0AFC3	147	0	-	0	0	0	0	0
pmbA	P0AFK0	450	0	-	0	0	0	0	0
relB	P0C079	79	0	-	0	0	0	0	0
osmC	P0C0L2	143	0	-	0	0	0	0	0
rseD	P0DPC7	51	0	-	0	0	0	0	0
ynaM	P0DPO4	37	0	-	0	0	0	0	0
katG	P13029	726	0	-	0	0	0	0	0
murD	P14900	438	0	-	0	0	0	0	1
srmB	P21507	444	0	-	0	0	0	0	0
acpH	P21515	193	0	-	0	0	0	0	0
pckA	P22259	540	0	-	0	0	0	0	0
oppA	P23843	543	0	-	0	0	0	0	0
radA	P24554	460	0	-	0	0	0	0	0
endA	P25736	235	0	-	0	0	0	0	0
waaP	P25741	265	0	-	0	0	0	0	0
fliF	P25798	552	0	-	0	0	0	0	0
ubiC	P26602	165	0	-	0	0	0	0	0
waaZ	P27241	283	0	-	0	0	0	0	0
mliC	P28224	109	0	-	0	0	0	0	0
insZ	P30192	299	0	-	0	0	0	0	0
basS	P30844	363	0	-	0	0	0	0	0
glvC	P31452	368	0	-	0	0	0	0	0
yfiC	P31825	245	0	-	0	0	0	0	0
yihS	P32140	413	0	-	0	0	0	0	0
yjbG	P32688	245	0	-	0	0	0	0	0
psuG	P33025	312	0	-	0	0	0	0	0
adiY	P33234	253	0	-	0	0	0	0	0
ogrK	P37057	72	0	-	0	0	0	0	0
mdtE	P37636	385	0	-	0	0	0	0	0
caiE	P39206	196	0	-	0	0	0	0	0
yjgR	P39342	500	0	-	0	0	0	0	0
yhaK	P42624	233	0	-	0	0	0	0	0
agaW	P42905	133	0	-	0	0	0	0	1
yhfZ	P45552	301	0	-	0	0	0	0	0
luxS	P45578	171	0	-	0	0	0	0	0
yddG	P46136	293	0	-	0	0	0	0	0
rtcA	P46849	338	0	-	0	0	0	0	0
yhhZ	P46855	392	0	-	0	0	0	0	0
ysgA	P56262	271	0	-	0	0	0	0	0
cbpM	P63264	101	0	-	0	0	0	0	1
cnu	P64467	71	0	-	0	0	0	0	0
yeeW	P64526	64	0	-	0	0	0	0	0
yhfU	P64631	117	0	-	0	0	0	0	0
ygdR	P65294	72	0	-	0	0	0	0	0
yqhH	P65298	85	0	-	0	0	0	0	0
fixX	P68646	95	0	-	0	0	0	0	0
nfi	P68739	223	0	-	0	0	0	0	0
rutA	P75898	382	0	-	0	0	0	0	0
ymfD	P75967	221	0	-	0	0	0	0	0
ldcA	P76008	304	0	-	0	0	0	0	0
ydaY	P76069	119	0	-	0	0	0	0	0
ydfX	P76165	96	0	-	0	0	0	0	0
rsxD	P76182	352	0	-	0	0	0	0	0
tsaB	P76256	231	0	-	0	0	0	0	1
mntP	P76264	188	0	-	0	0	0	0	0
yeeJ	P76347	2339	0	-	0	0	0	0	0
yfaP	P76462	258	0	-	0	0	0	0	0
rhmT	P76470	429	0	-	0	0	0	0	1
sixA	P76502	161	0	-	0	0	0	0	0
glaH	P76621	325	0	-	0	0	0	0	0
yahG	P77221	472	0	-	0	0	0	0	0
yphC	P77360	353	0	-	0	0	0	0	0
yfeW	P77619	434	0	-	0	0	0	0	0
yahB	P77700	310	0	-	0	0	0	0	0
ycjP	P77716	280	0	-	0	0	0	0	0
yicS	Q2M7X4	97	0	-	0	0	0	0	0
idi	Q46822	182	0	-	0	0	0	0	0
yqcC	Q46919	109	0	-	0	0	0	0	0
kduI	Q46938	278	0	-	0	0	0	0	0
