Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
Klre1	Q8CJC7	226	0	-	0	0	0	0	0
Ntmt1	Q8R2U4	223	0	-	0	0	0	0	0
Dact1	Q8R4A3	778	0	-	0	0	0	0	0
Hpgd	Q8VCC1	269	0	-	0	0	0	0	0
Or2g7	Q8VFC1	317	0	-	0	0	0	0	0
Or5ap2	Q8VFK7	317	0	-	0	0	0	0	0
Slc27a4	Q91VE0	643	0	-	0	0	0	0	0
Klk7	Q91VE3	249	0	-	0	0	0	0	0
Tm4sf4	Q91XD3	202	0	-	0	0	0	0	0
Slc13a3	Q91Y63	600	0	-	0	0	0	0	0
Nop2	Q922K7	793	0	-	0	0	0	0	1
Taf11	Q99JX1	211	0	-	0	0	0	0	0
Dnajb11	Q99KV1	358	0	-	0	0	0	0	1
Slc25a2	Q99ML6	265	0	-	0	0	0	0	0
Vgll1	Q99NC0	307	0	-	0	0	0	0	0
Ndufb2	Q9CPU2	105	0	-	0	0	0	0	0
Ndufa3	Q9CQ91	84	0	-	0	0	0	0	0
Kdm8	Q9CXT6	414	0	-	0	0	0	0	1
Cysrt1	Q9D1E4	142	1	C	10	10	0.0704	1	0
Kti12	Q9D1R2	351	0	-	0	0	0	0	0
Il36b	Q9D6Z6	183	0	-	0	0	0	0	0
Dynap	Q9D7M5	161	0	-	0	0	0	0	0
Cldnd2	Q9D9H2	167	0	-	0	0	0	0	0
Lrrc46	Q9DAP0	323	0	-	0	0	0	0	0
Fbxo3	Q9DC63	480	1	E	14	14	0.0292	1	1
Ube4b	Q9ES00	1173	0	-	0	0	0	0	1
Ing2	Q9ESK4	281	0	-	0	0	0	0	1
Or7a40	Q9JHB2	309	0	-	0	0	0	0	0
Slc15a1	Q9JIP7	709	0	-	0	0	0	0	0
MNCb-2990	Q9JJ93	142	0	-	0	0	0	0	0
Donson	Q9QXP4	560	0	-	0	0	0	0	0
Cbx8	Q9QXV1	362	0	-	0	0	0	0	0
Pigq	Q9QYT7	581	0	-	0	0	0	0	0
Cited4	Q9WUL8	182	0	-	0	0	0	0	0
Bub3	Q9WVA3	326	0	-	0	0	0	0	1
Npff	Q9WVA8	114	1	L	9	9	0.0789	1	0
Creb3l1	Q9Z125	519	0	-	0	0	0	0	0
Phf1	Q9Z1B8	559	0	-	0	0	0	0	0
2210017I01Rik	A0A0A6YVV1	95	0	-	0	0	0	0	0
Or2d3b	A0A0R4J8U2	307	0	-	0	0	0	0	0
Igkv8-24	A0A140T8P5	121	0	-	0	0	0	0	0
Gm17949	A0A1B0GRV7	212	0	-	0	0	0	0	0
Or51f23b	A0A1B0GSU5	314	0	-	0	0	0	0	0
Fbxw27	A0A1D5RLF0	466	0	-	0	0	0	0	0
Or2w25	A0A1L1SQW2	316	0	-	0	0	0	0	0
Krbox5	A0A1Y7VMN9	91	0	-	0	0	0	0	0
Pnpla7	A2AJ88	1352	0	-	0	0	0	0	0
Mgat4e	A6H684	439	1	D	14	14	0.0319	1	0
Pramel15	B1ARV6	477	0	-	0	0	0	0	0
Siglech	B7ZMQ6	332	0	-	0	0	0	0	0
Sult6b2	B7ZWN4	290	0	-	0	0	0	0	0
Or9s18	E9Q2B9	308	0	-	0	0	0	0	0
Cyp2c23	E9Q5K4	494	0	-	0	0	0	0	0
Chka	O54804	453	1	P	14	14	0.0309	1	0
Bnip2	O54940	326	0	-	0	0	0	0	0
Psma3	O70435	255	0	-	0	0	0	0	0
Rrm1	P07742	792	0	-	0	0	0	0	0
Cd79b	P15530	228	0	-	0	0	0	0	0
Rpl13a	P19253	203	0	-	0	0	0	0	0
Pcsk4	P29121	655	0	-	0	0	0	0	0
Hmgcl	P38060	325	0	-	0	0	0	0	0
Eps15	P42567	897	0	-	0	0	0	0	0
Cast	P51125	788	0	-	0	0	0	0	0
Agrp	P56473	131	0	-	0	0	0	0	0
Dpf3	P58269	378	0	-	0	0	0	0	0
Snrpd1	P62315	119	0	-	0	0	0	0	1
Mc1r	Q01727	315	0	-	0	0	0	0	0
Ddr1	Q03146	911	1	L	10	10	0.011	1	0
Col9a1	Q05722	921	0	-	0	0	0	0	0
Hgf	Q08048	728	0	-	0	0	0	0	0
Unc79	Q0KK59	2596	0	-	0	0	0	0	0
Nsun7	Q14AW5	724	0	-	0	0	0	0	0
Tespa1	Q3U132	458	0	-	0	0	0	0	0
Rars2	Q3U186	578	0	-	0	0	0	0	1
Sdk1	Q3UH53	2193	0	-	0	0	0	0	0
Ccdc33	Q3ULW6	985	0	-	0	0	0	0	0
Myrfl	Q3UN70	904	0	-	0	0	0	0	0
Ccdc110	Q3V125	848	0	-	0	0	0	0	0
Pacs2	Q3V3Q7	862	0	-	0	0	0	0	0
Kctd8	Q50H33	476	0	-	0	0	0	0	0
Vmo1	Q5SXG7	201	0	-	0	0	0	0	0
Cdkn2c	Q60772	168	0	-	0	0	0	0	0
Ndufa4	Q62425	82	0	-	0	0	0	0	0
Gm20865	Q62460	227	0	-	0	0	0	0	0
Cd52	Q64389	74	0	-	0	0	0	0	0
Ano8	Q6PB70	1060	1	E	9	9	0.0085	1	0
Cachd1	Q6PDJ1	1288	0	-	0	0	0	0	0
Vmn2r26	Q6TAC4	855	0	-	0	0	0	0	0
Cand2	Q6ZQ73	1235	0	-	0	0	0	0	0
Gm21292	Q78EE2	227	0	-	0	0	0	0	0
Tas2r117	Q7M715	330	0	-	0	0	0	0	0
Syt16	Q7TN83	639	0	-	0	0	0	0	0
Cpeb4	Q7TN98	729	0	-	0	0	0	0	0
Dek	Q7TNV0	380	0	-	0	0	0	0	0
Atpaf1	Q811I0	324	0	-	0	0	0	0	1
Gpr68	Q8BFQ3	365	0	-	0	0	0	0	0
Rnf38	Q8BI21	464	0	-	0	0	0	0	0
Heatr3	Q8BQM4	679	0	-	0	0	0	0	0
Fam53c	Q8BXQ8	393	0	-	0	0	0	0	0
Slc25a21	Q8BZ09	298	0	-	0	0	0	0	0
Trmt10a	Q8C1Z8	328	0	-	0	0	0	0	0
Atg14	Q8CDJ3	492	0	-	0	0	0	0	1
Smco1	Q8CEZ1	214	0	-	0	0	0	0	0
Cypt1	Q8CH20	168	2	A/C	9/10	19	0.1131	2	0
Rptor	Q8K4Q0	1335	0	-	0	0	0	0	0
Srpx2	Q8R054	468	0	-	0	0	0	0	0
Defb13	Q8R2I4	64	0	-	0	0	0	0	0
Kptn	Q8VCX6	430	0	-	0	0	0	0	0
Or2l5	Q8VGJ5	312	0	-	0	0	0	0	0
Pqbp1	Q91VJ5	263	0	-	0	0	0	0	1
Zfp959	Q91VM8	539	0	-	0	0	0	0	0
Mrgpra2b	Q91WW4	305	0	-	0	0	0	0	0
Glyat	Q91XE0	296	0	-	0	0	0	0	0
Bicd2	Q921C5	820	0	-	0	0	0	0	0
Pdia6	Q922R8	440	0	-	0	0	0	0	0
Prpf3	Q922U1	683	0	-	0	0	0	0	0
Mrpl27	Q99N92	148	0	-	0	0	0	0	1
Lyrm1	Q9CQB7	122	0	-	0	0	0	0	0
Tmem33	Q9CR67	247	0	-	0	0	0	0	1
Zswim7	Q9CWQ2	152	0	-	0	0	0	0	0
Arhgap8	Q9CXP4	425	0	-	0	0	0	0	0
Tceal8	Q9CZY2	117	0	-	0	0	0	0	0
Pex13	Q9D0K1	405	0	-	0	0	0	0	1
Hddc3	Q9D114	179	0	-	0	0	0	0	0
Obp1a	Q9D3H2	163	0	-	0	0	0	0	0
None	Q9D454	513	0	-	0	0	0	0	0
Nosip	Q9D6T0	301	0	-	0	0	0	0	1
Cox20	Q9D7J4	117	0	-	0	0	0	0	1
Mcemp1	Q9D8U6	183	0	-	0	0	0	0	0
Sv2a	Q9JIS5	742	0	-	0	0	0	0	0
Znhit2	Q9QY66	399	0	-	0	0	0	0	0
Sh2d3c	Q9QZS8	854	0	-	0	0	0	0	0
Tpk1	Q9R0M5	243	0	-	0	0	0	0	0
Tagln3	Q9R1Q8	199	0	-	0	0	0	0	0
Ncor2	Q9WU42	2472	1	Q	14	14	0.0057	1	0
Aplnr	Q9WV08	377	0	-	0	0	0	0	0
Racgap1	Q9WVM1	628	0	-	0	0	0	0	0
Slc8a3	S4R2P9	928	0	-	0	0	0	0	0
Trav14d-2	A0A0G2JDF5	121	0	-	0	0	0	0	0
Oas1e	A0A0J9YV76	386	0	-	0	0	0	0	0
Gucy2d	A0A0U1RPR8	1117	0	-	0	0	0	0	0
Gm14401	A2ARV7	303	0	-	0	0	0	0	0
Fbxl16	A2RT62	479	1	P	10	10	0.0209	1	0
Rnls	A7RDN6	342	0	-	0	0	0	0	0
Or14c46	B2RVZ1	332	0	-	0	0	0	0	0
Tatdn2	B7ZNL9	783	1	S	13	13	0.0166	1	0
Jakmip2	D3YXK0	820	0	-	0	0	0	0	0
Vmn1r55	E9Q8I6	310	0	-	0	0	0	0	0
Akr1b10	G5E895	316	0	-	0	0	0	0	0
Actmap	J3QPC3	361	1	P	21	21	0.0582	1	0
Ccdc191	J3QQ27	883	0	-	0	0	0	0	0
Slc18a3	O35304	530	0	-	0	0	0	0	0
Vamp8	O70404	101	0	-	0	0	0	0	0
Dnajb5	O89114	348	0	-	0	0	0	0	0
Klk1b4	P00757	256	0	-	0	0	0	0	0
H2-Q10	P01898	325	0	-	0	0	0	0	0
Igsf11	P0C673	428	0	-	0	0	0	0	0
Cxcl2	P10889	100	0	-	0	0	0	0	0
Hsd3b3	P26150	373	0	-	0	0	0	0	0
Lmna	P48678	665	0	-	0	0	0	0	0
Il1rapl1	P59823	695	0	-	0	0	0	0	0
Ppp1cb	P62141	327	0	-	0	0	0	0	0
Fgf13	P70377	245	0	-	0	0	0	0	0
Cebpd	Q00322	268	0	-	0	0	0	0	0
Znf367	Q0VDT2	340	0	-	0	0	0	0	0
None	Q149G0	166	0	-	0	0	0	0	0
Ush2A	Q2QI47	5193	0	-	0	0	0	0	0
Wdr62	Q3U3T8	1523	0	-	0	0	0	0	0
Dennd11	Q3UHG7	455	0	-	0	0	0	0	0
1700012B07Rik	Q3V0S8	276	0	-	0	0	0	0	0
Hephl1	Q3V1H3	1159	0	-	0	0	0	0	0
Nlrp2	Q4PLS0	1046	0	-	0	0	0	0	0
Zfp280b	Q505F4	534	0	-	0	0	0	0	0
Ment	Q569E4	350	0	-	0	0	0	0	0
Ccdc157	Q5SPX1	718	0	-	0	0	0	0	0
Rasl10b	Q5SSG5	203	0	-	0	0	0	0	0
Or6z7	Q60889	312	0	-	0	0	0	0	0
Ptpn14	Q62130	1189	0	-	0	0	0	0	0
H2bc3	Q64475	126	0	-	0	0	0	0	0
Sp9	Q64HY3	484	3	A/A/A	8/10/21	39	0.0806	3	0
Wdcp	Q6NV72	663	0	-	0	0	0	0	0
Eif4g1	Q6NZJ6	1600	0	-	0	0	0	0	0
Inppl1	Q6P549	1257	0	-	0	0	0	0	0
Mapk4	Q6P5G0	583	0	-	0	0	0	0	0
Raver2	Q7TPD6	673	0	-	0	0	0	0	0
Tbata	Q7TSD4	393	0	-	0	0	0	0	0
Ddhd2	Q80Y98	699	0	-	0	0	0	0	1
Rap2a	Q80ZJ1	183	0	-	0	0	0	0	0
Pirt	Q8BFY0	135	0	-	0	0	0	0	0
Rlig1	Q8BHN7	327	0	-	0	0	0	0	0
Tmem255a	Q8BHW5	351	0	-	0	0	0	0	0
Snip1	Q8BIZ6	383	0	-	0	0	0	0	1
Spon2	Q8BMS2	330	0	-	0	0	0	0	0
Gm9918	Q8BUR5	174	0	-	0	0	0	0	0
Ttc21a	Q8C0S4	1314	0	-	0	0	0	0	0
Zswim3	Q8CFL8	695	0	-	0	0	0	0	1
Mef2c	Q8CFN5	474	0	-	0	0	0	0	0
Tada2a	Q8CHV6	443	0	-	0	0	0	0	1
Mrgprx1	Q8CIP3	322	0	-	0	0	0	0	0
Scmh1	Q8K214	706	0	-	0	0	0	0	0
Trpm8	Q8R4D5	1104	0	-	0	0	0	0	0
Angel1	Q8VCU0	667	0	-	0	0	0	0	0
Akr1d1	Q8VCX1	325	0	-	0	0	0	0	0
Tmem267	Q8VDR5	215	0	-	0	0	0	0	0
Or11i1	Q8VFC3	316	0	-	0	0	0	0	0
Or4d11	Q8VFV0	310	0	-	0	0	0	0	0
Or4k48	Q8VGE6	312	0	-	0	0	0	0	0
Irgq	Q8VIM9	583	0	-	0	0	0	0	1
Nrbp2	Q91V36	499	0	-	0	0	0	0	0
Adipor1	Q91VH1	375	0	-	0	0	0	0	0
Pcdha1	Q91Y21	948	1	K	11	11	0.0116	1	0
Mrgpra7	Q91ZC5	305	0	-	0	0	0	0	0
Dnajc14	Q921R4	703	0	-	0	0	0	0	1
Tubb6	Q922F4	447	0	-	0	0	0	0	0
Nmd3	Q99L48	503	0	-	0	0	0	0	1
Ankrd10	Q99LW0	415	0	-	0	0	0	0	1
Rnf141	Q99MB7	230	0	-	0	0	0	0	1
Mrgprh	Q99MT8	321	0	-	0	0	0	0	0
Gemin2	Q9CQQ4	269	0	-	0	0	0	0	0
Riok2	Q9CQS5	547	0	-	0	0	0	0	0
Inka1	Q9CX62	282	0	-	0	0	0	0	0
Gm26620	Q9CY65	116	0	-	0	0	0	0	0
Galnt15	Q9D2N8	638	0	-	0	0	0	0	0
Gp2	Q9D733	531	0	-	0	0	0	0	0
Fam219a	Q9D772	157	0	-	0	0	0	0	0
Spmip10	Q9D9I1	141	0	-	0	0	0	0	0
Spata25	Q9DA57	226	0	-	0	0	0	0	0
Brix1	Q9DCA5	353	0	-	0	0	0	0	1
Tlr1	Q9EPQ1	795	0	-	0	0	0	0	0
Cxcr6	Q9EQ16	351	0	-	0	0	0	0	0
Scgb2b20	Q9JI02	112	0	-	0	0	0	0	0
Slc2a8	Q9JIF3	477	0	-	0	0	0	0	0
Hacd1	Q9QY80	281	0	-	0	0	0	0	0
Tmeff2	Q9QYM9	374	0	-	0	0	0	0	0
Rbmx	Q9WV02	391	0	-	0	0	0	0	0
Dmtn	Q9WV69	405	0	-	0	0	0	0	0
Smarcb1	Q9Z0H3	385	0	-	0	0	0	0	1
Apom	Q9Z1R3	190	0	-	0	0	0	0	0
Ighj3	A0A0A6YWW9	16	0	-	0	0	0	0	0
Trav7-1	A0A0G2JEV5	112	0	-	0	0	0	0	0
Igkv12-98	A0A0G2JGF9	115	0	-	0	0	0	0	0
Gm3739	A0AA74KUR0	227	0	-	0	0	0	0	0
Zfp937	A2ANU7	503	0	-	0	0	0	0	0
Vinac1	A2AP89	1413	0	-	0	0	0	0	0
Fam83c	A2ARK0	776	0	-	0	0	0	0	0
Gm8159	E9Q0R1	267	0	-	0	0	0	0	0
Mgat4f	G3XA12	479	0	-	0	0	0	0	0
E230025N22Rik	G5E8S3	482	0	-	0	0	0	0	0
BC037156	H9CWD5	84	0	-	0	0	0	0	0
Pramel42	J3QK78	481	0	-	0	0	0	0	0
Lhb	O09108	141	0	-	0	0	0	0	0
Cx3cl1	O35188	395	0	-	0	0	0	0	0
Crx	O54751	299	1	Q	11	11	0.0368	1	0
Dhx9	O70133	1380	5	G/G/G/G/G	17/50/37/10/11	125	0.0906	5	0
Nsd1	O88491	2588	0	-	0	0	0	0	1
Egr1	P08046	533	0	-	0	0	0	0	0
Gdf1	P20863	357	0	-	0	0	0	0	0
Nckap1	P28660	1128	0	-	0	0	0	0	0
Cnga1	P29974	684	1	K	13	13	0.019	1	0
Serpind1	P49182	478	0	-	0	0	0	0	0
Cav1	P49817	178	0	-	0	0	0	0	0
Tcl1b5	P56845	121	0	-	0	0	0	0	0
Arf3	P61205	181	0	-	0	0	0	0	0
Nos3	P70313	1202	0	-	0	0	0	0	0
H3-3a	P84244	136	0	-	0	0	0	0	1
Cntnap5a	Q0V8T9	1304	0	-	0	0	0	0	0
Rnf133	Q14B02	382	0	-	0	0	0	0	0
Defb25	Q30KN8	71	0	-	0	0	0	0	0
Lpcat1	Q3TFD2	534	0	-	0	0	0	0	0
Pde12	Q3TIU4	608	0	-	0	0	0	0	0
Alkbh5	Q3TSG4	395	1	A	19	19	0.0481	1	1
Tet1	Q3URK3	2039	0	-	0	0	0	0	0
Pate2	Q3UW31	111	0	-	0	0	0	0	0
Khdc1a	Q3UWR2	166	0	-	0	0	0	0	0
Wdr93	Q402B2	695	0	-	0	0	0	0	0
Tet2	Q4JK59	1912	1	Q	12	12	0.0063	1	0
Abracl	Q4KML4	81	0	-	0	0	0	0	0
Lrrc47	Q505F5	581	0	-	0	0	0	0	0
Clec4a4	Q5YIR8	236	0	-	0	0	0	0	0
Acvrl1	Q61288	502	0	-	0	0	0	0	0
Gdi2	Q61598	445	0	-	0	0	0	0	1
Nox3	Q672J9	568	0	-	0	0	0	0	0
Abcf1	Q6P542	837	2	Q/E	8/8	16	0.0191	2	1
Uggt1	Q6P5E4	1551	0	-	0	0	0	0	1
Parp6	Q6P6P7	630	0	-	0	0	0	0	1
Usp50	Q6P8X6	390	0	-	0	0	0	0	0
Vkorc1l1	Q6TEK5	176	0	-	0	0	0	0	1
Ssxb10	Q6XAR7	170	0	-	0	0	0	0	0
Chst9	Q76EC5	413	0	-	0	0	0	0	0
Igsf21	Q7TNR6	468	0	-	0	0	0	0	0
Or5w10	Q7TR47	311	0	-	0	0	0	0	0
Actr5	Q80US4	605	0	-	0	0	0	0	0
Znf32	Q80V23	272	0	-	0	0	0	0	0
Pip4k2b	Q80XI4	416	0	-	0	0	0	0	1
Bpifb9a	Q80XI7	591	0	-	0	0	0	0	0
Kctd13	Q8BGV7	329	0	-	0	0	0	0	0
Ipo5	Q8BKC5	1097	0	-	0	0	0	0	1
Pisd	Q8BSF4	406	0	-	0	0	0	0	0
Ftdc2	Q8BU47	192	0	-	0	0	0	0	0
Slc39a11	Q8BWY7	342	0	-	0	0	0	0	0
Drgx	Q8BYH0	263	0	-	0	0	0	0	0
Fam118b	Q8C569	351	0	-	0	0	0	0	0
Ephb1	Q8CBF3	984	0	-	0	0	0	0	0
Dcaf12l1	Q8CBW4	501	0	-	0	0	0	0	0
Flywch1	Q8CI03	673	1	K	11	11	0.0163	1	0
Krt33a	Q8K0Y2	404	0	-	0	0	0	0	0
Klf11	Q8K1S5	502	0	-	0	0	0	0	0
Ssh3	Q8K330	649	0	-	0	0	0	0	0
Olah	Q8R197	265	0	-	0	0	0	0	0
Ubac2	Q8R1K1	345	0	-	0	0	0	0	1
Vmn1r199	Q8R280	367	0	-	0	0	0	0	0
Cdpf1	Q8R3A2	119	0	-	0	0	0	0	0
Etv3	Q8R4Z4	513	0	-	0	0	0	0	0
Rab14	Q91V41	215	0	-	0	0	0	0	1
Gne	Q91WG8	722	0	-	0	0	0	0	0
Boll	Q924M5	293	0	-	0	0	0	0	0
Krtap6-5	Q925H3	78	0	-	0	0	0	0	0
Sfxn2	Q925N2	322	0	-	0	0	0	0	0
Krt82	Q99M74	516	0	-	0	0	0	0	0
Sval2	Q99N75	144	0	-	0	0	0	0	0
Tp53rkb	Q99PW4	244	0	-	0	0	0	0	0
Them5	Q9CQJ0	248	0	-	0	0	0	0	0
Ramac	Q9CQY2	119	0	-	0	0	0	0	0
Tmem186	Q9CR76	216	0	-	0	0	0	0	1
Phf14	Q9D4H9	941	0	-	0	0	0	0	1
Vsir	Q9D659	308	0	-	0	0	0	0	0
Klhl40	Q9D783	621	0	-	0	0	0	0	0
Uqcrc2	Q9DB77	453	0	-	0	0	0	0	0
Mxra8	Q9DBV4	442	0	-	0	0	0	0	0
Cdc40	Q9DC48	579	0	-	0	0	0	0	1
Rprm	Q9JJ72	109	0	-	0	0	0	0	0
Myoz2	Q9JJW5	264	0	-	0	0	0	0	0
Tdp2	Q9JJX7	370	0	-	0	0	0	0	1
Mrpl39	Q9JKF7	336	0	-	0	0	0	0	1
Ehd3	Q9QXY6	535	0	-	0	0	0	0	0
Vav3	Q9R0C8	847	0	-	0	0	0	0	0
Pikfyve	Q9Z1T6	2097	0	-	0	0	0	0	0
H2ab3	S4R1G7	115	0	-	0	0	0	0	0
Igkv4-53	A0A075B677	97	0	-	0	0	0	0	0
Trav9d-4	A0A075B685	102	0	-	0	0	0	0	0
Gm28919	A0A087WP35	240	0	-	0	0	0	0	0
Sirpb1a	A0A0A6YYP6	397	0	-	0	0	0	0	0
Traj49	A0A0G2JEY2	21	0	-	0	0	0	0	0
Cfap99	A0A140LIX9	648	0	-	0	0	0	0	0
Or7e175	A0A2I3BRV7	323	0	-	0	0	0	0	0
Dmrtb1	A2A9I7	359	2	P/P	18/10	28	0.078	2	0
Krtap4-2	B1AQ85	167	0	-	0	0	0	0	0
Hpse2	B2RY83	592	0	-	0	0	0	0	0
Fam47e	D3YWC7	402	0	-	0	0	0	0	0
Or6k6	E9Q0M4	307	0	-	0	0	0	0	0
Tns1	E9Q0S6	1888	0	-	0	0	0	0	0
Lmod3	E9QA62	571	1	E	11	11	0.0193	1	0
Lce3e	F8VQJ0	98	0	-	0	0	0	0	0
Vmn2r38	G3UYA8	861	0	-	0	0	0	0	0
Atp2b1	G5E829	1220	0	-	0	0	0	0	0
Vmn2r70	K7N702	854	0	-	0	0	0	0	0
Alyref	O08583	255	0	-	0	0	0	0	1
Serpinb8	O08800	374	0	-	0	0	0	0	0
Ccn4	O54775	367	0	-	0	0	0	0	0
Sp3	O70494	783	2	G/Q	9/9	18	0.023	2	0
Pde8a	O88502	823	0	-	0	0	0	0	0
Flg	P11088	336	0	-	0	0	0	0	0
Klrb1b	P27812	223	0	-	0	0	0	0	0
Rab3d	P35276	219	0	-	0	0	0	0	0
Cap1	P40124	474	1	P	12	12	0.0253	1	0
Sstr4	P49660	385	0	-	0	0	0	0	0
Mrps6	P58064	125	0	-	0	0	0	0	0
Btbd1	P58544	488	1	P	18	18	0.0369	1	1
Kcna2	P63141	499	0	-	0	0	0	0	0
Eif5a	P63242	154	0	-	0	0	0	0	1
Plxna2	P70207	1894	0	-	0	0	0	0	0
Erg	P81270	486	0	-	0	0	0	0	0
Cplx2	P84086	134	0	-	0	0	0	0	0
G3bp2	P97379	482	0	-	0	0	0	0	1
Jpt1	P97825	154	0	-	0	0	0	0	0
Pax8	Q00288	457	0	-	0	0	0	0	0
Sele	Q00690	612	0	-	0	0	0	0	0
Grin2c	Q01098	1239	0	-	0	0	0	0	0
Chat	Q03059	641	0	-	0	0	0	0	0
Sox9	Q04887	507	0	-	0	0	0	0	0
Fabp5	Q05816	135	0	-	0	0	0	0	0
Dcp1b	Q3U564	578	0	-	0	0	0	0	0
Gas2l3	Q3UWW6	683	0	-	0	0	0	0	0
Gnat3	Q3V3I2	354	0	-	0	0	0	0	0
Ndufa4l2	Q4FZG9	87	0	-	0	0	0	0	0
Tmem65	Q4VAE3	234	0	-	0	0	0	0	0
Rtl6	Q505G4	243	0	-	0	0	0	0	0
Ccdc125	Q5U465	500	0	-	0	0	0	0	0
Akt2	Q60823	481	0	-	0	0	0	0	0
Cyba	Q61462	192	0	-	0	0	0	0	0
Tbr1	Q64336	681	0	-	0	0	0	0	0
H2bc18	Q64525	126	0	-	0	0	0	0	0
Myof	Q69ZN7	2048	1	L	9	9	0.0044	1	0
Kif18b	Q6PFD6	834	0	-	0	0	0	0	0
Or2h1b	Q6UAH1	312	0	-	0	0	0	0	0
Ppp2r1b	Q7TNP2	601	0	-	0	0	0	0	1
Or2bd2	Q7TQV3	321	0	-	0	0	0	0	0
Or12e13	Q7TR35	314	0	-	0	0	0	0	0
Or8g4	Q7TRA6	310	0	-	0	0	0	0	0
Bsdc1	Q80Y55	427	0	-	0	0	0	0	1
Mgat4b	Q812F8	548	0	-	0	0	0	0	0
Ano10	Q8BH79	659	0	-	0	0	0	0	0
Hmbox1	Q8BJA3	419	0	-	0	0	0	0	1
Plcxd3	Q8BLJ3	321	0	-	0	0	0	0	0
Smim5	Q8BT42	78	0	-	0	0	0	0	0
Gmppb	Q8BTZ7	360	0	-	0	0	0	0	0
Prss58	Q8BW11	241	0	-	0	0	0	0	0
Asxl2	Q8BZ32	1370	1	A	16	16	0.0117	1	1
Lrrd1	Q8C0R9	853	0	-	0	0	0	0	0
Zfp57	Q8C6P8	421	0	-	0	0	0	0	0
Apoa5	Q8C7G5	368	0	-	0	0	0	0	0
Teddm1b	Q8CC62	306	0	-	0	0	0	0	0
Mturn	Q8CGA4	131	0	-	0	0	0	0	0
Iglon5	Q8HW98	336	0	-	0	0	0	0	0
Mchr1	Q8JZL2	353	0	-	0	0	0	0	0
Anks4b	Q8K3X6	423	1	E	16	16	0.0378	1	0
Slc38a4	Q8R1S9	547	0	-	0	0	0	0	0
Ptcd2	Q8R3K3	381	0	-	0	0	0	0	1
Tmem242	Q8VCR3	140	0	-	0	0	0	0	1
Pik3r4	Q8VD65	1358	0	-	0	0	0	0	1
Or13a17	Q8VGM1	311	0	-	0	0	0	0	0
Slc15a4	Q91W98	574	0	-	0	0	0	0	0
Errfi1	Q99JZ7	461	0	-	0	0	0	0	0
Tas1r1	Q99PG6	842	0	-	0	0	0	0	0
Lce1m	Q9CR91	182	0	-	0	0	0	0	0
Mis18a	Q9CZJ6	204	0	-	0	0	0	0	1
Nudt14	Q9D142	222	0	-	0	0	0	0	0
Get4	Q9D1H7	327	0	-	0	0	0	0	1
Cox7b2	Q9D2H1	82	0	-	0	0	0	0	0
Dusp21	Q9D9D8	189	0	-	0	0	0	0	0
Aldh7a1	Q9DBF1	539	0	-	0	0	0	0	0
Cyp4f14	Q9EP75	524	0	-	0	0	0	0	0
Adarb2	Q9JI20	745	0	-	0	0	0	0	0
Myo18a	Q9JMH9	2050	0	-	0	0	0	0	0
Hapln1	Q9QUP5	356	0	-	0	0	0	0	0
Slc7a11	Q9WTR6	502	0	-	0	0	0	0	0
Chek2	Q9Z265	546	1	S	10	10	0.0183	1	0
Htatip2	Q9Z2G9	242	0	-	0	0	0	0	0
Scgb2b18	A0A087WPA9	112	0	-	0	0	0	0	0
Gm49027	A0A0G2JFF0	44	0	-	0	0	0	0	0
Muc16	A0A140LJ72	8478	0	-	0	0	0	0	0
Gm30083	A0A2I3BPJ2	573	2	T/L	23/10	33	0.0576	2	0
None	A0AAG1GPI2	500	0	-	0	0	0	0	0
Col9a3	A2ACT7	680	0	-	0	0	0	0	0
Ift70a2	A2AKQ8	664	0	-	0	0	0	0	0
Srsf8	A2RRY9	829	0	-	0	0	0	0	0
Grik3	B1AS29	919	0	-	0	0	0	0	0
Tmem243	B2RVB9	118	0	-	0	0	0	0	0
Or5h26	E9PYP4	309	0	-	0	0	0	0	0
Prol1	E9PYQ4	312	0	-	0	0	0	0	0
Dnah6	E9Q0B6	4144	0	-	0	0	0	0	0
Ptgds	O09114	189	0	-	0	0	0	0	0
H2-M10.1	O19443	331	0	-	0	0	0	0	0
Tnfsf11	O35235	316	0	-	0	0	0	0	0
Srpk2	O54781	681	2	P/K	18/12	30	0.0441	2	0
Gzmc	P08882	248	0	-	0	0	0	0	0
Sbk3	P0C5K0	361	0	-	0	0	0	0	0
Pla2g4b	P0C871	782	0	-	0	0	0	0	0
Cd8b	P10300	213	0	-	0	0	0	0	0
Usp53	P15975	1069	0	-	0	0	0	0	0
Serpina1b	P22599	413	0	-	0	0	0	0	0
Furin	P23188	793	0	-	0	0	0	0	0
Defa3	P28310	93	0	-	0	0	0	0	0
Cdh15	P33146	784	0	-	0	0	0	0	0
Gnl1	P36916	607	1	E	8	8	0.0132	1	1
Mapk14	P47811	360	0	-	0	0	0	0	1
Rida	P52760	135	0	-	0	0	0	0	1
Dmpk	P54265	631	0	-	0	0	0	0	0
Cox7b	P56393	80	0	-	0	0	0	0	0
Lman2l	P59481	347	0	-	0	0	0	0	0
Rab1a	P62821	205	0	-	0	0	0	0	0
Blcap	P62951	87	0	-	0	0	0	0	0
Ppp1cc	P63087	323	0	-	0	0	0	0	1
