Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
LHX4	Q969G2	390	0	-	0	0	0	0	0
POP5	Q969H6	163	0	-	0	0	0	0	0
TMEM203	Q969S6	136	0	-	0	0	0	0	1
HDAC10	Q969S8	669	0	-	0	0	0	0	0
PHF21A	Q96BD5	680	0	-	0	0	0	0	0
INKA1	Q96EL1	287	1	E	9	9	0.0314	1	0
COA8	Q96IL0	206	0	-	0	0	0	0	0
COG3	Q96JB2	828	0	-	0	0	0	0	1
PDLIM2	Q96JY6	352	0	-	0	0	0	0	0
SLC46A1	Q96NT5	459	0	-	0	0	0	0	0
CRBN	Q96SW2	442	0	-	0	0	0	0	0
KCNK16	Q96T55	309	0	-	0	0	0	0	0
SPIN2B	Q9BPZ2	258	0	-	0	0	0	0	0
TMEM70	Q9BUB7	260	0	-	0	0	0	0	0
HINT2	Q9BX68	163	0	-	0	0	0	0	1
EMILIN2	Q9BXX0	1053	0	-	0	0	0	0	0
GSDMC	Q9BYG8	508	0	-	0	0	0	0	0
BLZF1	Q9H2G9	400	0	-	0	0	0	0	0
None	Q9H3B2	83	0	-	0	0	0	0	0
LRRC19	Q9H756	370	0	-	0	0	0	0	0
ARFGAP3	Q9NP61	516	0	-	0	0	0	0	1
ZNF701	Q9NV72	531	0	-	0	0	0	0	0
CWC25	Q9NXE8	425	1	K	16	16	0.0376	1	0
ADA2	Q9NZK5	511	0	-	0	0	0	0	0
ZNF69	Q9UC07	566	0	-	0	0	0	0	0
OR14J1	Q9UGF5	321	0	-	0	0	0	0	0
MLH3	Q9UHC1	1453	0	-	0	0	0	0	0
NAGPA	Q9UK23	515	0	-	0	0	0	0	0
KCNH3	Q9ULD8	1083	0	-	0	0	0	0	0
KIDINS220	Q9ULH0	1771	0	-	0	0	0	0	0
G3BP2	Q9UN86	482	0	-	0	0	0	0	1
KCNJ14	Q9UNX9	436	0	-	0	0	0	0	0
LIMCH1	Q9UPQ0	1083	0	-	0	0	0	0	0
ZFR2	Q9UPR6	939	0	-	0	0	0	0	0
EXOG	Q9Y2C4	368	0	-	0	0	0	0	0
FRMD4B	Q9Y2L6	1034	0	-	0	0	0	0	0
CDY1	Q9Y6F8	540	0	-	0	0	0	0	0
BCLAF3	A2AJT9	711	0	-	0	0	0	0	0
MYBPHL	A2RUH7	354	0	-	0	0	0	0	0
MTMR11	A4FU01	709	0	-	0	0	0	0	0
PGP	A6NDG6	321	0	-	0	0	0	0	0
CCDC154	A6NI56	667	0	-	0	0	0	0	0
OR11H12	B2RN74	326	0	-	0	0	0	0	0
TOR1A	O14656	332	0	-	0	0	0	0	1
ARHGEF11	O15085	1522	1	P	12	12	0.0079	1	0
TREH	O43280	583	0	-	0	0	0	0	0
EMC8	O43402	210	0	-	0	0	0	0	1
ICMT	O60725	284	0	-	0	0	0	0	1
SIN3B	O75182	1162	0	-	0	0	0	0	0
CA11	O75493	328	0	-	0	0	0	0	0
CAMTA2	O94983	1202	1	S	11	11	0.0092	1	0
FBXW10B	O95170	752	0	-	0	0	0	0	0
IFNA1	P01562	189	0	-	0	0	0	0	0
DNTT	P04053	509	0	-	0	0	0	0	0
FGF1	P05230	155	0	-	0	0	0	0	0
STS	P08842	583	0	-	0	0	0	0	0
RPSA	P08865	295	0	-	0	0	0	0	0
CD63	P08962	238	0	-	0	0	0	0	1
MS4A1	P11836	297	0	-	0	0	0	0	0
PPP3CB	P16298	524	1	P	11	11	0.021	1	0
HNF1A	P20823	631	0	-	0	0	0	0	0
AADAC	P22760	399	0	-	0	0	0	0	0
FCAR	P24071	287	0	-	0	0	0	0	0
CD40LG	P29965	261	0	-	0	0	0	0	0
GRPR	P30550	384	0	-	0	0	0	0	0
NTSR1	P30989	418	0	-	0	0	0	0	0
SFTPD	P35247	375	0	-	0	0	0	0	0
ADRA1A	P35348	466	0	-	0	0	0	0	0
TXLNA	P40222	546	0	-	0	0	0	0	0
RANGAP1	P46060	587	1	E	37	37	0.063	1	1
CSNK1A1	P48729	337	0	-	0	0	0	0	1
ZNF84	P51523	738	0	-	0	0	0	0	0
CRIP2	P52943	208	0	-	0	0	0	0	0
EIF5	P55010	431	0	-	0	0	0	0	0
DSCR10	P59022	87	0	-	0	0	0	0	0
PFN3	P60673	137	0	-	0	0	0	0	0
TMF1	P82094	1093	0	-	0	0	0	0	0
SYCN	Q0VAF6	134	0	-	0	0	0	0	0
OR2F1	Q13607	317	0	-	0	0	0	0	0
LAGE3	Q14657	143	0	-	0	0	0	0	0
LBR	Q14739	615	0	-	0	0	0	0	0
ZNF174	Q15697	407	0	-	0	0	0	0	0
TMEM95	Q3KNT9	176	0	-	0	0	0	0	0
MEST	Q5EB52	335	0	-	0	0	0	0	0
HES3	Q5TGS1	186	0	-	0	0	0	0	0
MUC17	Q685J3	4493	0	-	0	0	0	0	0
MCTP1	Q6DN14	999	1	S	12	12	0.012	1	0
IGFL2	Q6UWQ7	119	0	-	0	0	0	0	0
CD300LG	Q6UXG3	332	0	-	0	0	0	0	0
PACS1	Q6VY07	963	3	G/Q/S	10/10/10	30	0.0312	3	1
SPOCD1	Q6ZMY3	1216	0	-	0	0	0	0	0
CFAP77	Q6ZQR2	320	0	-	0	0	0	0	0
ABHD13	Q7L211	337	0	-	0	0	0	0	0
PARS2	Q7L3T8	475	0	-	0	0	0	0	0
PKD1L2	Q7Z442	2459	0	-	0	0	0	0	0
ADGRD2	Q7Z7M1	963	0	-	0	0	0	0	0
TRABD2A	Q86V40	505	0	-	0	0	0	0	0
PLEKHH2	Q8IVE3	1493	0	-	0	0	0	0	0
DNAI3	Q8IWG1	891	0	-	0	0	0	0	0
MTLN	Q8NCU8	56	0	-	0	0	0	0	0
OR4M2	Q8NGB6	313	0	-	0	0	0	0	0
DYNC2LI1	Q8TCX1	351	0	-	0	0	0	0	0
NCSTN	Q92542	709	0	-	0	0	0	0	0
SCRN2	Q96FV2	425	0	-	0	0	0	0	0
MAGED4	Q96JG8	741	1	A	9	9	0.0121	1	0
KLHL32	Q96NJ5	620	0	-	0	0	0	0	0
WDFY2	Q96P53	400	0	-	0	0	0	0	0
TECTB	Q96PL2	329	0	-	0	0	0	0	0
PUS7	Q96PZ0	661	0	-	0	0	0	0	0
OR14A2	Q96R54	314	0	-	0	0	0	0	0
CDRT15	Q96T59	188	0	-	0	0	0	0	0
FMO2	Q99518	535	0	-	0	0	0	0	0
SH2D3A	Q9BRG2	576	0	-	0	0	0	0	0
NAT9	Q9BTE0	207	0	-	0	0	0	0	0
ANP32E	Q9BTT0	268	2	E/E	17/11	28	0.1045	2	0
ELOVL1	Q9BW60	279	0	-	0	0	0	0	1
RTL8A	Q9BWD3	113	0	-	0	0	0	0	1
ABCA2	Q9BZC7	2435	0	-	0	0	0	0	0
UBE2O	Q9C0C9	1292	0	-	0	0	0	0	1
RBKS	Q9H477	322	0	-	0	0	0	0	0
PIEZO2	Q9H5I5	2752	3	E/E/E	13/10/11	34	0.0124	3	0
FGF22	Q9HCT0	170	0	-	0	0	0	0	0
PDE7B	Q9NP56	450	0	-	0	0	0	0	0
PRMT8	Q9NR22	394	0	-	0	0	0	0	0
LATS2	Q9NRM7	1088	0	-	0	0	0	0	0
HOMER2	Q9NSB8	354	0	-	0	0	0	0	0
IGSF5	Q9NSI5	407	0	-	0	0	0	0	0
MTPAP	Q9NVV4	582	0	-	0	0	0	0	0
WDR70	Q9NW82	654	1	E	17	17	0.026	1	0
AKAP11	Q9UKA4	1901	0	-	0	0	0	0	0
GJD2	Q9UKL4	321	1	G	14	14	0.0436	1	0
OAZ3	Q9UMX2	235	0	-	0	0	0	0	0
PCDHGB4	Q9UN71	923	0	-	0	0	0	0	0
COA3	Q9Y2R0	106	0	-	0	0	0	0	1
NOP16	Q9Y3C1	178	0	-	0	0	0	0	0
DAAM1	Q9Y4D1	1078	3	P/P/P	9/9/9	27	0.025	3	0
CSNK1G3	Q9Y6M4	447	0	-	0	0	0	0	0
TRAV1-1	A0A0B4J248	108	0	-	0	0	0	0	0
None	A0A0G2JLW4	131	0	-	0	0	0	0	0
None	A0A1W2PQM1	296	0	-	0	0	0	0	0
None	A0A9L9PY65	97	0	-	0	0	0	0	0
LINC03043	A4D0Y5	90	0	-	0	0	0	0	0
OTOL1	A6NHN0	477	0	-	0	0	0	0	0
LRRC72	A6NJI9	287	0	-	0	0	0	0	0
SLCO1B3-SLCO1B7	F5H094	687	0	-	0	0	0	0	0
CORT	O00230	105	0	-	0	0	0	0	0
SYT5	O00445	386	0	-	0	0	0	0	0
PEX7	O00628	323	0	-	0	0	0	0	0
SEC16A	O15027	2357	0	-	0	0	0	0	0
ANGPT2	O15123	496	0	-	0	0	0	0	0
TRIM16	O95361	564	0	-	0	0	0	0	0
RAPGEF3	O95398	923	0	-	0	0	0	0	0
HMHB1	O97980	41	0	-	0	0	0	0	0
IGLV2-8	P01709	118	0	-	0	0	0	0	0
ATP1B1	P05026	303	0	-	0	0	0	0	0
EIF2S1	P05198	315	0	-	0	0	0	0	1
LDHB	P07195	334	0	-	0	0	0	0	0
MSMB	P08118	114	0	-	0	0	0	0	0
CYP2C8	P10632	490	0	-	0	0	0	0	0
TNNI1	P19237	187	0	-	0	0	0	0	0
SDC2	P34741	201	0	-	0	0	0	0	0
GLRX	P35754	106	0	-	0	0	0	0	0
SLC4A3	P48751	1232	1	E	14	14	0.0114	1	0
RARRES1	P49788	294	0	-	0	0	0	0	0
CLCNKA	P51800	687	0	-	0	0	0	0	0
CDH8	P55286	799	0	-	0	0	0	0	0
RAG2	P55895	527	0	-	0	0	0	0	0
LINC00310	P59036	64	0	-	0	0	0	0	0
NLRP6	P59044	892	1	E	11	11	0.0123	1	0
MCCD1	P59942	119	0	-	0	0	0	0	0
TIMM10	P62072	90	0	-	0	0	0	0	1
GNB1	P62873	340	0	-	0	0	0	0	1
PHC1	P78364	1004	1	Q	20	20	0.0199	1	0
CHRNE	Q04844	493	0	-	0	0	0	0	0
GAGE2B	Q13066	116	0	-	0	0	0	0	0
TMEM187	Q14656	261	0	-	0	0	0	0	0
OR1C1	Q15619	314	0	-	0	0	0	0	0
NFE2L2	Q16236	605	0	-	0	0	0	0	0
NKG7	Q16617	165	0	-	0	0	0	0	0
NTRK2	Q16620	822	0	-	0	0	0	0	0
MAPKAPK3	Q16644	382	0	-	0	0	0	0	0
UBE2S	Q16763	222	0	-	0	0	0	0	0
QPCT	Q16769	361	0	-	0	0	0	0	0
NCBP3	Q53F19	620	1	E	20	20	0.0323	1	0
C5orf47	Q569G3	176	0	-	0	0	0	0	0
CCDC178	Q5BJE1	867	0	-	0	0	0	0	0
UMODL1	Q5DID0	1318	0	-	0	0	0	0	0
PRAMEF6	Q5VXH4	476	0	-	0	0	0	0	0
SLC22A10	Q63ZE4	541	0	-	0	0	0	0	0
OR2T2	Q6IF00	324	0	-	0	0	0	0	0
OGFOD2	Q6N063	350	0	-	0	0	0	0	0
CAVIN1	Q6NZI2	390	0	-	0	0	0	0	0
USP17L6P	Q6QN14	398	0	-	0	0	0	0	0
SYT13	Q7L8C5	426	0	-	0	0	0	0	0
KANSL1	Q7Z3B3	1105	0	-	0	0	0	0	0
VN1R5	Q7Z5H4	357	0	-	0	0	0	0	0
CTAGE6	Q86UF2	777	0	-	0	0	0	0	0
IFT70A	Q86WT1	665	0	-	0	0	0	0	0
LIX1L	Q8IVB5	337	1	P	14	14	0.0415	1	0
CROCCP3	Q8IVE0	287	0	-	0	0	0	0	0
ADGRF4	Q8IZF3	695	0	-	0	0	0	0	0
ZNF444	Q8N0Y2	327	0	-	0	0	0	0	0
DNAJC22	Q8N4W6	341	0	-	0	0	0	0	0
IQCF1	Q8N6M8	205	0	-	0	0	0	0	0
BANP	Q8N9N5	519	0	-	0	0	0	0	0
KRI1	Q8N9T8	703	1	E	17	17	0.0242	1	0
SAXO5	Q8NA69	505	0	-	0	0	0	0	0
NEK11	Q8NG66	645	0	-	0	0	0	0	0
OR4C16	Q8NGL9	310	0	-	0	0	0	0	0
SPPL3	Q8TCT6	384	0	-	0	0	0	0	1
IGDCC4	Q8TDY8	1250	0	-	0	0	0	0	0
ING5	Q8WYH8	240	0	-	0	0	0	0	0
TOPBP1	Q92547	1522	0	-	0	0	0	0	0
N4BP2L2	Q92802	583	0	-	0	0	0	0	0
HAS1	Q92839	578	0	-	0	0	0	0	0
TNPO1	Q92973	898	1	D	11	11	0.0122	1	0
NKD2	Q969F2	451	1	H	19	19	0.0421	1	0
ESS2	Q96DF8	476	0	-	0	0	0	0	0
ABHD8	Q96I13	439	0	-	0	0	0	0	0
ZNF625	Q96I27	306	0	-	0	0	0	0	0
PPP1R2P1	Q96PQ5	205	0	-	0	0	0	0	0
LMTK3	Q96Q04	1460	4	P/E/P/P	11/8/15/12	46	0.0315	4	0
OR5B12	Q96R08	314	0	-	0	0	0	0	0
MDFI	Q99750	246	0	-	0	0	0	0	0
VN1R3	Q9BXE9	311	0	-	0	0	0	0	0
TBC1D2	Q9BYX2	928	0	-	0	0	0	0	0
DNAJC25	Q9H1X3	360	0	-	0	0	0	0	0
LINC00597	Q9H2U6	94	0	-	0	0	0	0	0
SEMA6B	Q9H3T3	888	2	L/G	8/14	22	0.0248	2	0
TAF9B	Q9HBM6	251	0	-	0	0	0	0	1
PRR34	Q9NV39	138	0	-	0	0	0	0	0
SLCO1C1	Q9NYB5	712	0	-	0	0	0	0	0
COPZ2	Q9P299	210	0	-	0	0	0	0	0
OR5V1	Q9UGF6	321	0	-	0	0	0	0	0
CBY1	Q9Y3M2	126	0	-	0	0	0	0	1
KNSTRN	Q9Y448	316	0	-	0	0	0	0	0
PCDHB9	Q9Y5E1	797	0	-	0	0	0	0	0
IGLJ3	A0A0A0MT99	50	0	-	0	0	0	0	0
TRBV13	A0A0A6YYD4	124	0	-	0	0	0	0	0
None	A0AAQ5BGL7	58	1	A	15	15	0.2586	1	0
ZNF840P	A6NDX5	716	0	-	0	0	0	0	0
GOLGA6L4	A6NEF3	574	0	-	0	0	0	0	0
ANKRD63	C9JTQ0	380	0	-	0	0	0	0	0
GOLGA8K	D6RF30	630	0	-	0	0	0	0	0
LANCL1	O43813	399	0	-	0	0	0	0	0
CREB3	O43889	371	0	-	0	0	0	0	1
GAS2	O43903	313	0	-	0	0	0	0	0
URB1	O60287	2271	0	-	0	0	0	0	0
CEP104	O60308	925	0	-	0	0	0	0	0
PHLPP1	O60346	1717	1	A	25	25	0.0146	1	0
POP7	O75817	140	0	-	0	0	0	0	1
NDUFB8	O95169	186	0	-	0	0	0	0	1
LGI1	O95970	557	0	-	0	0	0	0	0
TPO	P07202	933	0	-	0	0	0	0	0
HOXD4	P09016	255	1	S	13	13	0.051	1	0
SLC35E2A	P0CK97	266	0	-	0	0	0	0	0
MRLN	P0DMT0	46	0	-	0	0	0	0	0
POLR1D	P0DPB6	133	0	-	0	0	0	0	1
GATD3	P0DPI2	268	0	-	0	0	0	0	1
ACP2	P11117	423	0	-	0	0	0	0	0
CCL4	P13236	92	0	-	0	0	0	0	0
CEBPB	P17676	345	1	P	12	12	0.0348	1	0
SYT1	P21579	422	0	-	0	0	0	0	0
GRIK1	P39086	918	0	-	0	0	0	0	0
ALDH3B1	P43353	468	0	-	0	0	0	0	0
TUB	P50607	506	0	-	0	0	0	0	0
ZNF135	P52742	658	0	-	0	0	0	0	0
LIMK1	P53667	647	0	-	0	0	0	0	0
SMTN	P53814	917	0	-	0	0	0	0	0
IL2	P60568	153	0	-	0	0	0	0	0
HERVK_113	P63132	959	0	-	0	0	0	0	0
FBLN2	P98095	1184	1	E	15	15	0.0127	1	0
CREB5	Q02930	508	0	-	0	0	0	0	0
CREM	Q03060	345	0	-	0	0	0	0	0
CAMK1	Q14012	370	0	-	0	0	0	0	0
EMC2	Q15006	297	0	-	0	0	0	0	1
ATXN8	Q156A1	80	1	Q	79	79	0.9875	1	0
PTPRN	Q16849	979	1	L	10	10	0.0102	1	0
PDS5A	Q29RF7	1337	0	-	0	0	0	0	1
PLPPR5	Q32ZL2	321	0	-	0	0	0	0	0
PABPC1L	Q4VXU2	614	0	-	0	0	0	0	0
TRIM61	Q5EBN2	209	0	-	0	0	0	0	0
OR2B11	Q5JQS5	317	0	-	0	0	0	0	0
SH2D4B	Q5SQS7	431	0	-	0	0	0	0	0
TMEM170B	Q5T4T1	132	0	-	0	0	0	0	0
CCDC30	Q5VVM6	783	0	-	0	0	0	0	0
PCNX4	Q63HM2	1172	0	-	0	0	0	0	0
CDPF1	Q6NVV7	123	0	-	0	0	0	0	0
ZNF600	Q6ZNG1	722	0	-	0	0	0	0	0
LINC02908	Q6ZV77	190	0	-	0	0	0	0	0
GOLGA7	Q7Z5G4	137	0	-	0	0	0	0	0
GALNT10	Q86SR1	603	0	-	0	0	0	0	0
CENATAC	Q86UT8	332	0	-	0	0	0	0	0
IFNE	Q86WN2	208	0	-	0	0	0	0	0
BAGE3	Q86Y29	109	0	-	0	0	0	0	0
DNAAF5	Q86Y56	855	0	-	0	0	0	0	0
PCP2	Q8IVA1	136	0	-	0	0	0	0	0
LMNTD2	Q8IXW0	634	0	-	0	0	0	0	0
BOD1L2	Q8IYS8	172	1	G	10	10	0.0581	1	0
OR8I2	Q8N0Y5	310	0	-	0	0	0	0	0
PROM2	Q8N271	834	0	-	0	0	0	0	0
ZNF709	Q8N972	641	0	-	0	0	0	0	0
EHBP1	Q8NDI1	1231	0	-	0	0	0	0	0
DUSP18	Q8NEJ0	188	0	-	0	0	0	0	0
OR5M3	Q8NGP4	307	0	-	0	0	0	0	0
OSR1	Q8TAX0	266	0	-	0	0	0	0	0
ALMS1	Q8TCU4	4168	1	E	18	18	0.0043	1	0
CHD5	Q8TDI0	1954	2	K/A	11/11	22	0.0113	2	0
DIS3L	Q8TF46	1054	0	-	0	0	0	0	0
OSCP1	Q8WVF1	389	0	-	0	0	0	0	0
NELFB	Q8WX92	580	1	L	10	10	0.0172	1	1
DEDD2	Q8WXF8	326	0	-	0	0	0	0	0
ANKS1A	Q92625	1134	1	G	25	25	0.022	1	1
FATE1	Q969F0	183	0	-	0	0	0	0	0
UBE2E3	Q969T4	207	0	-	0	0	0	0	0
SLC22A18	Q96BI1	424	0	-	0	0	0	0	0
HAVCR1	Q96D42	364	0	-	0	0	0	0	0
LRRIQ1	Q96JM4	1722	0	-	0	0	0	0	0
MARK4	Q96L34	752	0	-	0	0	0	0	0
PCDH15	Q96QU1	1955	1	P	9	9	0.0046	1	0
OR2V2	Q96R30	315	0	-	0	0	0	0	0
RAB1B	Q9H0U4	201	0	-	0	0	0	0	1
CDH19	Q9H159	772	0	-	0	0	0	0	0
CRISPLD1	Q9H336	500	0	-	0	0	0	0	0
MTRFR	Q9H3J6	166	0	-	0	0	0	0	0
FZD3	Q9NPG1	666	0	-	0	0	0	0	0
AASDHPPT	Q9NRN7	309	0	-	0	0	0	0	1
RPRM	Q9NS64	109	0	-	0	0	0	0	0
CUEDC1	Q9NWM3	386	0	-	0	0	0	0	0
PPP1R14D	Q9NXH3	145	0	-	0	0	0	0	0
ONECUT1	Q9UBC0	465	1	H	15	15	0.0323	1	0
DKK3	Q9UBP4	350	0	-	0	0	0	0	0
VPS51	Q9UID3	782	0	-	0	0	0	0	1
INTU	Q9ULD6	942	0	-	0	0	0	0	0
EXOSC1	Q9Y3B2	195	0	-	0	0	0	0	0
CHTOP	Q9Y3Y2	248	0	-	0	0	0	0	1
SNX9	Q9Y5X1	595	0	-	0	0	0	0	1
IGLJ2	A0A0A0MT82	47	0	-	0	0	0	0	0
TRAV13-2	A0A0B4J235	113	0	-	0	0	0	0	0
TRBV29-1	A0A5B7	111	1	L	10	10	0.0901	1	0
ERVH48-1	M5A8F1	160	0	-	0	0	0	0	0
FGF10	O15520	208	1	S	11	11	0.0529	1	0
ATMIN	O43313	823	0	-	0	0	0	0	0
MARCHF6	O60337	910	1	E	10	10	0.011	1	0
ZNF821	O75541	412	0	-	0	0	0	0	0
PTBP3	O95758	552	0	-	0	0	0	0	0
ALDH1A1	P00352	501	0	-	0	0	0	0	0
SLC4A2	P04920	1241	0	-	0	0	0	0	0
GSTA2	P09210	222	0	-	0	0	0	0	0
FAM66E	P0C841	47	0	-	0	0	0	0	0
LINC02877	P0CE67	100	0	-	0	0	0	0	0
PEPD	P12955	493	0	-	0	0	0	0	0
ZNF35	P13682	527	0	-	0	0	0	0	0
HLA-E	P13747	358	0	-	0	0	0	0	1
CD1E	P15812	388	0	-	0	0	0	0	0
CHRM3	P20309	590	0	-	0	0	0	0	0
SERPINA4	P29622	427	0	-	0	0	0	0	0
SPRR1A	P35321	89	0	-	0	0	0	0	0
LEPR	P48357	1165	0	-	0	0	0	0	0
HIRA	P54198	1017	0	-	0	0	0	0	0
ITGA1	P56199	1179	0	-	0	0	0	0	0
MLF1	P58340	268	0	-	0	0	0	0	0
BPIFB4	P59827	614	0	-	0	0	0	0	0
ERVFC1	P60507	584	1	L	10	10	0.0171	1	0
WDR5	P61964	334	0	-	0	0	0	0	0
RPL11	P62913	178	0	-	0	0	0	0	1
CSNK1G2	P78368	415	0	-	0	0	0	0	1
PRR20E	P86478	221	0	-	0	0	0	0	0
SCN7A	Q01118	1682	0	-	0	0	0	0	0
GRIN1	Q05586	938	0	-	0	0	0	0	0
BPTF	Q12830	3046	6	P/P/G/E/T/P	10/9/19/9/10/12	69	0.0227	6	0
FOXI1	Q12951	378	0	-	0	0	0	0	0
PDE3B	Q13370	1112	0	-	0	0	0	0	0
SLC39A6	Q13433	755	0	-	0	0	0	0	1
MIR9-1HG	Q13536	156	0	-	0	0	0	0	0
CDH18	Q13634	790	0	-	0	0	0	0	0
LAMB3	Q13751	1172	0	-	0	0	0	0	0
CLINT1	Q14677	625	0	-	0	0	0	0	0
PSG3	Q16557	428	0	-	0	0	0	0	0
ECM1	Q16610	540	0	-	0	0	0	0	0
PCGF3	Q3KNV8	242	0	-	0	0	0	0	1
ZFP69	Q49AA0	526	0	-	0	0	0	0	0
RNASE12	Q5GAN4	147	0	-	0	0	0	0	0
WDR44	Q5JSH3	913	0	-	0	0	0	0	0
TTC39A	Q5SRH9	613	0	-	0	0	0	0	0
TSTD2	Q5T7W7	516	0	-	0	0	0	0	0
RNF20	Q5VTR2	975	0	-	0	0	0	0	1
C9orf57	Q5W0N0	161	0	-	0	0	0	0	0
ZKSCAN2	Q63HK3	967	0	-	0	0	0	0	0
ARHGAP17	Q68EM7	881	0	-	0	0	0	0	0
GTF2IRD2B	Q6EKJ0	949	0	-	0	0	0	0	0
NBPF10	Q6P3W6	3795	0	-	0	0	0	0	0
MPRIP	Q6WCQ1	1025	1	S	14	14	0.0137	1	1
MAMSTR	Q6ZN01	415	0	-	0	0	0	0	0
AACS	Q86V21	672	0	-	0	0	0	0	0
EXOC3L1	Q86VI1	746	0	-	0	0	0	0	0
ARHGEF25	Q86VW2	580	0	-	0	0	0	0	0
NPAS4	Q8IUM7	802	0	-	0	0	0	0	0
DEFB119	Q8N690	84	0	-	0	0	0	0	0
ZNF740	Q8NDX6	193	0	-	0	0	0	0	0
GRPEL2	Q8TAA5	225	0	-	0	0	0	0	0
FBXO41	Q8TF61	875	2	A/G	11/10	21	0.024	2	0
MADD	Q8WXG6	1647	0	-	0	0	0	0	0
SNX19	Q92543	992	0	-	0	0	0	0	1
MRPS27	Q92552	414	0	-	0	0	0	0	0
TAF4B	Q92750	862	0	-	0	0	0	0	0
HAS2	Q92819	552	0	-	0	0	0	0	0
KCTD12	Q96CX2	325	1	G	9	9	0.0277	1	0
SLAMF6	Q96DU3	332	0	-	0	0	0	0	0
MRPL53	Q96EL3	112	0	-	0	0	0	0	1
ALKBH3	Q96Q83	286	0	-	0	0	0	0	0
YPEL2	Q96QA6	119	0	-	0	0	0	0	0
MYD88	Q99836	296	0	-	0	0	0	0	0
REEP2	Q9BRK0	252	0	-	0	0	0	0	0
PIMREG	Q9BSJ6	248	0	-	0	0	0	0	0
CCDC28B	Q9BUN5	200	0	-	0	0	0	0	0
CDCA7	Q9BWT1	371	0	-	0	0	0	0	0
HYCC1	Q9BYI3	521	0	-	0	0	0	0	0
ASPSCR1	Q9BZE9	553	0	-	0	0	0	0	1
COA1	Q9GZY4	146	0	-	0	0	0	0	0
AP5M1	Q9H0R1	490	0	-	0	0	0	0	0
GOLPH3L	Q9H4A5	285	0	-	0	0	0	0	0
PRDM10	Q9NQV6	1147	1	Q	11	11	0.0096	1	0
SHFL	Q9NUL5	291	1	E	13	13	0.0447	1	0
TMEM100	Q9NV29	134	0	-	0	0	0	0	0
ARL8B	Q9NVJ2	186	0	-	0	0	0	0	1
TAB2	Q9NYJ8	693	0	-	0	0	0	0	0
MAD2L2	Q9UI95	211	0	-	0	0	0	0	1
PILRB	Q9UKJ0	227	1	L	9	9	0.0396	1	0
PRR12	Q9ULL5	2036	7	P/G/P/P/P/P/P	10/11/15/13/14/12/9	84	0.0413	7	0
COL17A1	Q9UMD9	1497	2	G/S	17/9	26	0.0174	2	0
ZNF835	Q9Y2P0	537	0	-	0	0	0	0	0
CAB39	Q9Y376	341	0	-	0	0	0	0	1
RABGAP1	Q9Y3P9	1069	0	-	0	0	0	0	1
USP15	Q9Y4E8	981	0	-	0	0	0	0	0
NEUROG3	Q9Y4Z2	214	0	-	0	0	0	0	0
SPO11	Q9Y5K1	396	0	-	0	0	0	0	0
IGLV2-18	A0A075B6J9	118	0	-	0	0	0	0	0
TRAJ49	A0A075B6Y0	19	0	-	0	0	0	0	0
TRBV9	A0A0B4J1U6	114	0	-	0	0	0	0	0
WDR91	A4D1P6	747	0	-	0	0	0	0	0
EME2	A4GXA9	379	0	-	0	0	0	0	0
ANKRD65	E5RJM6	399	0	-	0	0	0	0	0
TFEC	O14948	347	0	-	0	0	0	0	0
AHSA1	O95433	338	0	-	0	0	0	0	1
SNAP29	O95721	258	0	-	0	0	0	0	1
NCR2	O95944	276	1	L	10	10	0.0362	1	0
MOCS2	O96007	188	0	-	0	0	0	0	0
PRL	P01236	227	0	-	0	0	0	0	0
IGHA2	P01877	391	0	-	0	0	0	0	0
HLA-B	P01889	362	0	-	0	0	0	0	1
C1QB	P02746	253	0	-	0	0	0	0	0
MT1A	P04731	61	0	-	0	0	0	0	0
CYP21A2	P08686	495	1	L	12	12	0.0242	1	0
OR9G9	P0C7N8	305	0	-	0	0	0	0	0
RBMY1D	P0C7P1	496	0	-	0	0	0	0	0
MTRNR2L1	P0CJ68	24	0	-	0	0	0	0	0
DRD2	P14416	443	0	-	0	0	0	0	0
MYOG	P15173	224	0	-	0	0	0	0	0
GYPE	P15421	78	0	-	0	0	0	0	0
BPI	P17213	487	0	-	0	0	0	0	0
TNXB	P22105	4244	0	-	0	0	0	0	0
LMO1	P25800	156	0	-	0	0	0	0	0
NAA10	P41227	235	0	-	0	0	0	0	0
FMO5	P49326	533	0	-	0	0	0	0	0
RABGGTB	P53611	331	0	-	0	0	0	0	1
GPC5	P78333	572	0	-	0	0	0	0	0
PKD1	P98161	4303	0	-	0	0	0	0	0
ATP2C1	P98194	919	0	-	0	0	0	0	0
NOTCH2	Q04721	2471	0	-	0	0	0	0	0
EGR4	Q05215	589	1	P	10	10	0.017	1	0
LOXL1	Q08397	574	1	P	10	10	0.0174	1	0
IL15RA	Q13261	267	1	L	10	10	0.0375	1	0
KLF9	Q13886	244	0	-	0	0	0	0	0
FASTK	Q14296	549	0	-	0	0	0	0	0
SUZ12	Q15022	739	1	G	9	9	0.0122	1	0
KYAT1	Q16773	422	0	-	0	0	0	0	0
SMTNL2	Q2TAL5	461	0	-	0	0	0	0	0
DOP1A	Q5JWR5	2465	0	-	0	0	0	0	0
ZNG1E	Q5RIA9	395	0	-	0	0	0	0	0
