Genename	Uniprot_id	Length	Polyx_count	Polyx_types	Polyx_lengths	Total_length	Pption_polyx	Count_grouped	Hk
wa-cup	Q9VIA6	580	0	-	0	0	0	0	0
38D.19	Q9VIL6	233	0	-	0	0	0	0	0
nesd	Q9VIP0	602	0	-	0	0	0	0	0
Dmel\CG13086	Q9VIY0	182	0	-	0	0	0	0	0
EMC5	Q9VJ25	109	0	-	0	0	0	0	1
Dmel\CG15258	Q9VJP4	196	0	-	0	0	0	0	0
Dmel\CG14933	Q9VKE7	77	0	-	0	0	0	0	0
ppk18	Q9VL88	553	0	-	0	0	0	0	0
mia	Q9VND0	589	0	-	0	0	0	0	0
CK02563	Q9VPF2	251	0	-	0	0	0	0	1
capt	Q9VPX6	783	0	-	0	0	0	0	1
Dmel\CG3528	Q9VQD0	235	0	-	0	0	0	0	0
Dmel\CG1486	Q9VRG8	852	0	-	0	0	0	0	1
Uqcc1	Q9VRZ7	259	0	-	0	0	0	0	1
Srp9	Q9VSC1	77	0	-	0	0	0	0	1
Cdc6	Q9VSM9	662	0	-	0	0	0	0	0
Ufd1	Q9VTF9	316	0	-	0	0	0	0	1
Dmel\CG5895	Q9VUX4	453	0	-	0	0	0	0	0
NUCB1	Q9VVK7	569	3	Q/Q/Q	12/10/50	72	0.1265	3	0
Dmel\CG32199	Q9VVQ9	509	0	-	0	0	0	0	0
tey	Q9VW27	717	3	A/S/N	13/15/20	48	0.0669	3	0
Dmel\CG6933	Q9VW94	363	0	-	0	0	0	0	0
Dmel\CG4768	Q9VXB1	269	0	-	0	0	0	0	1
rngo	Q9VXF9	458	0	-	0	0	0	0	1
MFS10	Q9VYG7	559	0	-	0	0	0	0	1
Dmel\CG15734	Q9VYP9	107	0	-	0	0	0	0	0
CT33170	Q9VZ81	1301	5	Q/Q/Q/P/S	9/10/10/9/10	48	0.0369	5	0
thoc5	Q9W1F4	616	0	-	0	0	0	0	1
babos	Q9W258	196	0	-	0	0	0	0	1
Dmel\CG15370	Q9W368	370	0	-	0	0	0	0	0
Dmel\CG3032	Q9W3T3	431	0	-	0	0	0	0	0
Spt6	Q9W420	1831	3	E/G/G	10/13/13	36	0.0197	3	1
Dmel\CG15576	Q9W4M0	123	0	-	0	0	0	0	0
DIP-alpha	Q9W4R3	554	2	G/H	10/10	20	0.0361	2	0
EG:22E5.7	Q9W531	696	1	H	14	14	0.0201	1	1
Hr4	Q9W539	1518	13	S/A/Q/Q/A/S/Q/Q/Q/Q/Q/Q/G	22/11/15/12/14/10/23/12/20/15/14/11/10	189	0.1245	13	0
eIF2Bepsilon	Q9W541	669	0	-	0	0	0	0	1
EG:103E12.2	Q9W5B4	319	0	-	0	0	0	0	1
ana2	Q9XZ31	420	0	-	0	0	0	0	0
sotv	Q9Y169	717	0	-	0	0	0	0	0
Dmel\CG45089	X2JCX4	54	0	-	0	0	0	0	0
Dmel\CG42649	A0A0B4JD70	72	0	-	0	0	0	0	0
pre-mod(mdg4)-T	A0A0B4JDE0	207	0	-	0	0	0	0	0
fd3F	A0A4D6K5G3	764	2	Q/Q	15/8	23	0.0301	2	0
Dmel\CG42390	A0A6H2EFV6	1544	3	Q/Q/A	13/17/11	41	0.0266	3	0
rho-7	A1Z8R8	351	0	-	0	0	0	0	1
Vkor	A1ZAJ5	152	0	-	0	0	0	0	0
Ir7e	B7Z0X5	608	0	-	0	0	0	0	0
Dmel\CG34423	E1JGT3	85	1	G	10	10	0.1176	1	0
Dmel\CG42526	E1JI94	245	0	-	0	0	0	0	0
Dmel\CG13293	M9PER3	599	0	-	0	0	0	0	0
Dmel\CG43679	M9PFN6	63	0	-	0	0	0	0	0
EG:152A3.3	O46052	371	0	-	0	0	0	0	0
aub	O76922	866	0	-	0	0	0	0	0
Sumo	O97102	90	0	-	0	0	0	0	1
mt:ATPase6	P00850	224	0	-	0	0	0	0	0
ninaC	P10676	1501	1	P	9	9	0.006	1	0
TfIIFbeta	P41900	277	0	-	0	0	0	0	1
grk	P42287	295	0	-	0	0	0	0	1
Pkcdelta	P83099	671	0	-	0	0	0	0	0
Pi3K92E	P91634	1088	0	-	0	0	0	0	1
E(spl)m3-HLH	Q01068	224	1	Q	16	16	0.0714	1	0
SP1173	Q0E8H7	741	0	-	0	0	0	0	1
mei-218	Q0KHR4	1186	0	-	0	0	0	0	0
Orc2	Q24168	618	1	S	8	8	0.0129	1	0
Eig71Eb	Q27364	95	0	-	0	0	0	0	0
anon-WO0140519.93	Q29R14	619	0	-	0	0	0	0	0
BP1077	Q6IH48	223	0	-	0	0	0	0	0
Ric	Q7JMZ0	264	0	-	0	0	0	0	1
Dmel\CG12935	Q7JW07	231	0	-	0	0	0	0	1
HisT	Q7K1D7	482	0	-	0	0	0	0	0
Orc3	Q7K2L1	721	0	-	0	0	0	0	0
Fpps	Q7KN61	419	0	-	0	0	0	0	1
Dmel\CG18477	Q7KT73	464	0	-	0	0	0	0	0
Gr93d	Q8IN22	381	0	-	0	0	0	0	0
Qtzl	Q8IPA0	123	0	-	0	0	0	0	0
Mst27D	Q8IPI4	424	0	-	0	0	0	0	0
tbc	Q8IQ30	1155	2	Q/Q	12/8	20	0.0173	2	0
CG1827	Q8MR45	393	0	-	0	0	0	0	0
eap	Q8SXB3	290	0	-	0	0	0	0	0
Dmel\CG3734	Q8SXS7	473	0	-	0	0	0	0	0
Ndf	Q8T079	602	0	-	0	0	0	0	1
mdy	Q960U8	565	0	-	0	0	0	0	1
NP15.6	Q9V3L7	150	0	-	0	0	0	0	1
ics	Q9V428	283	0	-	0	0	0	0	1
mthl3	Q9V818	511	0	-	0	0	0	0	0
Dmel\CG15553	Q9VA14	521	0	-	0	0	0	0	0
Dmel\CG11470	Q9VAK2	230	1	T	14	14	0.0609	1	0
Sid	Q9VAU2	370	0	-	0	0	0	0	0
MED28	Q9VBQ9	189	0	-	0	0	0	0	1
Dmel\CG13856	Q9VD16	189	0	-	0	0	0	0	0
Dmel\CG13857	Q9VD17	342	0	-	0	0	0	0	0
bnl	Q9VDT9	770	4	Q/S/S/Q	12/24/17/12	65	0.0844	4	0
Dmel\CG14314	Q9VEB7	438	0	-	0	0	0	0	1
Dmel\CG8927	Q9VEY0	371	0	-	0	0	0	0	0
Cyp313a2	Q9VGB4	493	0	-	0	0	0	0	0
CG5135	Q9VGQ5	446	0	-	0	0	0	0	0
Dmel\CG4511	Q9VGV8	216	0	-	0	0	0	0	1
BcDNA:RE74890	Q9VGW5	138	0	-	0	0	0	0	1
Dmel\CG12948	Q9VH82	252	0	-	0	0	0	0	1
Dmel\CG16789	Q9VHB4	831	0	-	0	0	0	0	0
Or85b	Q9VHQ7	390	0	-	0	0	0	0	0
Dmel\CG15130	Q9VIM4	117	0	-	0	0	0	0	0
Dmel\CG15170	Q9VJ24	561	0	-	0	0	0	0	0
Dmel\CG18563	Q9VJD6	379	0	-	0	0	0	0	0
cg12288	Q9VJG2	435	0	-	0	0	0	0	0
NimB4	Q9VJU8	448	0	-	0	0	0	0	0
Trm1	Q9VK89	578	0	-	0	0	0	0	1
ZnT33D	Q9VKA3	701	0	-	0	0	0	0	0
CG12375	Q9VLS9	292	0	-	0	0	0	0	1
Vps52	Q9VMQ8	662	0	-	0	0	0	0	1
Dmel\CG31546	Q9VNF4	264	0	-	0	0	0	0	0
pzg	Q9VP57	996	1	A	15	15	0.0151	1	1
Dmel\CG11617	Q9VPL4	294	0	-	0	0	0	0	0
Dmel\CG4238	Q9VQ67	977	0	-	0	0	0	0	1
Dmel\CG3165	Q9VQJ7	351	0	-	0	0	0	0	1
Taf12L	Q9VR21	138	0	-	0	0	0	0	0
hoe2	Q9VR48	846	0	-	0	0	0	0	0
Dmel\CG9953	Q9VS02	508	0	-	0	0	0	0	0
Dmel\CG7548	Q9VS81	197	0	-	0	0	0	0	0
Jon66Ci	Q9VSJ1	260	0	-	0	0	0	0	0
DmTOM1	Q9VSZ1	543	1	A	12	12	0.0221	1	1
dpr10	Q9VT83	408	1	G	10	10	0.0245	1	0
GlcAT-P	Q9VTG7	479	2	T/T	9/10	19	0.0397	2	1
GluRS-m	Q9VV59	511	0	-	0	0	0	0	0
mus304	Q9VVN4	846	0	-	0	0	0	0	0
bora	Q9VVR2	539	0	-	0	0	0	0	0
MED11	Q9VVS4	176	1	Q	27	27	0.1534	1	1
CG15027	Q9VXY4	180	0	-	0	0	0	0	1
Dmel\CG15742	Q9VYF5	203	0	-	0	0	0	0	0
Gr10b	Q9VYZ2	373	0	-	0	0	0	0	0
IntS1	Q9W1C5	2053	0	-	0	0	0	0	1
eIF3k	Q9W2D9	222	0	-	0	0	0	0	1
Dmel\CG10433	Q9W2F6	127	0	-	0	0	0	0	0
Caf1-180	Q9W3D1	1183	0	-	0	0	0	0	0
Dmel\CG15337	Q9W3I7	405	0	-	0	0	0	0	0
rumpel	Q9W3R0	601	0	-	0	0	0	0	0
RpL35	Q9W499	123	0	-	0	0	0	0	1
rg	Q9W4E2	3466	5	A/A/A/N/T	11/16/12/12/14	65	0.0188	5	1
Traf4	Q9XYR0	486	1	S	10	10	0.0206	1	0
GstE12	Q9XYZ9	223	0	-	0	0	0	0	1
anon-SAGE:Wang-045	A0A0B4K6K4	69	0	-	0	0	0	0	0
Dmel\CG43319	A0A0B4K6K5	57	0	-	0	0	0	0	0
antr	A0A0B4K7N3	272	0	-	0	0	0	0	0
Dmel\CG44403	A0A0B4LFR0	147	0	-	0	0	0	0	0
BcDNA:AT11052	A0A0B4LHA8	539	0	-	0	0	0	0	0
Dmel\CG30340	A1Z7X3	396	0	-	0	0	0	0	0
CG17740	A1Z8W6	839	0	-	0	0	0	0	0
Cpr49Ab	A1Z8Y3	259	1	G	22	22	0.0849	1	0
Dmel\CG18327	A1Z9L9	304	0	-	0	0	0	0	0
dpr13	A1ZB15	419	0	-	0	0	0	0	0
CheA56a	A1ZBB5	180	0	-	0	0	0	0	0
SP82	A1ZBU1	279	0	-	0	0	0	0	0
Dmel\CG13185	A8DYB0	5526	0	-	0	0	0	0	0
CG30031	C0HKA4	253	0	-	0	0	0	0	0
Dmel\CG43678	M9PCI9	84	0	-	0	0	0	0	0
Dmel\CG7906	M9PF81	356	0	-	0	0	0	0	0
Dmel\CG43938	M9PG91	83	0	-	0	0	0	0	0
Yp3	P06607	420	0	-	0	0	0	0	0
if	P12080	1396	2	S/S	10/10	20	0.0143	2	0
dec	P18171	1590	1	T	12	12	0.0075	1	0
ap	P29673	469	0	-	0	0	0	0	1
blw	P35381	552	0	-	0	0	0	0	1
Arp2	P45888	399	0	-	0	0	0	0	1
Pp1alpha-96A	P48461	327	0	-	0	0	0	0	1
Gdh	P54385	562	0	-	0	0	0	0	1
Ubx	P83949	389	2	G/A	23/13	36	0.0925	2	0
Dmel\CG34132	Q0E8V7	84	0	-	0	0	0	0	1
Obp83b	Q23970	141	0	-	0	0	0	0	0
Prosalpha4T1	Q24178	249	0	-	0	0	0	0	0
Dmel\CG34025	Q2PE06	325	0	-	0	0	0	0	0
Las	Q7JQW6	377	0	-	0	0	0	0	1
rswl	Q7JUX9	446	0	-	0	0	0	0	1
hrm	Q7JWI7	658	0	-	0	0	0	0	1
insb	Q7JZ51	176	0	-	0	0	0	0	0
CtsL2	Q7K0S6	352	0	-	0	0	0	0	0
loopin-1	Q7K2S9	526	0	-	0	0	0	0	0
SkpB	Q7KJ69	161	0	-	0	0	0	0	0
Pten	Q7KMQ6	514	0	-	0	0	0	0	0
Dmel\CG6023	Q7KUV8	305	1	Q	11	11	0.0361	1	0
Dmel\CG33226	Q7KVM8	292	0	-	0	0	0	0	0
Mst84B	Q86BB0	578	0	-	0	0	0	0	0
SPH208	Q8IP30	910	0	-	0	0	0	0	0
Dmel\CG31730	Q8IP77	162	0	-	0	0	0	0	0
CG10022	Q8IQ15	148	0	-	0	0	0	0	0
pbl	Q8IQ97	1311	1	S	8	8	0.0061	1	0
Zasp66	Q8IQB4	430	0	-	0	0	0	0	0
Idh3g	Q8MT18	402	0	-	0	0	0	0	0
BcDNA:RE57454	Q8MT42	150	0	-	0	0	0	0	0
swi2	Q8SXT3	499	0	-	0	0	0	0	0
bonsai	Q8WTC1	280	0	-	0	0	0	0	1
Scsalpha1	Q94522	328	0	-	0	0	0	0	1
PGRP-LA	Q95T64	368	0	-	0	0	0	0	0
slpr	Q95UN8	1161	3	Q/T/N	14/12/8	34	0.0293	3	1
milt	Q960V3	1122	0	-	0	0	0	0	1
spir	Q9U1K1	1020	1	H	9	9	0.0088	1	1
ND-B17	Q9V3W2	167	0	-	0	0	0	0	1
PH4alphaEFB	Q9VA69	550	0	-	0	0	0	0	1
BCAS2	Q9VAY6	278	0	-	0	0	0	0	1
Or98a	Q9VAZ3	397	0	-	0	0	0	0	0
Dmel\CG14259	Q9VB79	289	0	-	0	0	0	0	0
Dmel\CG17197	Q9VBM7	290	0	-	0	0	0	0	0
Npl4	Q9VBP9	652	0	-	0	0	0	0	1
Srp72	Q9VDK7	650	0	-	0	0	0	0	1
trus	Q9VG62	485	0	-	0	0	0	0	1
MBD-R2	Q9VGA4	1169	0	-	0	0	0	0	1
mura	Q9VHC2	1173	5	Q/N/S/G/A	16/13/10/10/11	60	0.0512	5	1
CG17338	Q9VJ21	1323	0	-	0	0	0	0	0
BEST:GH09876	Q9VJ22	425	0	-	0	0	0	0	1
EP2317	Q9VK42	2171	3	Q/Q/S	10/9/16	35	0.0161	3	0
Mt2	Q9VKB3	345	0	-	0	0	0	0	0
LD45253	Q9VL29	147	1	Q	9	9	0.0612	1	1
Srp54	Q9VL71	513	0	-	0	0	0	0	1
Dmel\CG8353	Q9VLR2	170	0	-	0	0	0	0	0
Dmel\CG9550	Q9VMC4	363	0	-	0	0	0	0	0
Cap-D3	Q9VMQ4	1267	0	-	0	0	0	0	0
Mur82C	Q9VN36	578	3	T/T/T	24/66/20	110	0.1903	3	0
Dmel\CG14655	Q9VN56	525	0	-	0	0	0	0	0
NKCC	Q9VNC7	1068	0	-	0	0	0	0	0
Dmel\CG5618	Q9VPH6	510	0	-	0	0	0	0	0
MED24	Q9VSF2	993	0	-	0	0	0	0	1
Dmel\CG6983	Q9VSK4	180	0	-	0	0	0	0	1
Dmel\CG10809	Q9VT59	358	0	-	0	0	0	0	1
eIF3l	Q9VTU4	539	0	-	0	0	0	0	1
Vps13D	Q9VU08	3919	0	-	0	0	0	0	0
Dmel\CG13065	Q9VV13	140	0	-	0	0	0	0	0
Spn77Bb	Q9VWB4	362	0	-	0	0	0	0	0
Dmel\CG7556	Q9VWL4	522	0	-	0	0	0	0	1
ENGase	Q9VX51	655	0	-	0	0	0	0	0
Nipsnap	Q9VXK0	273	0	-	0	0	0	0	1
Cpr11B	Q9VYM0	197	0	-	0	0	0	0	0
BcDNA:LD12750	Q9VYS6	118	1	G	25	25	0.2119	1	1
Dmel\CG3356	Q9W196	1122	0	-	0	0	0	0	1
Dmel\CG13502	Q9W295	410	0	-	0	0	0	0	0
bou	Q9W3T7	149	0	-	0	0	0	0	1
Dmel\CG4586	Q9W3U0	677	0	-	0	0	0	0	0
BcDNA:AT30881	Q9W4R4	110	0	-	0	0	0	0	0
Dmel\CG4116	Q9W4U0	264	1	S	13	13	0.0492	1	0
Madm	Q9Y0Y6	637	0	-	0	0	0	0	1
dpr6	X2J8X8	396	0	-	0	0	0	0	0
Dmel\CG44428	X2JK14	95	0	-	0	0	0	0	0
Dmel\CG11693	A0A0B4K6X8	323	2	P/G	9/9	18	0.0557	2	0
CG3419	A0A0B4LGM3	129	0	-	0	0	0	0	0
CG6982	A0A0B4LHK8	273	1	Q	12	12	0.044	1	0
Dmel\CG8245	A1Z6G9	343	0	-	0	0	0	0	0
Dmel\CG14759	A1Z7C7	126	0	-	0	0	0	0	0
Dmel\CG13202	A1Z8J9	81	0	-	0	0	0	0	0
ZnT49B	A1Z935	660	0	-	0	0	0	0	0
CG4023	A1Z993	193	0	-	0	0	0	0	0
Dmel\CG4945	A1ZAH6	577	0	-	0	0	0	0	0
GstE5	A1ZB70	222	0	-	0	0	0	0	0
Dmel\CG10474	A1ZBI7	341	0	-	0	0	0	0	0
Obp56c	A1ZBP9	245	0	-	0	0	0	0	0
Dmel\CG13438	A1ZBY2	220	0	-	0	0	0	0	0
MTF-1	A8JNP3	1006	2	T/G	8/10	18	0.0179	2	0
BcDNA:GH06302	A8WHD3	246	0	-	0	0	0	0	1
Sfp77F	B4ZJA4	82	0	-	0	0	0	0	0
Sfp24Bc	C4NAN9	100	0	-	0	0	0	0	0
Dmel\CG30122	E1JGL8	1272	1	G	18	18	0.0142	1	0
jv	M9NE38	1912	1	Q	18	18	0.0094	1	0
Dmel\CG11816	M9PH18	362	1	T	11	11	0.0304	1	0
cos	O16844	1201	2	A/T	10/10	20	0.0167	2	0
Acp53Ea	O46199	120	0	-	0	0	0	0	0
Ccp84Ag	O97064	191	0	-	0	0	0	0	0
Kr	P07247	502	0	-	0	0	0	0	0
Sry-delta	P07664	433	0	-	0	0	0	0	1
Ubi-p63E	P0CG69	763	0	-	0	0	0	0	1
Gpdh1	P13706	363	0	-	0	0	0	0	1
eg	P15370	373	0	-	0	0	0	0	0
TfIIS	P20232	313	0	-	0	0	0	0	1
mts	P23696	309	0	-	0	0	0	0	1
esg	P25932	470	1	A	16	16	0.034	1	0
fd96Ca	P32028	372	0	-	0	0	0	0	0
Gprk2	P32866	714	1	G	10	10	0.014	1	1
EcR	P34021	878	1	G	10	10	0.0114	1	0
l(3)mbn	P52302	653	0	-	0	0	0	0	0
Dso1	P82705	42	0	-	0	0	0	0	0
cac	P91645	1851	0	-	0	0	0	0	0
kel	Q04652	1477	3	Q/A/Q	10/11/12	33	0.0223	3	1
HLH54F	Q0IGU7	242	0	-	0	0	0	0	0
Cyp6a8	Q27593	506	0	-	0	0	0	0	0
Pcmt	Q27869	226	0	-	0	0	0	0	1
jus	Q32KC6	509	2	S/T	13/10	23	0.0452	2	0
Octbeta3R	Q4LBB6	1256	0	-	0	0	0	0	0
Nadk1a	Q6IDH2	548	0	-	0	0	0	0	1
Dmel\CG43091	Q6IJE8	135	0	-	0	0	0	0	0
Dmel\CG30109	Q6NLJ9	88	0	-	0	0	0	0	1
D2hgdh	Q7K511	533	0	-	0	0	0	0	0
wde	Q7KMH9	1420	2	Q/A	29/12	41	0.0289	2	1
vari	Q7KT16	636	0	-	0	0	0	0	0
DS00941.11	Q7KTA2	244	0	-	0	0	0	0	0
Ste:CG33242	Q7KV18	171	0	-	0	0	0	0	0
CG42683	Q8IR92	746	2	G/A	22/9	31	0.0416	2	0
Nrk	Q9V6K3	724	0	-	0	0	0	0	0
Mecr	Q9V6U9	357	0	-	0	0	0	0	1
Dmel\CG2003	Q9V9S4	492	0	-	0	0	0	0	0
CG12259	Q9VAY7	359	0	-	0	0	0	0	1
Dmel\CG31087	Q9VBS6	417	0	-	0	0	0	0	0
Osbp	Q9VC05	784	0	-	0	0	0	0	1
Dmel\CG5986	Q9VCE2	232	0	-	0	0	0	0	1
Dmel\CG4393	Q9VCM6	1325	0	-	0	0	0	0	0
Srp14	Q9VDL0	109	0	-	0	0	0	0	1
Dmel\CG7675	Q9VE80	336	0	-	0	0	0	0	1
Tgs1	Q9VEA4	466	0	-	0	0	0	0	0
sds22	Q9VEK8	326	0	-	0	0	0	0	1
Dmel\CG14739	Q9VGD6	206	0	-	0	0	0	0	0
Dmel\CG6689	Q9VGR8	613	0	-	0	0	0	0	1
beag	Q9VHH8	557	0	-	0	0	0	0	1
Pbp95	Q9VHX0	721	0	-	0	0	0	0	0
Rab9	Q9VIW6	256	1	G	10	10	0.0391	1	0
Nak	Q9VJ30	1488	0	-	0	0	0	0	1
Ntf-2r	Q9VJ85	130	0	-	0	0	0	0	0
Dmel\CG7110	Q9VJY3	825	0	-	0	0	0	0	0
ACXC	Q9VK53	1130	0	-	0	0	0	0	0
FBgn	Q9VKU3	203	0	-	0	0	0	0	0
SP29	Q9VMZ3	392	0	-	0	0	0	0	0
eIF2A	Q9VNX8	638	0	-	0	0	0	0	1
Dmel\CG5104	Q9VPD4	163	0	-	0	0	0	0	1
Dmel\CG17260	Q9VQL2	364	0	-	0	0	0	0	1
OtopLb	Q9VQN3	797	0	-	0	0	0	0	0
Spindly	Q9VQS4	781	0	-	0	0	0	0	0
Dmel\CG32069	Q9VTE1	80	0	-	0	0	0	0	1
Eig71Ei	Q9VUT2	102	0	-	0	0	0	0	0
CG5584	Q9VVK9	409	0	-	0	0	0	0	0
Sfxn2	Q9VVW3	327	0	-	0	0	0	0	1
S6KL	Q9VWQ2	483	1	Q	14	14	0.029	1	1
Rfc37	Q9VX15	353	0	-	0	0	0	0	0
CPT2	Q9VZW7	667	0	-	0	0	0	0	1
Cpr62Bb	Q9W078	194	0	-	0	0	0	0	0
ETH	Q9W103	203	0	-	0	0	0	0	0
Klp59D	Q9W1U1	729	0	-	0	0	0	0	0
DCTN3-p24	Q9W1V8	192	0	-	0	0	0	0	1
Obp58b	Q9W209	203	0	-	0	0	0	0	0
Alkbh8	Q9W232	615	0	-	0	0	0	0	0
Dmel\CG11474	Q9W299	436	0	-	0	0	0	0	1
CG4372	Q9W2C3	397	0	-	0	0	0	0	0
Coq7	Q9W3W4	219	0	-	0	0	0	0	0
141233_at	Q9W448	540	0	-	0	0	0	0	1
Dmel\CG2901	Q9W4P9	649	0	-	0	0	0	0	0
Dmel\CG3703	Q9W5C1	711	0	-	0	0	0	0	0
CG42519	R9PY72	190	0	-	0	0	0	0	0
BcDNA:RH03863	A0A0B4K769	175	0	-	0	0	0	0	0
Dmel\CG17190	A0A0B4K7I7	257	0	-	0	0	0	0	0
alpha-Catr	A0A0C4DHD7	810	1	G	10	10	0.0123	1	0
eys	A0A1F4	2176	3	S/S/H	9/11/10	30	0.0138	3	0
Dmel\CG14234	A0A4D6K5P9	393	0	-	0	0	0	0	0
spaw	A1Z7D6	469	0	-	0	0	0	0	0
cg13227	A1Z8G3	120	2	P/G	10/11	21	0.175	2	0
nompA	A1Z8J4	1557	0	-	0	0	0	0	0
fsd	A1Z9A5	312	0	-	0	0	0	0	1
Dmel\CG12828	A8DY51	97	0	-	0	0	0	0	0
form3	A8JNM1	1717	1	P	19	19	0.0111	1	0
WDY	B4F7L9	1069	0	-	0	0	0	0	0
CG17041	B7YZE5	452	0	-	0	0	0	0	0
clone	B7Z0D3	1346	1	A	13	13	0.0097	1	0
Dmel\CG43294	M9NDP8	143	0	-	0	0	0	0	0
Dmel\CG31805	M9NDR0	641	0	-	0	0	0	0	0
CG32543	M9PHI8	1280	0	-	0	0	0	0	0
cry	O77059	542	0	-	0	0	0	0	0
Polr3B	P25167	1137	0	-	0	0	0	0	0
Drs	P41964	70	0	-	0	0	0	0	0
Gr22e	P58953	389	0	-	0	0	0	0	0
GluRIIE	Q0KI42	897	0	-	0	0	0	0	0
cliff	Q1LZ24	586	0	-	0	0	0	0	0
glob2	Q4V6L1	222	0	-	0	0	0	0	0
Dmel\CG33510	Q59DY2	426	0	-	0	0	0	0	0
Mtl	Q7JWS8	195	0	-	0	0	0	0	1
bsd	Q7KMI3	1004	0	-	0	0	0	0	1
Aos1	Q7KSM5	337	0	-	0	0	0	0	1
NimB2	Q7KTA1	421	0	-	0	0	0	0	0
Dmel\CG33284	Q7KTX0	115	0	-	0	0	0	0	0
CG32084	Q7KUG4	88	1	T	15	15	0.1705	1	0
Ste:CG33237	Q7KV13	172	0	-	0	0	0	0	0
CG16828	Q7KVX6	1418	5	Q/G/Q/Q/G	17/14/10/24/10	75	0.0529	5	0
lola	Q867Z4	970	0	-	0	0	0	0	0
Rpp21	Q86B65	183	0	-	0	0	0	0	0
Dmel\CG13284	Q8IGQ3	339	0	-	0	0	0	0	0
spdo	Q8IMI5	565	1	Q	13	13	0.023	1	0
Gr97a	Q8IMQ6	423	0	-	0	0	0	0	0
Dmel\CG31287	Q8INB8	222	0	-	0	0	0	0	0
Tsen2	Q8IP11	233	0	-	0	0	0	0	0
Pex19	Q8IP97	292	0	-	0	0	0	0	1
aru	Q8IPW1	805	1	G	12	12	0.0149	1	0
MCU	Q8IQ70	366	0	-	0	0	0	0	1
CG6100	Q8IQG0	491	0	-	0	0	0	0	0
BcDNA:SD21019	Q8MQV5	353	0	-	0	0	0	0	0
ACAT	Q8MYW9	559	0	-	0	0	0	0	0
Lfg	Q8T8W2	244	0	-	0	0	0	0	0
Dmel\CG18542	Q9I7K4	249	0	-	0	0	0	0	0
VepD	Q9N2P6	81	0	-	0	0	0	0	0
Tsp66E	Q9V3E5	267	0	-	0	0	0	0	1
Dmel\CG3704	Q9V3R3	382	0	-	0	0	0	0	0
hll	Q9V3U0	681	0	-	0	0	0	0	0
mPges2	Q9V420	417	0	-	0	0	0	0	0
CG15093	Q9V8M5	324	0	-	0	0	0	0	1
Mccc1	Q9V9T5	698	0	-	0	0	0	0	1
betaGlu	Q9V9T9	686	0	-	0	0	0	0	1
anon-WO0140519.106	Q9VA85	180	0	-	0	0	0	0	0
prt	Q9VCJ5	602	0	-	0	0	0	0	0
AdipoR	Q9VCY8	444	0	-	0	0	0	0	1
Dmel\CG10877	Q9VDL4	441	0	-	0	0	0	0	0
CG7477	Q9VEG8	250	0	-	0	0	0	0	1
Dmel\CG5399	Q9VF46	218	0	-	0	0	0	0	1
Dmel\CG12594	Q9VGJ0	686	0	-	0	0	0	0	0
BVR	Q9VH72	204	0	-	0	0	0	0	1
Dmel\CG8132	Q9VHE4	283	0	-	0	0	0	0	1
nom	Q9VHM7	370	0	-	0	0	0	0	0
Dmel\CG10435	Q9VHX1	495	1	Q	9	9	0.0182	1	1
Dmel\CG2617	Q9VIK5	274	0	-	0	0	0	0	0
Phlpp	Q9VJ07	954	0	-	0	0	0	0	0
Sirt1	Q9VK34	823	1	E	13	13	0.0158	1	1
Mal-B1	Q9VKE6	584	0	-	0	0	0	0	0
Lipt2	Q9VN27	234	0	-	0	0	0	0	1
SLC22A	Q9VNX2	568	0	-	0	0	0	0	1
Dmel\CG15408	Q9VQP2	466	0	-	0	0	0	0	0
drm	Q9VQS6	81	0	-	0	0	0	0	1
Inx6	Q9VR82	481	0	-	0	0	0	0	0
rt	Q9VTK2	886	0	-	0	0	0	0	0
Sec3	Q9VVG4	889	0	-	0	0	0	0	0
Dmel\CG13699	Q9VVP0	1051	1	G	10	10	0.0095	1	0
Fibp	Q9VW45	364	0	-	0	0	0	0	0
SPH211	Q9VWG7	350	2	P/P	9/18	27	0.0771	2	0
Rcd5	Q9VZJ3	578	0	-	0	0	0	0	1
pfk	Q9VZU3	518	0	-	0	0	0	0	1
Dmel\CG13917	Q9W0D3	2019	4	S/S/Q/Q	10/11/8/9	38	0.0188	4	1
cN-IIIB	Q9W197	319	0	-	0	0	0	0	1
Mic10c	Q9W1B2	81	0	-	0	0	0	0	0
ItgaPS5	Q9W1M8	1000	0	-	0	0	0	0	0
Dmel\CG12490	Q9W1Z2	479	0	-	0	0	0	0	0
clt	Q9W2F4	562	0	-	0	0	0	0	1
Tango5	Q9W2S1	530	0	-	0	0	0	0	1
Cs1	Q9W401	464	0	-	0	0	0	0	1
CG15774	Q9W490	925	0	-	0	0	0	0	0
Proc-R	Q9W4H3	545	0	-	0	0	0	0	0
Dmel\CG15571	Q9W4M5	152	0	-	0	0	0	0	0
CG12206	Q9W4S1	582	1	A	11	11	0.0189	1	0
lky	Q9W5X9	287	0	-	0	0	0	0	0
Dmel\CG7139	Q9XZ11	969	1	N	30	30	0.031	1	1
MED15	Q9Y149	749	2	Q/Q	10/11	21	0.028	2	1
Dmel\CG44405	X2JAL0	591	0	-	0	0	0	0	0
Dmel\CG1637	X2JB52	459	0	-	0	0	0	0	0
Dmel\CG43094	A0A0B4K7C7	90	0	-	0	0	0	0	0
