Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSOANG00000014788	ENSOANT00000023298		F7E995	160116205	160370854
ENSOANG00000007864	ENSOANT00000032635		F6YN57	18168978	18207980
ENSOANG00000045148	ENSOANT00000055928		A0A6I8P8R5	47538356	47651247
ENSOANG00000048951	ENSOANT00000071467		A0A6I8NWX5	41233981	41253579
ENSOANG00000051041	ENSOANT00000064280		A0A6I8PHR9	27987076	28019518
ENSOANG00000030157	ENSOANT00000038609		K7E758	26610713	26674017
ENSOANG00000004913	ENSOANT00000007783		F7FMN0	19193278	19211789
ENSOANG00000005282	ENSOANT00000032840		F6Y255	21220808	21290653
ENSOANG00000009200	ENSOANT00000068700		A0A6I8PFI0	54197549	54209022
ENSOANG00000003968	ENSOANT00000054129		A0A6I8N8D7	5928647	5986650
ENSOANG00000013721	ENSOANT00000021642		F7FPM5	750429	761545
ENSOANG00000015631	ENSOANT00000024635		F7G458	50107558	50274181
ENSOANG00000011618	ENSOANT00000018408		F6TZS5	67109425	67622247
ENSOANG00000011076	ENSOANT00000017550		F7FK48	15811329	15938837
ENSOANG00000044304	ENSOANT00000068483		A0A6I8NM72	87181678	87325359
ENSOANG00000006756	ENSOANT00000010785		F7C4E2	40460634	40513027
ENSOANG00000003439	ENSOANT00000058791		A0A6I8PHQ4	72873070	73000431
ENSOANG00000005504	ENSOANT00000008748		F6X6D6	9236604	9246398
ENSOANG00000012654	ENSOANT00000073307		A0A6I8NFR7	8370177	8568538
ENSOANG00000029469	ENSOANT00000038744		K7E7J3	71380597	71405371
ENSOANG00000046982	ENSOANT00000076674		A0A6I8NBY5	84876971	85244692
ENSOANG00000005531	ENSOANT00000008787		F6X590	41260397	41261590
ENSOANG00000051323	ENSOANT00000064420		A0A6I8N079	59167413	59179201
ENSOANG00000008462	ENSOANT00000063321		A0A6I8N654	13666261	13717108
ENSOANG00000045148	ENSOANT00000056987		A0A6I8P5T0	47538356	47651247
ENSOANG00000051041	ENSOANT00000051732		A0A6I8NH21	27987076	28019518
ENSOANG00000004913	ENSOANT00000059216		A0A6I8NAL4	19193278	19211789
ENSOANG00000006301	ENSOANT00000049829		A0A6I8NUW9	2753462	2771265
ENSOANG00000039280	ENSOANT00000067993		A0A6I8NE92	40295432	40311741
ENSOANG00000008421	ENSOANT00000051967		A0A6I8N0U8	46624404	46649365
ENSOANG00000000814	ENSOANT00000054748		A0A6I8P4R8	46398473	46424589
ENSOANG00000003014	ENSOANT00000072036		A0A6I8NML8	27209089	27219189
ENSOANG00000043690	ENSOANT00000075043		A0A6I8NCL5	124497844	124530658
ENSOANG00000003735	ENSOANT00000005929		F7D4C6	43768613	43833151
ENSOANG00000012768	ENSOANT00000057346		A0A6I8PNJ0	40206572	40272438
ENSOANG00000038521	ENSOANT00000061949		A0A6I8NLH7	13460076	13492907
ENSOANG00000013334	ENSOANT00000056571		A0A6I8NSY9	33309937	33401723
ENSOANG00000042617	ENSOANT00000076762		A0A6I8P004	15161879	15210776
ENSOANG00000049487	ENSOANT00000067066		A0A6I8P3W6	576805	589275
ENSOANG00000011618	ENSOANT00000049187		A0A6I8PHJ7	67109425	67622247
ENSOANG00000030157	ENSOANT00000070329		A0A6I8NTI2	26610713	26674017
ENSOANG00000010097	ENSOANT00000016010		F7FLQ4	4825928	4990596
ENSOANG00000003968	ENSOANT00000006282		F6S9F4	5928647	5986650
ENSOANG00000037713	ENSOANT00000071404		A0A6I8NFA8	53159851	53178951
ENSOANG00000038261	ENSOANT00000062350		A0A6I8P0F1	53772753	53786966
ENSOANG00000005530	ENSOANT00000008784		F6X5C4	41267209	41302351
ENSOANG00000044304	ENSOANT00000060345		A0A6I8NNQ5	87181678	87325359
ENSOANG00000005503	ENSOANT00000008747		F6X6E6	9246530	9288236
ENSOANG00000010007	ENSOANT00000070974		A0A6I8MZC1	82722070	82932146
ENSOANG00000045148	ENSOANT00000056191		A0A6I8NG29	47538356	47651247
ENSOANG00000008504	ENSOANT00000058611		A0A6I8NAV5	15478439	15540901
ENSOANG00000014123	ENSOANT00000066496		A0A6I8PA81	8017128	8165514
ENSOANG00000037328	ENSOANT00000073470		A0A6I8PFT6	772271	785851
ENSOANG00000002568	ENSOANT00000042338		K7EHT6	24027515	24111236
ENSOANG00000009200	ENSOANT00000070743		A0A6I8MZX2	54197549	54209022
ENSOANG00000006859	ENSOANT00000072815		A0A6I8NCW9	18390883	18518838
ENSOANG00000005282	ENSOANT00000008406		F6Q3L3	21220808	21290653
ENSOANG00000015231	ENSOANT00000023985		F7BU52	51970279	51999827
ENSOANG00000041878	ENSOANT00000066151		A0A6I8PQ73	16855756	16896731
ENSOANG00000012722	ENSOANT00000049916		A0A6I8NJV2	24246514	24263625
ENSOANG00000013454	ENSOANT00000021238		F7FI43	40841166	40990264
ENSOANG00000010188	ENSOANT00000071785		A0A6I8NLW8	93007769	93156103
ENSOANG00000049963	ENSOANT00000051933		A0A6I8P1U9	40443732	40450436
ENSOANG00000001531	ENSOANT00000070114		A0A6I8NQE3	30063928	30134569
ENSOANG00000010397	ENSOANT00000072227		A0A6I8N2E3	46750755	46909769
ENSOANG00000042089	ENSOANT00000050374		A0A6I8PBJ8	36281871	36288071
ENSOANG00000000943	ENSOANT00000001478		F6PJI8	21690903	21789726
ENSOANG00000039280	ENSOANT00000052925		A0A6I8P327	40295432	40311741
ENSOANG00000008462	ENSOANT00000013457		F6PJ69	13666261	13717108
ENSOANG00000042617	ENSOANT00000076110		A0A6I8PBK7	15161879	15210776
ENSOANG00000015117	ENSOANT00000023815		F6XTG1	53552802	53599657
ENSOANG00000045148	ENSOANT00000060383		A0A6I8P9G5	47538356	47651247
ENSOANG00000010007	ENSOANT00000071306		A0A6I8NHQ0	82722070	82932146
ENSOANG00000002085	ENSOANT00000003312		F6UNI5	160528845	160533997
ENSOANG00000042957	ENSOANT00000049016		A0A6I8NSI6	124536983	124565778
ENSOANG00000006301	ENSOANT00000010078		F6UR87	2753462	2771265
ENSOANG00000036302	ENSOANT00000073476		A0A6I8PNS8	59422307	59424601
ENSOANG00000010188	ENSOANT00000066336		A0A6I8PB97	93007769	93156103
ENSOANG00000030404	ENSOANT00000041523		K7EFG8	26696513	26731893
ENSOANG00000011618	ENSOANT00000059907		A0A6I8P8R4	67109425	67622247
ENSOANG00000020606	ENSOANT00000030008		F7GE86	81534434	81540107
ENSOANG00000030035	ENSOANT00000038613		K7E762	73099588	73124629
ENSOANG00000003014	ENSOANT00000004782		F6T9S6	27209089	27219189
ENSOANG00000001484	ENSOANT00000002363		F7EUM2	5509058	5512149
ENSOANG00000038966	ENSOANT00000047694		A0A6I8P7Q2	9314182	9315234
ENSOANG00000008420	ENSOANT00000013383		F6VUX4	46834853	46903756
ENSOANG00000012768	ENSOANT00000067726		A0A6I8NU94	40206572	40272438
ENSOANG00000044950	ENSOANT00000065479		A0A6I8PI20	54216142	54216659
ENSOANG00000041495	ENSOANT00000071427		A0A6I8P374	85466560	85979092
ENSOANG00000042089	ENSOANT00000061005		A0A6I8NFV7	36281871	36288071
ENSOANG00000015231	ENSOANT00000075161		A0A6I8NSX5	51970279	51999827
ENSOANG00000049487	ENSOANT00000066647		A0A6I8PCH0	576805	589275
ENSOANG00000003968	ENSOANT00000075527		A0A6I8NNK2	5928647	5986650
ENSOANG00000002568	ENSOANT00000059606		A0A6I8N6X5	24027515	24111236
ENSOANG00000038261	ENSOANT00000067691		A0A6I8P901	53772753	53786966
ENSOANG00000006755	ENSOANT00000060935		A0A6I8NDH7	40540086	40546861
ENSOANG00000012722	ENSOANT00000020136		F6VZ06	24246514	24263625
ENSOANG00000010007	ENSOANT00000049239		A0A6I8PE77	82722070	82932146
ENSOANG00000006857	ENSOANT00000010932		F6Q0K4	18522737	18539841
ENSOANG00000011076	ENSOANT00000047235		A0A6I8NL35	15811329	15938837
ENSOANG00000049457	ENSOANT00000048073		A0A6I8N434	54264371	54589826
ENSOANG00000021531	ENSOANT00000031220		F6ZTK8	40449086	40458535
ENSOANG00000013061	ENSOANT00000020653		F7A2I8	124569351	124593876
ENSOANG00000037626	ENSOANT00000049907		A0A6I8MYE7	87213792	87228372
ENSOANG00000015289	ENSOANT00000024068		F6QVW3	28414575	28568789
ENSOANG00000020606	ENSOANT00000074876		A0A6I8NKJ6	81534434	81540107
ENSOANG00000008420	ENSOANT00000053478		A0A6I8PND1	46834853	46903756
ENSOANG00000006755	ENSOANT00000010783		F7C4G1	40540086	40546861
ENSOANG00000000943	ENSOANT00000051391		A0A6I8P2L4	21690903	21789726
ENSOANG00000020741	ENSOANT00000030184		F7ECP2	16906588	16934422
ENSOANG00000012423	ENSOANT00000019662		F7DKC3	52896931	53123154
ENSOANG00000015462	ENSOANT00000024339		F7CMS3	36861486	36886695
ENSOANG00000048215	ENSOANT00000050325		A0A6I8PIS7	57421009	57538839
ENSOANG00000043340	ENSOANT00000075335		A0A6I8N9B6	5523996	5535832
ENSOANG00000010097	ENSOANT00000072628		A0A6I8P3Y2	4825928	4990596
ENSOANG00000038429	ENSOANT00000054664		A0A6I8PNM7	41022389	41056926
ENSOANG00000036963	ENSOANT00000076319		A0A6I8NLJ0	40308678	40310349
ENSOANG00000006857	ENSOANT00000063192		A0A6I8N7P8	18522737	18539841
ENSOANG00000013334	ENSOANT00000065910		A0A6I8N7I6	33309937	33401723
ENSOANG00000041495	ENSOANT00000059766		A0A6I8P0B8	85466560	85979092
ENSOANG00000004653	ENSOANT00000007377		F7FH30	790908	827149
ENSOANG00000031147	ENSOANT00000038789		K7E7N8	73175091	73195739
ENSOANG00000005502	ENSOANT00000008746		F6X6G0	9344012	9347910
ENSOANG00000004913	ENSOANT00000050069		A0A6I8NPZ6	19193278	19211789
ENSOANG00000030704	ENSOANT00000038916		K7E815	27220874	27227365
ENSOANG00000007325	ENSOANT00000011665		F6WX75	36290216	36295279
ENSOANG00000003011	ENSOANT00000018922		F7C944	82081482	82149507
ENSOANG00000006754	ENSOANT00000010781		F7C4U7	40551146	40563742
ENSOANG00000008517	ENSOANT00000013558		F6WND2	15556637	15576800
ENSOANG00000030704	ENSOANT00000056599		A0A6I8P9Y3	27220874	27227365
ENSOANG00000045148	ENSOANT00000070768		A0A6I8N9Z9	47538356	47651247
ENSOANG00000011921	ENSOANT00000018897		F6R6P5	54220192	54224894
ENSOANG00000005529	ENSOANT00000057378		A0A6I8NTZ8	41328703	41592404
ENSOANG00000005280	ENSOANT00000066118		A0A6I8NEW2	21298026	21481467
ENSOANG00000010188	ENSOANT00000016154		F6SL07	93007769	93156103
ENSOANG00000050350	ENSOANT00000048862		A0A6I8P3N8	5535984	5542894
ENSOANG00000004483	ENSOANT00000007105		F7G1Z9	90398633	90685022
ENSOANG00000002186	ENSOANT00000003469		F6ZUE0	59430818	59433933
ENSOANG00000015231	ENSOANT00000061990		A0A6I8PDV6	51970279	51999827
ENSOANG00000020803	ENSOANT00000030266		F7G725	26839730	26898887
ENSOANG00000021531	ENSOANT00000071262		A0A6I8NNE5	40449086	40458535
ENSOANG00000041495	ENSOANT00000055502		A0A6I8N211	85466560	85979092
ENSOANG00000036780	ENSOANT00000069086		A0A6I8P8Q6	87241930	87257037
ENSOANG00000015117	ENSOANT00000069302		A0A6I8NLQ8	53552802	53599657
ENSOANG00000031768	ENSOANT00000039453		K7E9K5	18262306	18332285
ENSOANG00000014123	ENSOANT00000022286		F6VLV6	8017128	8165514
ENSOANG00000015288	ENSOANT00000024067		F6QVY1	28578769	28602133
ENSOANG00000007871	ENSOANT00000012537		F7E7Z1	25527512	25673036
ENSOANG00000010397	ENSOANT00000072877		A0A6I8NKC5	46750755	46909769
ENSOANG00000007325	ENSOANT00000048540		A0A6I8NTK3	36290216	36295279
ENSOANG00000040922	ENSOANT00000046955		A0A6I8P0M5	53187242	53188055
ENSOANG00000000943	ENSOANT00000066649		A0A6I8P2I6	21690903	21789726
ENSOANG00000011921	ENSOANT00000050693		A0A6I8PBX5	54220192	54224894
ENSOANG00000036780	ENSOANT00000068884		A0A6I8NZR4	87241930	87257037
ENSOANG00000000814	ENSOANT00000069653		A0A6I8P9U5	46398473	46424589
ENSOANG00000003437	ENSOANT00000005445		F7DHA0	73225297	73229742
ENSOANG00000011076	ENSOANT00000075138		A0A6I8NS98	15811329	15938837
ENSOANG00000008420	ENSOANT00000057107		A0A6I8N1U1	46834853	46903756
ENSOANG00000000804	ENSOANT00000001246		F6QH91	18577415	18610164
ENSOANG00000049487	ENSOANT00000056083		A0A6I8NLA1	576805	589275
ENSOANG00000045116	ENSOANT00000050604		A0A6I8NH03	13666378	13667385
ENSOANG00000003737	ENSOANT00000005930		F7D4B0	43884843	43946139
ENSOANG00000042870	ENSOANT00000067875		A0A6I8N5X0	81556841	81559578
ENSOANG00000003462	ENSOANT00000005484		F7D6I5	124628618	124633342
ENSOANG00000015117	ENSOANT00000065722		A0A6I8N9K5	53552802	53599657
ENSOANG00000003011	ENSOANT00000004776		F6TAI0	82081482	82149507
ENSOANG00000048600	ENSOANT00000047570		A0A6I8PRL6	40572657	40634864
ENSOANG00000014740	ENSOANT00000052946		A0A6I8NH29	13462054	13522891
ENSOANG00000005280	ENSOANT00000008403		F6Q3R0	21298026	21481467
ENSOANG00000011076	ENSOANT00000064925		A0A6I8NJV1	15811329	15938837
ENSOANG00000012768	ENSOANT00000061359		A0A6I8NWF0	40206572	40272438
ENSOANG00000008734	ENSOANT00000013923		F6Z660	160858775	160881994
ENSOANG00000012722	ENSOANT00000061077		A0A6I8PB78	24246514	24263625
ENSOANG00000010787	ENSOANT00000017103		F6THE0	16994248	17026539
ENSOANG00000002568	ENSOANT00000004068		F7FDX5	24027515	24111236
ENSOANG00000037953	ENSOANT00000046904		A0A6I8N0K7	5568725	5577123
ENSOANG00000041495	ENSOANT00000076013		A0A6I8P2D7	85466560	85979092
ENSOANG00000003737	ENSOANT00000055211		A0A6I8P7X5	43884843	43946139
ENSOANG00000010007	ENSOANT00000071276		A0A6I8NIY7	82722070	82932146
ENSOANG00000007871	ENSOANT00000040398		K7ECA0	25527512	25673036
ENSOANG00000010188	ENSOANT00000076155		A0A6I8P037	93007769	93156103
ENSOANG00000000814	ENSOANT00000049303		A0A6I8PQP6	46398473	46424589
ENSOANG00000003969	ENSOANT00000006284		F6S9D2	5961072	6010280
ENSOANG00000048384	ENSOANT00000063851		A0A6I8N4X7	54226450	54228456
ENSOANG00000011955	ENSOANT00000018944		F7BIZ2	40310962	40312725
ENSOANG00000009176	ENSOANT00000054554		A0A6I8NLM9	54591296	54664562
ENSOANG00000015287	ENSOANT00000024066		F6QW03	28651029	28707469
ENSOANG00000015463	ENSOANT00000024341		F7CMQ8	36915199	36925813
ENSOANG00000008461	ENSOANT00000013456		F6PJ74	13722780	13727998
ENSOANG00000037851	ENSOANT00000055422		A0A6I8PL97	864701	870030
ENSOANG00000003435	ENSOANT00000005442		F7DHB5	73248129	73281615
ENSOANG00000015631	ENSOANT00000073483		A0A6I8PGH3	50107558	50274181
ENSOANG00000005501	ENSOANT00000008742		F6X6I5	9388523	9503774
ENSOANG00000008850	ENSOANT00000014092		F7FQR0	27240533	27249602
ENSOANG00000042720	ENSOANT00000064382		A0A6I8N2L4	81560299	81605277
ENSOANG00000001072	ENSOANT00000001710		F6YGE6	5617	25894
ENSOANG00000005529	ENSOANT00000058638		A0A6I8PM23	41328703	41592404
ENSOANG00000011076	ENSOANT00000063704		A0A6I8P1E6	15811329	15938837
ENSOANG00000007326	ENSOANT00000011666		F6W3S8	36297106	36311203
ENSOANG00000000943	ENSOANT00000061727		A0A6I8P8Z9	21690903	21789726
ENSOANG00000038261	ENSOANT00000057236		A0A6I8P0K5	53772753	53786966
ENSOANG00000003435	ENSOANT00000049591		A0A6I8NYS4	73248129	73281615
ENSOANG00000051009	ENSOANT00000066928		A0A6I8PJX1	53217641	53226347
ENSOANG00000006750	ENSOANT00000010775		F7C507	40646977	40680302
ENSOANG00000014490	ENSOANT00000022840		F6WBL3	82168362	82185916
ENSOANG00000011955	ENSOANT00000052296		A0A6I8NSS4	40310962	40312725
ENSOANG00000037696	ENSOANT00000055508		A0A6I8NXX7	124634334	124682814
ENSOANG00000010097	ENSOANT00000050186		A0A6I8NGB3	4825928	4990596
ENSOANG00000010397	ENSOANT00000056645		A0A6I8N5X9	46750755	46909769
ENSOANG00000007326	ENSOANT00000059178		A0A6I8N448	36297106	36311203
ENSOANG00000015287	ENSOANT00000024065		F6QW27	28651029	28707469
ENSOANG00000000814	ENSOANT00000001262		F6PLM9	46398473	46424589
ENSOANG00000004069	ENSOANT00000049162		A0A6I8NNU6	17059017	17151063
ENSOANG00000011076	ENSOANT00000017549		F7FK52	15811329	15938837
ENSOANG00000001481	ENSOANT00000002356		F7F1N6	5611397	5625560
ENSOANG00000003885	ENSOANT00000006152		F7A513	3514100	3550400
ENSOANG00000048414	ENSOANT00000049605		A0A6I8NTE9	43960342	44072193
ENSOANG00000008419	ENSOANT00000013382		F6VV53	46899723	46913516
ENSOANG00000048766	ENSOANT00000066623		A0A6I8NH02	37017369	37017818
ENSOANG00000015232	ENSOANT00000023987		F7BU37	52006946	52014306
ENSOANG00000005501	ENSOANT00000062665		A0A6I8P001	9388523	9503774
ENSOANG00000012846	ENSOANT00000020323		F6U313	40466326	40470446
ENSOANG00000011922	ENSOANT00000018899		F6R6M1	54229819	54249415
ENSOANG00000012768	ENSOANT00000060261		A0A6I8PCY3	40206572	40272438
ENSOANG00000004596	ENSOANT00000047184		A0A6I8ND83	71418495	71463519
ENSOANG00000012423	ENSOANT00000059392		A0A6I8MY81	52896931	53123154
ENSOANG00000004914	ENSOANT00000007786		F7FML6	19249338	19382986
ENSOANG00000007865	ENSOANT00000012528		F7E8B6	18395131	18447560
ENSOANG00000014740	ENSOANT00000056093		A0A6I8NY43	13462054	13522891
ENSOANG00000046127	ENSOANT00000050587		A0A6I8N551	27508350	27512179
ENSOANG00000047717	ENSOANT00000074820		A0A6I8NV70	160927274	161216291
ENSOANG00000009176	ENSOANT00000014606		F7DAM4	54591296	54664562
ENSOANG00000008745	ENSOANT00000013943		F6YE91	30634541	30677454
ENSOANG00000006302	ENSOANT00000067495		A0A6I8NWJ9	2773031	2795806
ENSOANG00000048614	ENSOANT00000058809		A0A6I8N4H8	18615986	18663670
ENSOANG00000000502	ENSOANT00000000802		F7D599	40319992	40329384
ENSOANG00000012722	ENSOANT00000046716		A0A6I8NB56	24246514	24263625
ENSOANG00000005529	ENSOANT00000057694		A0A6I8PAA7	41328703	41592404
ENSOANG00000029349	ENSOANT00000055611		A0A6I8NQ07	42216025	42314758
ENSOANG00000046508	ENSOANT00000065630		A0A6I8NK36	37032881	37033330
ENSOANG00000000943	ENSOANT00000054966		A0A6I8PNC7	21690903	21789726
ENSOANG00000050705	ENSOANT00000076002		A0A6I8N773	13730162	13731230
ENSOANG00000002229	ENSOANT00000003537		F6TPG9	12471662	12510910
ENSOANG00000007871	ENSOANT00000012536		F7E7Z6	25527512	25673036
ENSOANG00000001072	ENSOANT00000066044		A0A6I8NDC1	5617	25894
ENSOANG00000012147	ENSOANT00000067751		A0A6I8NER2	87267660	87294915
ENSOANG00000013334	ENSOANT00000051288		A0A6I8PID7	33309937	33401723
ENSOANG00000004069	ENSOANT00000006462		F6T371	17059017	17151063
ENSOANG00000006841	ENSOANT00000010909		F6QX22	871527	901945
ENSOANG00000036826	ENSOANT00000049135		A0A6I8PKG2	28909880	28914759
ENSOANG00000001480	ENSOANT00000002353		F7F1Q1	5627895	5648820
ENSOANG00000000502	ENSOANT00000069730		A0A6I8NPF6	40319992	40329384
ENSOANG00000008520	ENSOANT00000013576		F6VTN4	15600332	15764539
ENSOANG00000007865	ENSOANT00000056173		A0A6I8NRX3	18395131	18447560
ENSOANG00000036871	ENSOANT00000051152		A0A6I8P6N7	93505183	93509126
ENSOANG00000008745	ENSOANT00000048265		A0A6I8NUJ1	30634541	30677454
ENSOANG00000003350	ENSOANT00000005321		F6VBD3	44135442	44197348
ENSOANG00000009176	ENSOANT00000052714		A0A6I8NZH5	54591296	54664562
ENSOANG00000013475	ENSOANT00000021266		F7FAW4	61379384	61426803
ENSOANG00000049683	ENSOANT00000052407		A0A6I8PAY8	13740167	13745683
ENSOANG00000014490	ENSOANT00000051462		A0A6I8P3J0	82168362	82185916
ENSOANG00000015232	ENSOANT00000066530		A0A6I8P2L2	52006946	52014306
ENSOANG00000041387	ENSOANT00000066909		A0A6I8PH66	24069811	24074014
ENSOANG00000046099	ENSOANT00000070939		A0A6I8NQT1	86049715	86119554
ENSOANG00000007326	ENSOANT00000069384		A0A6I8P9U6	36297106	36311203
ENSOANG00000046953	ENSOANT00000052073		A0A6I8PJ10	22160194	22161651
ENSOANG00000012969	ENSOANT00000020508		F6UXJ9	124687660	124719520
ENSOANG00000013475	ENSOANT00000054919		A0A6I8PS31	61379384	61426803
ENSOANG00000008345	ENSOANT00000071198		A0A6I8NH93	67975242	68314784
ENSOANG00000006302	ENSOANT00000053127		A0A6I8NDX8	2773031	2795806
ENSOANG00000014122	ENSOANT00000022281		F6VM07	8216032	8217798
ENSOANG00000031572	ENSOANT00000040402		K7ECA4	46458190	46463929
ENSOANG00000021344	ENSOANT00000063147		A0A6I8PB65	81637223	81836308
ENSOANG00000041695	ENSOANT00000052835		A0A6I8PR61	29429359	29434685
ENSOANG00000038261	ENSOANT00000072376		A0A6I8NI54	53772753	53786966
ENSOANG00000003970	ENSOANT00000006285		F6S9C0	54264986	54282043
ENSOANG00000010097	ENSOANT00000072438		A0A6I8P2B9	4825928	4990596
ENSOANG00000037492	ENSOANT00000057665		A0A6I8NF69	15214174	15332758
ENSOANG00000014232	ENSOANT00000022437		F6XBA9	24113744	24135280
ENSOANG00000021853	ENSOANT00000031657		F6YXL2	9523394	9566458
ENSOANG00000048215	ENSOANT00000060290		A0A6I8PHI9	57421009	57538839
ENSOANG00000001072	ENSOANT00000029995		F7ED55	5617	25894
ENSOANG00000012768	ENSOANT00000020210		F7AYF4	40206572	40272438
ENSOANG00000042377	ENSOANT00000066473		A0A6I8PRE9	30689159	30692444
ENSOANG00000013349	ENSOANT00000021072		F7DYZ4	61461695	61492795
ENSOANG00000012722	ENSOANT00000020137		F6VYY9	24246514	24263625
ENSOANG00000021344	ENSOANT00000030966		F6S104	81637223	81836308
ENSOANG00000015457	ENSOANT00000024334		F7CMV5	37049477	37054622
ENSOANG00000038065	ENSOANT00000074490		A0A6I8N2B5	29441636	29481551
ENSOANG00000042676	ENSOANT00000057737		A0A6I8MZE5	36311376	36312442
ENSOANG00000012147	ENSOANT00000019243		F7DVS3	87267660	87294915
ENSOANG00000012848	ENSOANT00000020325		F6U2Z5	40475528	40478990
ENSOANG00000028680	ENSOANT00000042469		K7EI67	22234635	22310820
ENSOANG00000003885	ENSOANT00000067892		A0A6I8P530	3514100	3550400
ENSOANG00000008345	ENSOANT00000013263		F7CFF3	67975242	68314784
ENSOANG00000010007	ENSOANT00000015866		F6YYL3	82722070	82932146
ENSOANG00000004596	ENSOANT00000007288		F7DM48	71418495	71463519
ENSOANG00000003350	ENSOANT00000050505		A0A6I8NN10	44135442	44197348
ENSOANG00000048515	ENSOANT00000071670		A0A6I8P034	40686082	40714360
ENSOANG00000002740	ENSOANT00000004358		F6TF38	18668165	18695091
ENSOANG00000029381	ENSOANT00000058550		A0A6I8PMI5	21513496	21659203
ENSOANG00000022306	ENSOANT00000016159		F6SKV9	93556908	93631927
ENSOANG00000007871	ENSOANT00000067435		A0A6I8PFZ7	25527512	25673036
ENSOANG00000003970	ENSOANT00000006283		F6S9E3	54264986	54282043
ENSOANG00000008418	ENSOANT00000065730		A0A6I8P706	46934732	47164315
ENSOANG00000048584	ENSOANT00000068215		A0A6I8P3B2	17342524	17381880
ENSOANG00000004914	ENSOANT00000059061		A0A6I8MZM8	19249338	19382986
ENSOANG00000012776	ENSOANT00000020222		F7A6W1	61499777	61510970
ENSOANG00000005529	ENSOANT00000008782		F6X5E3	41328703	41592404
ENSOANG00000007865	ENSOANT00000060110		A0A6I8MYW4	18395131	18447560
ENSOANG00000028680	ENSOANT00000047553		A0A6I8NN88	22234635	22310820
ENSOANG00000021344	ENSOANT00000072660		A0A6I8P545	81637223	81836308
ENSOANG00000001040	ENSOANT00000001660		F6QD70	34199565	34337361
ENSOANG00000046844	ENSOANT00000074866		A0A6I8NM21	15352433	15359998
ENSOANG00000002756	ENSOANT00000004386		F6SIY1	73289098	73324039
ENSOANG00000046403	ENSOANT00000054760		A0A6I8N7Q8	40329773	40340122
ENSOANG00000036558	ENSOANT00000057434		A0A6I8P8N8	28718275	28726690
ENSOANG00000036558	ENSOANT00000059660		A0A6I8NDW6	28718275	28726690
ENSOANG00000021853	ENSOANT00000068570		A0A6I8NGN8	9523394	9566458
ENSOANG00000012423	ENSOANT00000050688		A0A6I8PHZ3	52896931	53123154
ENSOANG00000003971	ENSOANT00000006289		F6S992	6016980	6026949
ENSOANG00000008458	ENSOANT00000013452		F6PJP3	13749543	13754489
ENSOANG00000008520	ENSOANT00000047753		A0A6I8PGD3	15600332	15764539
ENSOANG00000009176	ENSOANT00000067298		A0A6I8NPC8	54591296	54664562
ENSOANG00000008345	ENSOANT00000013264		F7CFE6	67975242	68314784
ENSOANG00000048515	ENSOANT00000056126		A0A6I8N9T3	40686082	40714360
ENSOANG00000015727	ENSOANT00000024793		F7EET8	47564456	47572002
ENSOANG00000045089	ENSOANT00000050832		A0A6I8NBZ7	24154088	24197867
ENSOANG00000001480	ENSOANT00000002355		F7F1P1	5627895	5648820
ENSOANG00000002229	ENSOANT00000060458		A0A6I8NN23	12471662	12510910
ENSOANG00000048584	ENSOANT00000075143		A0A6I8PRD9	17342524	17381880
ENSOANG00000007663	ENSOANT00000012206		F6W9D5	83044467	83060237
ENSOANG00000014120	ENSOANT00000022276		F6VM57	8258404	8346507
ENSOANG00000044261	ENSOANT00000061746		A0A6I8N2P4	40491994	40493524
ENSOANG00000043854	ENSOANT00000075633		A0A6I8P9F6	161278813	161289827
ENSOANG00000036149	ENSOANT00000055685		A0A6I8N4U9	103049334	103126741
ENSOANG00000004763	ENSOANT00000007539		F7FUV9	31219988	31249458
ENSOANG00000005359	ENSOANT00000065480		A0A6I8NU88	82193044	82248528
ENSOANG00000004493	ENSOANT00000007127		F7FWG5	42629261	42636139
ENSOANG00000028378	ENSOANT00000041559		K7EFK4	37108478	37113149
ENSOANG00000038890	ENSOANT00000063685		A0A6I8P5I6	26349	38277
ENSOANG00000013001	ENSOANT00000020561		F6T488	605914	606573
ENSOANG00000015727	ENSOANT00000053103		A0A6I8P8G1	47564456	47572002
ENSOANG00000011038	ENSOANT00000017486		F7CW87	50297452	50370799
ENSOANG00000046020	ENSOANT00000070520		A0A6I8NDQ6	61547410	61572761
ENSOANG00000046844	ENSOANT00000061752		A0A6I8NXJ8	15352433	15359998
ENSOANG00000014740	ENSOANT00000052800		A0A6I8PK94	13462054	13522891
ENSOANG00000004483	ENSOANT00000053893		A0A6I8PD57	90398633	90685022
ENSOANG00000046403	ENSOANT00000063694		A0A6I8MYD5	40329773	40340122
ENSOANG00000021344	ENSOANT00000066359		A0A6I8NZP7	81637223	81836308
ENSOANG00000029381	ENSOANT00000051327		A0A6I8N963	21513496	21659203
ENSOANG00000008971	ENSOANT00000014288		F7G2J2	28748087	28764621
ENSOANG00000013334	ENSOANT00000021053		F7E713	33309937	33401723
ENSOANG00000040694	ENSOANT00000066666		A0A6I8NRZ2	44205348	44220225
ENSOANG00000003970	ENSOANT00000056999		A0A6I8N2C3	54264986	54282043
ENSOANG00000046832	ENSOANT00000059675		A0A6I8N5B4	37119366	37119878
