Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSCGRG00001011113	ENSCGRT00001013089		G3H7L8	18457724	18460469
ENSCGRG00001011115	ENSCGRT00001013090		A0A8C2LV94	4034122	4040910
ENSCGRG00001011117	ENSCGRT00001013091		A0A8C2QFQ9	17793747	17794838
ENSCGRG00001011118	ENSCGRT00001013092		A0A8C2QG11	20128488	20160299
ENSCGRG00001011109	ENSCGRT00001013093		A0A8C2LUP7	36614039	36627544
ENSCGRG00001011121	ENSCGRT00001013094		A0A8C2LTD2	63195726	63196670
ENSCGRG00001011104	ENSCGRT00001013095		A0A8C2M087	33818355	33819979
ENSCGRG00001011109	ENSCGRT00001013096		A0A8C2LXD9	36614039	36627544
ENSCGRG00001011122	ENSCGRT00001013097		G3I294	2747536	2757124
ENSCGRG00001011104	ENSCGRT00001013099		A0A8C2LVI7	33818355	33819979
ENSCGRG00001011109	ENSCGRT00001013098		A0A8C2LSA0	36614039	36627544
ENSCGRG00001011123	ENSCGRT00001013100		G3H222	24702973	24728232
ENSCGRG00001011120	ENSCGRT00001013101		A0A8C2LVT0	148981522	149007043
ENSCGRG00001011109	ENSCGRT00001013103		A0A8C2LVA3	36614039	36627544
ENSCGRG00001011119	ENSCGRT00001013104		A0A061IJA6	14656143	14746230
ENSCGRG00001011125	ENSCGRT00001013105		A0A8C2QG13	519496	519783
ENSCGRG00001011127	ENSCGRT00001013106		A0A3L7HP20	14644520	14646046
ENSCGRG00001011111	ENSCGRT00001013107		A0A8C2LTE3	30938159	31489719
ENSCGRG00001011120	ENSCGRT00001013108		A0A8C2M098	148981522	149007043
ENSCGRG00001011129	ENSCGRT00001013109		A0A8C2LXE9	98602271	98613796
ENSCGRG00001011137	ENSCGRT00001013111		A0A8C2LUX6	29646591	29646875
ENSCGRG00001011133	ENSCGRT00001013112		A0A8C2LVJ6	76227959	76236994
ENSCGRG00001011126	ENSCGRT00001013113		A0A8C2LSB0	43748850	43750486
ENSCGRG00001011134	ENSCGRT00001013114		G3HQU1	33762062	33785563
ENSCGRG00001011138	ENSCGRT00001013115		A0A8C2LVU2	42813374	42814291
ENSCGRG00001011135	ENSCGRT00001013116		A0A3L7HPN8	7607371	7629700
ENSCGRG00001011105	ENSCGRT00001013117		A0A8C2QFR3	74301369	74361191
ENSCGRG00001011130	ENSCGRT00001013118		A0A8C2QG15	31389529	31398713
ENSCGRG00001011131	ENSCGRT00001013119		A0A8C2LUS0	103334679	103341910
ENSCGRG00001011096	ENSCGRT00001013120		A0A8C2LTF2	18465710	18697706
ENSCGRG00001011132	ENSCGRT00001013121		A0A061IEY9	1530686	1545002
ENSCGRG00001011131	ENSCGRT00001013122		A0A8C2LXF9	103334679	103341910
ENSCGRG00001011140	ENSCGRT00001013123		A0A8C2LUY6	918581	919306
ENSCGRG00001011142	ENSCGRT00001013124		A0A8C2LVK5	532993	533280
ENSCGRG00001011140	ENSCGRT00001013125		A0A8C2LSC0	918581	919306
ENSCGRG00001011111	ENSCGRT00001013126		A0A8C2LUB8	30938159	31489719
ENSCGRG00001011096	ENSCGRT00001013128		A0A8C2LVV1	18465710	18697706
ENSCGRG00001011111	ENSCGRT00001013129		A0A8C2LVC6	30938159	31489719
ENSCGRG00001011145	ENSCGRT00001013130		A0A3L7ICH5	4221169	4221501
ENSCGRG00001011139	ENSCGRT00001013131		A0A8C2QG17	402251	441627
ENSCGRG00001011111	ENSCGRT00001013132		A0A8C2LUS5	30938159	31489719
ENSCGRG00001011139	ENSCGRT00001013133		A0A8C2LTG1	402251	441627
ENSCGRG00001011146	ENSCGRT00001013134		G3GXV6	719307	736992
ENSCGRG00001011141	ENSCGRT00001013135		A0A8C2LXG9	382815	431376
ENSCGRG00001011151	ENSCGRT00001013137		G3GZ06	52064939	52066522
ENSCGRG00001011149	ENSCGRT00001013138		A0A8C2LVL4	29565358	29566563
ENSCGRG00001011148	ENSCGRT00001013139		A0A8C2LSD1	37327483	37352052
ENSCGRG00001011152	ENSCGRT00001013140		G3GWN0	34049850	34051694
ENSCGRG00001011110	ENSCGRT00001013141		A0A8C2LVW0	35592734	35644952
ENSCGRG00001011128	ENSCGRT00001013142		A0A8C2LVE0	13937975	13979241
ENSCGRG00001011110	ENSCGRT00001013143		A0A8C2QFR7	35592734	35644952
ENSCGRG00001011147	ENSCGRT00001013144		G3HH14	5087908	5103463
ENSCGRG00001011128	ENSCGRT00001013145		A0A3L7H6Y2	13937975	13979241
ENSCGRG00001011153	ENSCGRT00001013146		A0A8C2LTH1	34496801	34501950
ENSCGRG00001011155	ENSCGRT00001013147		A0A8C2M0D2	23800779	23801741
ENSCGRG00001011110	ENSCGRT00001013148		A0A8C2LXI0	35592734	35644952
ENSCGRG00001011097	ENSCGRT00001013149		A0A8C2LV05	52544924	52635938
ENSCGRG00001011144	ENSCGRT00001013150		A0A8C2LVM3	32256762	32314757
ENSCGRG00001011157	ENSCGRT00001013152		G3HYL8	4637799	4639895
ENSCGRG00001011159	ENSCGRT00001013153		A0A8C2LUD5	44990982	44991197
ENSCGRG00001011160	ENSCGRT00001013154		A0A8C2LVX0	896245	920559
ENSCGRG00001011163	ENSCGRT00001013155		A0A8C2LVE8	1036	1643
ENSCGRG00001011162	ENSCGRT00001013156		A0A8C2QFR9	13819439	13825272
ENSCGRG00001011166	ENSCGRT00001013157		G3HX21	25575183	25577189
ENSCGRG00001011161	ENSCGRT00001013158		A0A8C2LUU4	12580333	12585003
ENSCGRG00001011165	ENSCGRT00001013159		A0A8C2LTI2	3540620	3543472
ENSCGRG00001011162	ENSCGRT00001013160		A0A8C2M0E4	13819439	13825272
ENSCGRG00001011167	ENSCGRT00001013161		A0A8C2LXJ0	64595239	64596174
ENSCGRG00001011164	ENSCGRT00001013162		A0A8C2LV17	102614625	102617033
ENSCGRG00001011170	ENSCGRT00001013164		G3GYU6	36964522	36971765
ENSCGRG00001011172	ENSCGRT00001013165		A0A8C2LSF3	20883875	20884837
ENSCGRG00001011168	ENSCGRT00001013166		A0A8C2LUE3	1891483	1959586
ENSCGRG00001011156	ENSCGRT00001013167		A0A8C2LVX9	13041377	13272628
ENSCGRG00001011169	ENSCGRT00001013168		A0A8C2LVF9	15306982	15337851
ENSCGRG00001011144	ENSCGRT00001013169		A0A8C2QFS0	32256762	32314757
ENSCGRG00001011173	ENSCGRT00001013170		A0A8C2QG23	10516125	10541340
ENSCGRG00001011174	ENSCGRT00001013171		G3GZC4	12726721	12744064
ENSCGRG00001011144	ENSCGRT00001013172		A0A8C2LTJ2	32256762	32314757
ENSCGRG00001011169	ENSCGRT00001013173		A0A8C2M0F4	15306982	15337851
ENSCGRG00001011144	ENSCGRT00001013174		A0A8C2LXK1	32256762	32314757
ENSCGRG00001011177	ENSCGRT00001013176		A0A8C2LV27	47654365	47655276
ENSCGRG00001011179	ENSCGRT00001013177		A0A8C2LVP1	21907142	21907960
ENSCGRG00001011174	ENSCGRT00001013178		A0A061IK52	12726721	12744064
ENSCGRG00001011175	ENSCGRT00001013179		A0A8C2LUF3	193939	255409
ENSCGRG00001011169	ENSCGRT00001013180		A0A8C2LVY7	15306982	15337851
ENSCGRG00001011178	ENSCGRT00001013181		A0A8C2LVG9	224439	227241
ENSCGRG00001011181	ENSCGRT00001013182		G3GVC9	29448604	29465704
ENSCGRG00001011182	ENSCGRT00001013183		G3HGI1	16662459	16663430
ENSCGRG00001011154	ENSCGRT00001013184		A0A8C2LUW2	159028316	159088082
ENSCGRG00001011180	ENSCGRT00001013186		A0A8C2LTK1	12331950	12349392
ENSCGRG00001011183	ENSCGRT00001013187		A0A8C2M0G8	55439147	55441069
ENSCGRG00001011185	ENSCGRT00001013188		A0A8C2LXL0	13307	39845
ENSCGRG00001011186	ENSCGRT00001013189		A0A8C2LV37	20948890	20956694
ENSCGRG00001011189	ENSCGRT00001013190		G3H7F5	98216289	98228512
ENSCGRG00001011181	ENSCGRT00001013191		A0A8C2LSH3	29448604	29465704
ENSCGRG00001011191	ENSCGRT00001013192		A0A8C2LUG4	36935669	36938059
ENSCGRG00001011193	ENSCGRT00001013193		A0A8C2LVZ7	19807421	19818855
ENSCGRG00001011188	ENSCGRT00001013194		A0A8C2LVH9	68969789	69027827
ENSCGRG00001011194	ENSCGRT00001013196		A0A8C2QFS4	5457842	5491183
ENSCGRG00001011197	ENSCGRT00001013197		A0A8C2QG26	10405100	10405807
ENSCGRG00001011154	ENSCGRT00001013198		A0A8C2LUX1	159028316	159088082
ENSCGRG00001011188	ENSCGRT00001013199		A0A8C2LTL1	68969789	69027827
ENSCGRG00001011196	ENSCGRT00001013200		A0A8C2M0I1	33412283	33425059
ENSCGRG00001011154	ENSCGRT00001013201		A0A8C2LXL6	159028316	159088082
ENSCGRG00001011187	ENSCGRT00001013202		G3GVQ6	16336468	16361372
ENSCGRG00001011198	ENSCGRT00001013203		A0A8C2LVR0	2418780	2421590
ENSCGRG00001011202	ENSCGRT00001013204			102642634	102644406
ENSCGRG00001011199	ENSCGRT00001013205		G3HDS5	39059198	39059608
ENSCGRG00001011154	ENSCGRT00001013206		A0A8C2LW06	159028316	159088082
ENSCGRG00001011190	ENSCGRT00001013207		A0A8C2LVJ0	36174546	36269944
ENSCGRG00001011097	ENSCGRT00001013208		A0A8C2QFS6	52544924	52635938
ENSCGRG00001011200	ENSCGRT00001013209		A0A8C2QG27	9023724	9039265
ENSCGRG00001011201	ENSCGRT00001013210		A0A8C2LUY0	181261	187581
ENSCGRG00001011205	ENSCGRT00001013211		A0A061I9S9	23553558	23554484
ENSCGRG00001011190	ENSCGRT00001013213		A0A8C2M0J2	36174546	36269944
ENSCGRG00001011190	ENSCGRT00001013214		A0A8C2LXM6	36174546	36269944
ENSCGRG00001011206	ENSCGRT00001013215		A0A061I5L8	65746831	65803195
ENSCGRG00001011203	ENSCGRT00001013216		G3H558	216755679	216781724
ENSCGRG00001011211	ENSCGRT00001013217		A0A8C2LSJ2	45130287	45131165
ENSCGRG00001011192	ENSCGRT00001013219		A0A8C2LUI0	3014916	3132019
ENSCGRG00001011215	ENSCGRT00001013220		G3ID74	132264533	132265906
ENSCGRG00001011213	ENSCGRT00001013221		A0A8C2LVK2	28282223	28327976
ENSCGRG00001011203	ENSCGRT00001013222		A0A8C2QFS8	216755679	216781724
ENSCGRG00001011203	ENSCGRT00001013223		A0A8C2QG29	216755679	216781724
ENSCGRG00001011216	ENSCGRT00001013224		A0A8C2LUZ3	40083698	40084642
ENSCGRG00001011218	ENSCGRT00001013225		A0A8C2LTM9	44528292	44528785
ENSCGRG00001011209	ENSCGRT00001013226		A0A8C2M0K3	11759288	11798120
ENSCGRG00001011219	ENSCGRT00001013227		A0A8C2LXN7	20307132	20308106
ENSCGRG00001011204	ENSCGRT00001013228		A0A8C2LV63	38116126	38220041
ENSCGRG00001011208	ENSCGRT00001013229		A0A8C2LVT1	20527693	20535847
ENSCGRG00001011214	ENSCGRT00001013231		A0A8C2LSK3	61204588	61756094
ENSCGRG00001011223	ENSCGRT00001013232		A0A8C2LUJ6	70796413	70853627
ENSCGRG00001011222	ENSCGRT00001013233		G3HDI6	2082493	2086109
ENSCGRG00001011208	ENSCGRT00001013234		A0A8C2LVL3	20527693	20535847
ENSCGRG00001011224	ENSCGRT00001013235		A0A8C2QFT0	6029524	6065989
ENSCGRG00001011214	ENSCGRT00001013236		A0A8C2QG31	61204588	61756094
ENSCGRG00001011204	ENSCGRT00001013237		A0A8C2LV02	38116126	38220041
ENSCGRG00001011226	ENSCGRT00001013238		A0A8C2LTP0	63403414	63404409
ENSCGRG00001011230	ENSCGRT00001013240		A0A061IH48	65071410	65072345
ENSCGRG00001011228	ENSCGRT00001013241		G3HWB3	57217738	57218793
ENSCGRG00001011217	ENSCGRT00001013242		G3I277	2290018	2311208
ENSCGRG00001011231	ENSCGRT00001013243		A0A8C2LVT9	682939	683379
ENSCGRG00001011229	ENSCGRT00001013244		A0A8C2LSL5	161403656	161411261
ENSCGRG00001011210	ENSCGRT00001013245		A0A061IF13	19493912	19526881
ENSCGRG00001011221	ENSCGRT00001013246		A0A8C2LW41	2122315	2161016
ENSCGRG00001011225	ENSCGRT00001013247		A0A8C2LVL9	18767795	18841228
ENSCGRG00001011225	ENSCGRT00001013248		A0A8C2QFT2	18767795	18841228
ENSCGRG00001011233	ENSCGRT00001013249		A0A8C2QG32	49944380	49985416
ENSCGRG00001011210	ENSCGRT00001013250		A0A8C2LV13	19493912	19526881
ENSCGRG00001011214	ENSCGRT00001013251		A0A8C2LTQ0	61204588	61756094
ENSCGRG00001011238	ENSCGRT00001013253		A0A3L7HNP1	62881672	62893310
ENSCGRG00001011237	ENSCGRT00001013254		G3HBY5	2622874	2634318
ENSCGRG00001011241	ENSCGRT00001013255		A0A8C2LV86	91250164	91293417
ENSCGRG00001011232	ENSCGRT00001013256		A0A8C2LVV3	7093037	7163258
ENSCGRG00001011243	ENSCGRT00001013257		G3I3J6	10633923	10648218
ENSCGRG00001011244	ENSCGRT00001013258		A0A061I2H2	151151765	151152784
ENSCGRG00001011232	ENSCGRT00001013259		A0A8C2LW57	7093037	7163258
ENSCGRG00001011242	ENSCGRT00001013261		A0A8C2LVM8	224805294	224830220
ENSCGRG00001011235	ENSCGRT00001013262		A0A8C2QFT4	18132914	18284880
ENSCGRG00001011246	ENSCGRT00001013263		G3H1Q7	8597145	8601389
ENSCGRG00001011247	ENSCGRT00001013264		A0A8C2LV24	19388300	19389259
ENSCGRG00001011249	ENSCGRT00001013265		G3H820	18996759	18997724
ENSCGRG00001011240	ENSCGRT00001013266		A0A8C2M0N5	88254097	88308722
ENSCGRG00001011239	ENSCGRT00001013267		A0A8C2LXS2	1196496	1236671
ENSCGRG00001011250	ENSCGRT00001013268		A0A061IGV6	34476291	34476692
ENSCGRG00001011239	ENSCGRT00001013269		A0A8C2LVW4	1196496	1236671
ENSCGRG00001011251	ENSCGRT00001013270		A0A8C2LSN9	26622997	26624894
ENSCGRG00001011253	ENSCGRT00001013272		A0A8C2LUM5	5126629	5134505
ENSCGRG00001011256	ENSCGRT00001013273		A0A8C2LW65	54007195	54017416
ENSCGRG00001011257	ENSCGRT00001013274		A0A8C2LVN8	62669496	62670413
ENSCGRG00001011234	ENSCGRT00001013275		A0A8C2QFT6	9514337	9576881
ENSCGRG00001011240	ENSCGRT00001013276		A0A8C2QG36	88254097	88308722
ENSCGRG00001011248	ENSCGRT00001013277		A0A8C2LV32	8492491	8526638
ENSCGRG00001011234	ENSCGRT00001013278		A0A8C2LTR8	9514337	9576881
ENSCGRG00001011248	ENSCGRT00001013279		A0A8C2M0P6	8492491	8526638
ENSCGRG00001011259	ENSCGRT00001013280		A0A8C2LXT2	15264861	15266717
ENSCGRG00001011240	ENSCGRT00001013281		A0A8C2LVA6	88254097	88308722
ENSCGRG00001011234	ENSCGRT00001013282		A0A8C2LVX5	9514337	9576881
ENSCGRG00001011258	ENSCGRT00001013283		A0A8C2LSP9	161608210	161615700
ENSCGRG00001011234	ENSCGRT00001013284		A0A8C2LUN5	9514337	9576881
ENSCGRG00001011262	ENSCGRT00001013286		A0A8C2LW75	163868	166519
ENSCGRG00001011260	ENSCGRT00001013287		A0A8C2LVP7	218775790	218824256
ENSCGRG00001011255	ENSCGRT00001013288		A0A8C2QFT8	49151638	49186693
ENSCGRG00001011263	ENSCGRT00001013289		A0A8C2QG38	14152969	14189044
ENSCGRG00001011269	ENSCGRT00001013290		G3HUT7	642910	644862
ENSCGRG00001011268	ENSCGRT00001013291		A0A061IIP4	43781720	43782130
ENSCGRG00001011263	ENSCGRT00001013292		G3GV00	14152969	14189044
ENSCGRG00001011267	ENSCGRT00001013293		A0A8C2LXU2	2149123	2234374
ENSCGRG00001011266	ENSCGRT00001013294		A0A8C2LVB5	43175620	43180079
ENSCGRG00001011270	ENSCGRT00001013295		A0A8C2LVY4	58068773	58105952
ENSCGRG00001011273	ENSCGRT00001013297		A0A8C2LSQ9	42250755	42251693
ENSCGRG00001011271	ENSCGRT00001013298		A0A8C2LUP5	8436039	8439383
ENSCGRG00001011254	ENSCGRT00001013299		A0A8C2LW88	13339744	13447435
ENSCGRG00001011275	ENSCGRT00001013300		A0A8C2LVQ9	37766704	37767654
ENSCGRG00001011277	ENSCGRT00001013302		A0A8C2QFU0	221411098	221455383
ENSCGRG00001011280	ENSCGRT00001013303		A0A3L7GUM2	20261869	20262843
ENSCGRG00001011279	ENSCGRT00001013304		A0A3L7H3R8	2374413	2395766
ENSCGRG00001011264	ENSCGRT00001013305		A0A8C2LTT7	83635496	83651267
ENSCGRG00001011281	ENSCGRT00001013306		A0A8C2M0S1	48021125	48022078
ENSCGRG00001011265	ENSCGRT00001013307		G3H3R0	59836826	59930450
ENSCGRG00001011287	ENSCGRT00001013308		A0A8C2LVC5	65699972	65700955
ENSCGRG00001011276	ENSCGRT00001013309		G3HLX6	34895165	34898716
ENSCGRG00001011286	ENSCGRT00001013311		A0A8C2LSS1	19489185	19493511
ENSCGRG00001011283	ENSCGRT00001013312		G3IHJ9	41270970	41274196
ENSCGRG00001011276	ENSCGRT00001013313		A0A8C2LW99	34895165	34898716
ENSCGRG00001011288	ENSCGRT00001013314		A0A8C2LVS2	62559365	62559753
ENSCGRG00001011292	ENSCGRT00001013315		A0A8C2QFU2	34069072	34102731
ENSCGRG00001011290	ENSCGRT00001013316		A0A8C2QG42	20511717	20528954
ENSCGRG00001011285	ENSCGRT00001013317		A0A8C2LV64	25916836	25968656
ENSCGRG00001011294	ENSCGRT00001013318		G3IMG7	2364765	2365730
ENSCGRG00001011295	ENSCGRT00001013319		A0A8C2M0T1	18269155	18269361
ENSCGRG00001011289	ENSCGRT00001013320		A0A8C2LXW4	32930390	33024347
ENSCGRG00001011296	ENSCGRT00001013321		A0A061HTD6	1627248	1636367
ENSCGRG00001011265	ENSCGRT00001013322		A0A8C2LW03	59836826	59930450
ENSCGRG00001011282	ENSCGRT00001013323		A0A8C2LST0	88693093	88769008
ENSCGRG00001011299	ENSCGRT00001013324		A0A8C2LUR4	63312551	63313534
ENSCGRG00001011293	ENSCGRT00001013326		A0A8C2LWB0	160385628	160406830
ENSCGRG00001011265	ENSCGRT00001013327		A0A8C2LVS8	59836826	59930450
ENSCGRG00001011302	ENSCGRT00001013328		G3IPI2	14828938	14833615
ENSCGRG00001011301	ENSCGRT00001013329		G3GTJ1	44480175	44481434
ENSCGRG00001011298	ENSCGRT00001013330		A0A8C2LV73	14507691	14516623
ENSCGRG00001011298	ENSCGRT00001013331		A0A061HVV5	14507691	14516623
ENSCGRG00001011284	ENSCGRT00001013332		A0A8C2M0T7	239591	310317
ENSCGRG00001011302	ENSCGRT00001013333		A0A8C2LXX3	14828938	14833615
ENSCGRG00001011298	ENSCGRT00001013334		A0A8C2LVE6	14507691	14516623
ENSCGRG00001011307	ENSCGRT00001013335		A0A3L7IGS8	5361593	5362672
ENSCGRG00001011309	ENSCGRT00001013336		G3I9S8	55690120	55697718
ENSCGRG00001011289	ENSCGRT00001013337		A0A8C2LUS7	32930390	33024347
ENSCGRG00001011305	ENSCGRT00001013338		A0A8C2LWC2	5856874	6921012
ENSCGRG00001011303	ENSCGRT00001013339		G3H927	24164592	24190818
ENSCGRG00001011315	ENSCGRT00001013341		G3H1M9	123100408	123102558
ENSCGRG00001011311	ENSCGRT00001013342		A0A8C2QG46	29563231	29567713
ENSCGRG00001011313	ENSCGRT00001013343		A0A8C2LV85	17114424	17167706
ENSCGRG00001011297	ENSCGRT00001013344		A0A8C2LTW7	31877036	32009982
ENSCGRG00001011319	ENSCGRT00001013345		A0A8C2M0V1	6350539	6351186
ENSCGRG00001011312	ENSCGRT00001013346		A0A8C2LXY2	3184674	3186324
ENSCGRG00001011284	ENSCGRT00001013347		G3I2M7	239591	310317
ENSCGRG00001011317	ENSCGRT00001013348		A0A8C2LW17	45713731	45714005
ENSCGRG00001011297	ENSCGRT00001013349		A0A8C2LSU9	31877036	32009982
ENSCGRG00001011308	ENSCGRT00001013350		A0A8C2LUU0	30603481	30742789
ENSCGRG00001011310	ENSCGRT00001013351		A0A8C2LWD2	217872139	217905354
ENSCGRG00001011320	ENSCGRT00001013352		G3HE04	28406190	28424752
ENSCGRG00001011323	ENSCGRT00001013353		A0A8C2QFU8	36560336	36560518
ENSCGRG00001011308	ENSCGRT00001013354		A0A8C2QG48	30603481	30742789
ENSCGRG00001011308	ENSCGRT00001013355		A0A8C2LV93	30603481	30742789
ENSCGRG00001011325	ENSCGRT00001013356		A0A8C2LTX6	65534845	65535783
ENSCGRG00001011274	ENSCGRT00001013358		A0A8C2M0W3	61753246	61780479
ENSCGRG00001011328	ENSCGRT00001013359		A0A8C2LXZ3	2682788	2683721
ENSCGRG00001011329	ENSCGRT00001013360		A0A8C2LVG6	62636694	62637587
ENSCGRG00001011308	ENSCGRT00001013361		A0A8C2LW26	30603481	30742789
ENSCGRG00001011308	ENSCGRT00001013362		A0A8C2LSV9	30603481	30742789
ENSCGRG00001011318	ENSCGRT00001013363		A0A3L7IGE9	2938298	2951963
ENSCGRG00001011322	ENSCGRT00001013364		A0A8C2LWE1	135084057	135110059
ENSCGRG00001011330	ENSCGRT00001013365		A0A8C2LVW2	24725325	24733839
ENSCGRG00001011308	ENSCGRT00001013366		A0A8C2QFV0	30603481	30742789
ENSCGRG00001011321	ENSCGRT00001013367		A0A8C2QG49	3778268	3862925
ENSCGRG00001011326	ENSCGRT00001013368		A0A8C2LVA2	161785437	161803065
ENSCGRG00001011331	ENSCGRT00001013369		A0A8C2LTY5	36927520	36929910
ENSCGRG00001011316	ENSCGRT00001013370		A0A8C2M0X4	1837958	1847338
ENSCGRG00001011318	ENSCGRT00001013371		A0A8C2LY03	2938298	2951963
ENSCGRG00001011316	ENSCGRT00001013374		A0A8C2LVH5	1837958	1847338
ENSCGRG00001011332	ENSCGRT00001013375		G3HLJ9	44649769	44652461
ENSCGRG00001011335	ENSCGRT00001013376		G3HKY7	25771302	25775022
ENSCGRG00001011321	ENSCGRT00001013377		A0A8C2LUW0	3778268	3862925
ENSCGRG00001011321	ENSCGRT00001013378		A0A8C2LWF1	3778268	3862925
ENSCGRG00001011336	ENSCGRT00001013379		G3GRN4	49798160	49798351
ENSCGRG00001011338	ENSCGRT00001013380		G3HT04	122092484	122093077
ENSCGRG00001011304	ENSCGRT00001013381		A0A8C2QG51	850752	906929
ENSCGRG00001011342	ENSCGRT00001013383		A0A8C2LVB1	101641812	101645035
ENSCGRG00001011306	ENSCGRT00001013384		A0A8C2LTZ5	82485412	82506294
ENSCGRG00001011343	ENSCGRT00001013385		A0A8C2M0Y7	4847587	4848666
ENSCGRG00001011345	ENSCGRT00001013386		A0A8C2LY14	65110503	65111462
ENSCGRG00001011348	ENSCGRT00001013387		A0A8C2LVI6	658563	658916
ENSCGRG00001011349	ENSCGRT00001013388		A0A8C2LW45	1038306	1039749
ENSCGRG00001011352	ENSCGRT00001013390		A0A3L7I3I1	102631552	102637181
ENSCGRG00001011306	ENSCGRT00001013391		A0A8C2LUW9	82485412	82506294
ENSCGRG00001011350	ENSCGRT00001013392		G3HCT9	40192403	40301919
ENSCGRG00001011344	ENSCGRT00001013393		A0A3L7ICE3	222760901	222763658
ENSCGRG00001011356	ENSCGRT00001013394		A0A8C2QFV4	63426593	63427564
ENSCGRG00001011353	ENSCGRT00001013395		A0A8C2QG53	1972431	1996146
ENSCGRG00001011354	ENSCGRT00001013396		G3II07	161065622	161085973
ENSCGRG00001011347	ENSCGRT00001013397		A0A3L7IHB9	56338297	56359130
ENSCGRG00001011355	ENSCGRT00001013398		A0A8C2M0Z5	35008693	35038520
ENSCGRG00001011357	ENSCGRT00001013399		A0A8C2LY25	19029523	19030446
ENSCGRG00001011304	ENSCGRT00001013400		A0A8C2LVJ5	850752	906929
ENSCGRG00001011306	ENSCGRT00001013401		A0A8C2LW51	82485412	82506294
ENSCGRG00001011346	ENSCGRT00001013404		G3I0U7	64622518	64659654
ENSCGRG00001011358	ENSCGRT00001013405		A0A8C2LUX9	21233568	21234874
ENSCGRG00001011324	ENSCGRT00001013406		A0A8C2LWH2	7737008	8023983
ENSCGRG00001011337	ENSCGRT00001013407		A0A8C2LVY9	1425349	1476480
ENSCGRG00001011365	ENSCGRT00001013408		A0A8C2QFV6	53549787	53550889
ENSCGRG00001011367	ENSCGRT00001013409		A0A3L7IF24	1019593	1019832
ENSCGRG00001011337	ENSCGRT00001013410		A0A8C2LVD1	1425349	1476480
ENSCGRG00001011370	ENSCGRT00001013412		A0A8C2LU13	55342661	55343179
ENSCGRG00001011362	ENSCGRT00001013413		A0A3L7IJJ1	21296187	21363772
ENSCGRG00001011337	ENSCGRT00001013414		A0A8C2LY34	1425349	1476480
ENSCGRG00001011361	ENSCGRT00001013415		A0A8C2LVK6	31986146	32049978
ENSCGRG00001011341	ENSCGRT00001013416		A0A8C2LW61	18921435	18968089
ENSCGRG00001011364	ENSCGRT00001013417		A0A061IEI6	3229901	3234174
ENSCGRG00001011366	ENSCGRT00001013418		A0A8C2LUZ1	27725511	27743250
ENSCGRG00001011341	ENSCGRT00001013419		A0A8C2LWI4	18921435	18968089
ENSCGRG00001011364	ENSCGRT00001013420		A0A061ICC1	3229901	3234174
ENSCGRG00001011373	ENSCGRT00001013421		G3IPE3	47815322	47816266
ENSCGRG00001011364	ENSCGRT00001013422		A0A8C2QG57	3229901	3234174
ENSCGRG00001011341	ENSCGRT00001013423		A0A8C2LVE1	18921435	18968089
ENSCGRG00001011374	ENSCGRT00001013425		G3GVN0	37977626	37998671
ENSCGRG00001011339	ENSCGRT00001013426		A0A8C2M120	12666161	12701880
ENSCGRG00001011375	ENSCGRT00001013427		A0A8C2LY45	26886783	26894969
ENSCGRG00001011379	ENSCGRT00001013428		A0A061I729	20599322	20601232
ENSCGRG00001011372	ENSCGRT00001013429		A0A8C2LW71	36430817	36440193
ENSCGRG00001011363	ENSCGRT00001013430		A0A8C2LT12	1515732	1539066
ENSCGRG00001011378	ENSCGRT00001013431		A0A3L7H6I7	15015643	15016494
ENSCGRG00001011341	ENSCGRT00001013432		A0A3L7HGS3	18921435	18968089
ENSCGRG00001011366	ENSCGRT00001013433		A0A8C2LW07	27725511	27743250
ENSCGRG00001011381	ENSCGRT00001013434		A0A8C2QFW0	54122800	54146728
ENSCGRG00001011382	ENSCGRT00001013435		G3IDH8	39502474	39503487
ENSCGRG00001011380	ENSCGRT00001013436		A0A8C2LVF1	4353	5418
ENSCGRG00001011371	ENSCGRT00001013437		A0A8C2LU33	105821631	106431428
ENSCGRG00001011383	ENSCGRT00001013438		A0A8C2M131	36989515	36992172
ENSCGRG00001011387	ENSCGRT00001013440		G3HK20	63371888	63372823
ENSCGRG00001011369	ENSCGRT00001013441		G3HM98	263578	276972
ENSCGRG00001011372	ENSCGRT00001013442		A0A8C2LW79	36430817	36440193
ENSCGRG00001011371	ENSCGRT00001013443		A0A8C2LT21	105821631	106431428
ENSCGRG00001011384	ENSCGRT00001013444		G3HV49	161978010	161984487
ENSCGRG00001011341	ENSCGRT00001013445		A0A8C2LWK7	18921435	18968089
ENSCGRG00001011377	ENSCGRT00001013446		A0A8C2LW22	12227661	12302206
ENSCGRG00001011385	ENSCGRT00001013447		A0A8C2QFW2	5299523	5332074
ENSCGRG00001011388	ENSCGRT00001013448		G3IA94	222739882	222744603
ENSCGRG00001011389	ENSCGRT00001013450		A0A3L7HTS9	38693599	38699194
ENSCGRG00001011394	ENSCGRT00001013451		G3H1C5	24138773	24139177
ENSCGRG00001011393	ENSCGRT00001013452		A0A8C2M141	46427322	46428314
ENSCGRG00001011392	ENSCGRT00001013453		A0A8C2LY63	1388943	1389410
