Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSMODG00000003464	ENSMODT00000004326		F7DCB6	67797783	68298672
ENSMODG00000020963	ENSMODT00000026687		F6SNE9	1845738	1953221
ENSMODG00000017432	ENSMODT00000022137		F6ZV76	425727404	425729410
ENSMODG00000019065	ENSMODT00000024225		F7FZ97	17026091	17195524
ENSMODG00000013889	ENSMODT00000068080		A0A5F8G646	711121060	711139817
ENSMODG00000019809	ENSMODT00000025163		F6SU86	423396839	423411659
ENSMODG00000011082	ENSMODT00000063875		A0A5F8GL62	201260466	201298921
ENSMODG00000008068	ENSMODT00000053294		A0A5F8HCG4	438367578	438922049
ENSMODG00000051297	ENSMODT00000088812		A0A5F8H834	411960498	412199054
ENSMODG00000036880	ENSMODT00000055294		A0A5F8GGR7	26334506	26336648
ENSMODG00000045980	ENSMODT00000077272		A0A5F8G4G3	231136107	231163074
ENSMODG00000013129	ENSMODT00000081514		A0A5F8HK65	280389200	280951037
ENSMODG00000005638	ENSMODT00000007124		F7BWR0	66389968	66941546
ENSMODG00000020977	ENSMODT00000057518		A0A5F8HA11	3581737	3667757
ENSMODG00000000957	ENSMODT00000063615		A0A5F8G578	266381168	266470844
ENSMODG00000051297	ENSMODT00000058742		A0A5F8HD70	411960498	412199054
ENSMODG00000002817	ENSMODT00000085044		A0A5F8G257	111324966	111619050
ENSMODG00000019065	ENSMODT00000069925		A0A5F8GM09	17026091	17195524
ENSMODG00000007540	ENSMODT00000064339		A0A5F8G3H4	441422092	441535610
ENSMODG00000011082	ENSMODT00000068518		A0A5F8H5H2	201260466	201298921
ENSMODG00000014381	ENSMODT00000056058		A0A5F8GTN0	241090533	241108542
ENSMODG00000015500	ENSMODT00000083232		A0A5F8H074	514517383	514578311
ENSMODG00000007099	ENSMODT00000061678		A0A5F8H940	358362949	358417224
ENSMODG00000019264	ENSMODT00000069012		A0A5F8G517	28379702	28580278
ENSMODG00000051297	ENSMODT00000062338		A0A5F8GS19	411960498	412199054
ENSMODG00000017676	ENSMODT00000080692		A0A5F8G3J6	399549975	399631253
ENSMODG00000005638	ENSMODT00000062405		A0A5F8GVC7	66389968	66941546
ENSMODG00000017428	ENSMODT00000022130		F6ZVE4	425807661	425831689
ENSMODG00000023277	ENSMODT00000030822		F6SWN5	439106534	439163067
ENSMODG00000045431	ENSMODT00000077388		A0A5F8HBK9	218461691	218605847
ENSMODG00000000713	ENSMODT00000078681		A0A5F8G1V2	47506708	47695928
ENSMODG00000017428	ENSMODT00000056956		A0A5F8H020	425807661	425831689
ENSMODG00000014381	ENSMODT00000035721		F7DJL0	241090533	241108542
ENSMODG00000051297	ENSMODT00000031506		F6TNR3	411960498	412199054
ENSMODG00000011141	ENSMODT00000032074		F7DC02	423445462	423460680
ENSMODG00000011082	ENSMODT00000060023		A0A5F8H8W7	201260466	201298921
ENSMODG00000019065	ENSMODT00000079308		A0A5F8GJ85	17026091	17195524
ENSMODG00000017676	ENSMODT00000069376		A0A5F8GEY6	399549975	399631253
ENSMODG00000010958	ENSMODT00000087496		A0A5F8HGA2	207416269	207572877
ENSMODG00000000713	ENSMODT00000000875		F6WL60	47506708	47695928
ENSMODG00000014746	ENSMODT00000085520		A0A5F8GRM6	248751316	249047202
ENSMODG00000045431	ENSMODT00000072981		A0A5F8HCL1	218461691	218605847
ENSMODG00000005638	ENSMODT00000076899		A0A5F8G1T8	66389968	66941546
ENSMODG00000046229	ENSMODT00000054268		A0A5F8HIP6	266512333	266525323
ENSMODG00000011082	ENSMODT00000014128		F7E5T9	201260466	201298921
ENSMODG00000002131	ENSMODT00000039000		F7FX36	50796498	50886106
ENSMODG00000015500	ENSMODT00000077979		A0A5F8HAE6	514517383	514578311
ENSMODG00000017826	ENSMODT00000022616		F6ZXA8	384903481	384953169
ENSMODG00000017424	ENSMODT00000022126		F7AIS9	425896670	425934802
ENSMODG00000008177	ENSMODT00000072508		A0A5F8GMU8	48659806	48743984
ENSMODG00000019264	ENSMODT00000064618		A0A5F8GCR5	28379702	28580278
ENSMODG00000039523	ENSMODT00000073353		A0A5F8H403	68418148	68452266
ENSMODG00000017676	ENSMODT00000022426		F7GFX1	399549975	399631253
ENSMODG00000014746	ENSMODT00000082219		A0A5F8HJA4	248751316	249047202
ENSMODG00000020977	ENSMODT00000026707		F6S5B1	3581737	3667757
ENSMODG00000007540	ENSMODT00000052985		A0A5F8GAY3	441422092	441535610
ENSMODG00000013129	ENSMODT00000087553		A0A5F8H799	280389200	280951037
ENSMODG00000002817	ENSMODT00000058832		A0A5F8GJ93	111324966	111619050
ENSMODG00000006807	ENSMODT00000008594		F6PGR5	429298578	429301524
ENSMODG00000020279	ENSMODT00000025820		F7C0S7	231254417	231283689
ENSMODG00000005638	ENSMODT00000063931		A0A5F8GZS2	66389968	66941546
ENSMODG00000043549	ENSMODT00000071975		A0A5F8HHC7	26432000	26433291
ENSMODG00000017121	ENSMODT00000021741		F6U405	189663728	189675705
ENSMODG00000010958	ENSMODT00000013965		F7BCC0	207416269	207572877
ENSMODG00000007099	ENSMODT00000060381		A0A5F8GED4	358362949	358417224
ENSMODG00000003629	ENSMODT00000059496		A0A5F8GZR1	460331057	460333938
ENSMODG00000008177	ENSMODT00000084623		A0A5F8GRQ6	48659806	48743984
ENSMODG00000014539	ENSMODT00000084119		A0A5F8GNY2	269578254	269683086
ENSMODG00000020965	ENSMODT00000026689		F6SNE0	2102638	2943643
ENSMODG00000050775	ENSMODT00000086217		A0A5F8GJW8	266528210	266552363
ENSMODG00000020977	ENSMODT00000064032		A0A5F8GQB3	3581737	3667757
ENSMODG00000002131	ENSMODT00000062436		A0A5F8G249	50796498	50886106
ENSMODG00000027691	ENSMODT00000042400		K7E0I9	412041174	412042661
ENSMODG00000017422	ENSMODT00000022124		A0A5F8GRG7	425968485	425969607
ENSMODG00000014388	ENSMODT00000018314		F6T7B2	241152071	241160019
ENSMODG00000002114	ENSMODT00000059834		A0A5F8H1N3	632327005	632443157
ENSMODG00000003629	ENSMODT00000004536		F7BML4	460331057	460333938
ENSMODG00000046986	ENSMODT00000069779		A0A5F8GA35	66913022	66918376
ENSMODG00000010958	ENSMODT00000073796		A0A5F8H845	207416269	207572877
ENSMODG00000051245	ENSMODT00000054440		A0A5F8G6A8	423558185	423561160
ENSMODG00000020279	ENSMODT00000071190		A0A5F8GQD8	231254417	231283689
ENSMODG00000003552	ENSMODT00000004435		F7GBE2	115382377	115624647
ENSMODG00000007981	ENSMODT00000010130		F7D678	439240572	439563933
ENSMODG00000013886	ENSMODT00000017691		F6VT24	711189062	711202461
ENSMODG00000008177	ENSMODT00000010356		F7E4Z7	48659806	48743984
ENSMODG00000002114	ENSMODT00000002630		F6UG52	632327005	632443157
ENSMODG00000014388	ENSMODT00000065262		A0A5F8H9M5	241152071	241160019
ENSMODG00000017121	ENSMODT00000053421		A0A5F8GNU1	189663728	189675705
ENSMODG00000002114	ENSMODT00000074969		A0A5F8G4S0	632327005	632443157
ENSMODG00000007540	ENSMODT00000057411		A0A5F8H598	441422092	441535610
ENSMODG00000006785	ENSMODT00000008570		F6PH65	429301554	429304137
ENSMODG00000008527	ENSMODT00000032078		F7DBW2	423581695	423582855
ENSMODG00000024421	ENSMODT00000035622		F7G5D8	249359874	249362581
ENSMODG00000027868	ENSMODT00000044442		K7E6D2	412100568	412131083
ENSMODG00000014539	ENSMODT00000025093		F6WN73	269578254	269683086
ENSMODG00000010811	ENSMODT00000013799		F7BZC1	205621538	205683603
ENSMODG00000013129	ENSMODT00000080292		A0A5F8GUX9	280389200	280951037
ENSMODG00000007099	ENSMODT00000068899		A0A5F8H186	358362949	358417224
ENSMODG00000007981	ENSMODT00000059190		A0A5F8GLN5	439240572	439563933
ENSMODG00000002114	ENSMODT00000083312		A0A5F8HBY6	632327005	632443157
ENSMODG00000023306	ENSMODT00000030957		F6VAU4	425994398	425995327
ENSMODG00000017674	ENSMODT00000022425		F7GFX6	399736207	399752249
ENSMODG00000008177	ENSMODT00000055816		A0A5F8GF07	48659806	48743984
ENSMODG00000010958	ENSMODT00000079823		A0A5F8GWR2	207416269	207572877
ENSMODG00000028257	ENSMODT00000043520		K7E3R2	66994104	66995704
ENSMODG00000004092	ENSMODT00000005142		F6VVP6	390465454	390799986
ENSMODG00000002967	ENSMODT00000003685		F6Q5C2	50904829	50988276
ENSMODG00000007981	ENSMODT00000078182		A0A5F8GCG6	439240572	439563933
ENSMODG00000007706	ENSMODT00000009758		F7F9C6	351713321	351756164
ENSMODG00000019605	ENSMODT00000024900		F6Y7G9	26607839	26720045
ENSMODG00000019811	ENSMODT00000032116		F7C8F2	423607933	423625525
ENSMODG00000017121	ENSMODT00000087702		A0A5F8HBV1	189663728	189675705
ENSMODG00000008177	ENSMODT00000071295		A0A5F8H0A3	48659806	48743984
ENSMODG00000017419	ENSMODT00000022120		F7AIV7	426074813	426089515
ENSMODG00000014390	ENSMODT00000018321		F6T6S9	241160223	241161560
ENSMODG00000020280	ENSMODT00000025821		F7C0G7	231291883	231312742
ENSMODG00000019067	ENSMODT00000024227		F7FZ94	17659154	17799822
ENSMODG00000010958	ENSMODT00000088046		A0A5F8GWK5	207416269	207572877
ENSMODG00000013445	ENSMODT00000065922		A0A5F8HAQ7	447815172	447885438
ENSMODG00000019811	ENSMODT00000069196		A0A5F8GDT8	423607933	423625525
ENSMODG00000003560	ENSMODT00000004440		F7GBB3	115983299	116036233
ENSMODG00000003629	ENSMODT00000053901		A0A5F8G411	460331057	460333938
ENSMODG00000019265	ENSMODT00000082514		A0A5F8GH87	28752386	28787581
ENSMODG00000007099	ENSMODT00000087388		A0A5F8HCL3	358362949	358417224
ENSMODG00000007706	ENSMODT00000053722		A0A5F8GRR0	351713321	351756164
ENSMODG00000019067	ENSMODT00000060273		A0A5F8GXC5	17659154	17799822
ENSMODG00000002994	ENSMODT00000003720		F6Q4B0	50994579	51052387
ENSMODG00000003506	ENSMODT00000083424		A0A5F8HJW0	68628614	69203628
ENSMODG00000008177	ENSMODT00000061640		A0A5F8GIB8	48659806	48743984
ENSMODG00000019265	ENSMODT00000024475		F6Q8D0	28752386	28787581
ENSMODG00000008262	ENSMODT00000010464		F6Z8P9	289943807	290065231
ENSMODG00000010958	ENSMODT00000056717		A0A5F8H659	207416269	207572877
ENSMODG00000038381	ENSMODT00000059317		A0A5F8HD64	423663604	423682152
ENSMODG00000019605	ENSMODT00000060467		A0A5F8GVS6	26607839	26720045
ENSMODG00000042305	ENSMODT00000070831		A0A5F8HHW3	280970672	280972133
ENSMODG00000015011	ENSMODT00000060682		A0A5F8GSE1	268078780	268102162
ENSMODG00000009563	ENSMODT00000012173		F7BJG3	434090153	434631398
ENSMODG00000014393	ENSMODT00000018324		F6T6Q6	241163534	241172464
ENSMODG00000008262	ENSMODT00000073478		A0A5F8GH83	289943807	290065231
ENSMODG00000043342	ENSMODT00000074747		A0A5F8GIZ6	514729887	514803834
ENSMODG00000003506	ENSMODT00000004377		F7C8I3	68628614	69203628
ENSMODG00000019728	ENSMODT00000025061		F6X4S3	37109032	37354298
ENSMODG00000008177	ENSMODT00000056931		A0A5F8HFQ4	48659806	48743984
ENSMODG00000017826	ENSMODT00000086431		A0A5F8HEX0	384903481	384953169
ENSMODG00000008617	ENSMODT00000073859		A0A5F8HEW9	662344017	662398232
ENSMODG00000017673	ENSMODT00000022424		F7GFY1	399772637	399812756
ENSMODG00000020281	ENSMODT00000077651		A0A5F8GS52	231392672	231427774
ENSMODG00000050218	ENSMODT00000053356		A0A5F8G4X7	423711951	423743094
ENSMODG00000017115	ENSMODT00000021730		F6UJJ3	189676784	189680435
ENSMODG00000008617	ENSMODT00000070934		A0A5F8GLP8	662344017	662398232
ENSMODG00000043342	ENSMODT00000061477		A0A5F8H4I7	514729887	514803834
ENSMODG00000004068	ENSMODT00000005115		F6VW95	390916720	391466674
ENSMODG00000014752	ENSMODT00000064961		A0A5F8H1W0	250101754	250142317
ENSMODG00000037189	ENSMODT00000080898		A0A5F8GII9	17861934	17864073
ENSMODG00000008617	ENSMODT00000053020		A0A5F8H6C1	662344017	662398232
ENSMODG00000023430	ENSMODT00000042338		K7E0C7	412217242	412309193
ENSMODG00000005317	ENSMODT00000006692		F7D2P3	67047471	67103417
ENSMODG00000001012	ENSMODT00000001231		F6ZFJ2	266694845	266733204
ENSMODG00000004068	ENSMODT00000056641		A0A5F8G6I7	390916720	391466674
ENSMODG00000020281	ENSMODT00000025822		F7C0G0	231392672	231427774
ENSMODG00000014752	ENSMODT00000035619		F7G5F8	250101754	250142317
ENSMODG00000013886	ENSMODT00000072086		A0A5F8GIH0	711189062	711202461
ENSMODG00000023430	ENSMODT00000031380		F6X116	412217242	412309193
ENSMODG00000009563	ENSMODT00000057414		A0A5F8GSB6	434090153	434631398
ENSMODG00000008617	ENSMODT00000086437		A0A5F8HJ41	662344017	662398232
ENSMODG00000004068	ENSMODT00000071483		A0A5F8G258	390916720	391466674
ENSMODG00000043453	ENSMODT00000060652		A0A5F8GSQ0	3745303	3761099
ENSMODG00000047993	ENSMODT00000057143		A0A5F8H4Z9	290094282	290098606
ENSMODG00000007025	ENSMODT00000008885		F6UFV2	358418499	358432137
ENSMODG00000005317	ENSMODT00000072907		A0A5F8GUY0	67047471	67103417
ENSMODG00000023430	ENSMODT00000084271		A0A5F8GLG6	412217242	412309193
ENSMODG00000014401	ENSMODT00000018331		F7C283	241172546	241176929
ENSMODG00000043641	ENSMODT00000086351		A0A5F8G2A9	441976006	441977322
ENSMODG00000014752	ENSMODT00000035608		F7G5S9	250101754	250142317
ENSMODG00000004068	ENSMODT00000086079		A0A5F8G7Z5	390916720	391466674
ENSMODG00000017112	ENSMODT00000035493		F7B5C7	189692940	189702606
ENSMODG00000008617	ENSMODT00000010929		F6PH83	662344017	662398232
ENSMODG00000043453	ENSMODT00000086155		A0A5F8GNJ5	3745303	3761099
ENSMODG00000004872	ENSMODT00000081315		A0A5F8G2D8	457681839	457799818
ENSMODG00000017669	ENSMODT00000022420		F7GG02	400016369	400035371
ENSMODG00000036617	ENSMODT00000042697		K7E1E0	384962787	384963956
ENSMODG00000023430	ENSMODT00000066833		A0A5F8HB97	412217242	412309193
ENSMODG00000001994	ENSMODT00000002484		F6RHU5	218634911	218729280
ENSMODG00000014313	ENSMODT00000076204		A0A5F8G5E0	172080004	172109942
ENSMODG00000041513	ENSMODT00000074578		A0A5F8H2U5	231551511	231553020
ENSMODG00000010935	ENSMODT00000013937		F7EPD8	207581719	207788161
ENSMODG00000004068	ENSMODT00000085935		A0A5F8HG32	390916720	391466674
ENSMODG00000007001	ENSMODT00000008853		F6XUJ9	358440676	358454762
ENSMODG00000025090	ENSMODT00000038425		F6V8H9	50780794	50781255
ENSMODG00000007521	ENSMODT00000009516		F7GJS0	442035341	442047623
ENSMODG00000023430	ENSMODT00000084628		A0A5F8HBX1	412217242	412309193
ENSMODG00000007959	ENSMODT00000076601		A0A5F8HCD1	439718199	439829638
ENSMODG00000037154	ENSMODT00000059437		A0A5F8G748	67112744	67115516
ENSMODG00000008278	ENSMODT00000010485		F6YIY3	290133672	290195208
ENSMODG00000001994	ENSMODT00000062030		A0A5F8G4V4	218634911	218729280
ENSMODG00000025599	ENSMODT00000040009		F6QCM9	26723927	26742020
ENSMODG00000017415	ENSMODT00000022116		F7AJD6	426089958	426107590
ENSMODG00000008617	ENSMODT00000063631		A0A5F8GIL8	662344017	662398232
ENSMODG00000003099	ENSMODT00000003862		F6PIT8	51459927	51686670
ENSMODG00000014313	ENSMODT00000008552		F7BTW0	172080004	172109942
ENSMODG00000009563	ENSMODT00000056945		A0A5F8GK72	434090153	434631398
ENSMODG00000038186	ENSMODT00000077997		A0A5F8HHG3	231569438	231570232
ENSMODG00000013862	ENSMODT00000017662		F6WPC8	711238502	711260053
ENSMODG00000049307	ENSMODT00000080717		A0A5F8HCA9	391618051	391622386
ENSMODG00000027892	ENSMODT00000043660		K7E453	250159015	250193447
ENSMODG00000014313	ENSMODT00000059638		A0A5F8H6T7	172080004	172109942
ENSMODG00000003590	ENSMODT00000038393		F6R5S3	117331230	117331968
ENSMODG00000046010	ENSMODT00000055742		A0A5F8HHC5	67135781	67402351
ENSMODG00000050373	ENSMODT00000068377		A0A5F8GYB3	69266049	69272366
ENSMODG00000007959	ENSMODT00000010099		F7E9V0	439718199	439829638
ENSMODG00000045208	ENSMODT00000083605		A0A5F8H2T2	442100405	442132788
ENSMODG00000046652	ENSMODT00000061571		A0A5F8GQ33	412237803	412308917
ENSMODG00000025599	ENSMODT00000088612		A0A5F8H757	26723927	26742020
ENSMODG00000045969	ENSMODT00000057415		A0A5F8GXI5	429304325	429328193
ENSMODG00000027892	ENSMODT00000064521		A0A5F8GAL9	250159015	250193447
ENSMODG00000019268	ENSMODT00000078787		A0A5F8H3I8	28789233	28886991
ENSMODG00000047380	ENSMODT00000073364		A0A5F8GZT3	515159613	515293328
ENSMODG00000008292	ENSMODT00000010499		F6YIF1	290387710	290392400
ENSMODG00000024468	ENSMODT00000035834		F6YIA3	391634035	391637555
ENSMODG00000001994	ENSMODT00000087737		A0A5F8HFX0	218634911	218729280
ENSMODG00000017411	ENSMODT00000022109		F7AJI1	426109228	426132168
ENSMODG00000050373	ENSMODT00000075649		A0A5F8H328	69266049	69272366
ENSMODG00000017668	ENSMODT00000022415		F6YJA9	400068348	400314139
ENSMODG00000017819	ENSMODT00000022604		F6ZXM6	385007189	385030855
ENSMODG00000017111	ENSMODT00000083955		A0A5F8GNP6	189781640	189790539
ENSMODG00000011359	ENSMODT00000014480		F6SPW3	205701044	205764834
ENSMODG00000015011	ENSMODT00000082427		A0A5F8G5Y9	268078780	268102162
ENSMODG00000017411	ENSMODT00000073704		A0A5F8HCK6	426109228	426132168
ENSMODG00000024848	ENSMODT00000037478		F7EBU9	231602821	231607905
ENSMODG00000047380	ENSMODT00000082788		A0A5F8GE80	515159613	515293328
ENSMODG00000004872	ENSMODT00000054110		A0A5F8H5Z6	457681839	457799818
ENSMODG00000009563	ENSMODT00000058597		A0A5F8GBU7	434090153	434631398
ENSMODG00000017668	ENSMODT00000057574		A0A5F8GUM9	400068348	400314139
ENSMODG00000017111	ENSMODT00000021724		F6UJM9	189781640	189790539
ENSMODG00000019070	ENSMODT00000024228		F7FZ90	17918334	18124957
ENSMODG00000038997	ENSMODT00000044428		K7E6B7	67380148	67382673
ENSMODG00000008531	ENSMODT00000066395		A0A5F8H0P6	48788455	49294800
ENSMODG00000044282	ENSMODT00000056132		A0A5F8GTQ8	412345196	412382088
ENSMODG00000029590	ENSMODT00000075893		A0A5F8H346	118430576	118559078
ENSMODG00000005305	ENSMODT00000006676		F7DM87	337899889	337998388
ENSMODG00000029590	ENSMODT00000044313		K7E602	118430576	118559078
ENSMODG00000008531	ENSMODT00000010824		F7DH99	48788455	49294800
ENSMODG00000018104	ENSMODT00000084717		A0A5F8H377	73474718	73574758
ENSMODG00000017111	ENSMODT00000066867		A0A5F8GQT5	189781640	189790539
ENSMODG00000013858	ENSMODT00000017648		F6X5H0	711280794	711299121
ENSMODG00000048256	ENSMODT00000064957		A0A5F8HBX3	231621060	231626805
ENSMODG00000004872	ENSMODT00000006121		F6TN60	457681839	457799818
ENSMODG00000003518	ENSMODT00000004390		F7C7W0	69303830	69311584
ENSMODG00000003935	ENSMODT00000004930		F7GIQ1	153896867	154127506
ENSMODG00000007156	ENSMODT00000009048		F6RDB9	442150464	442164243
ENSMODG00000027307	ENSMODT00000041916		K7DZ58	290403372	290419887
ENSMODG00000017408	ENSMODT00000022107		F6SK34	426197431	426235877
ENSMODG00000008531	ENSMODT00000070253		A0A5F8H7H6	48788455	49294800
ENSMODG00000010908	ENSMODT00000013909		F7FIS9	207835189	207938716
ENSMODG00000005308	ENSMODT00000006678		F7DM73	67617619	67752045
ENSMODG00000019268	ENSMODT00000073480		A0A5F8HA60	28789233	28886991
ENSMODG00000028335	ENSMODT00000044202		K7E5P0	250201300	250248775
ENSMODG00000001558	ENSMODT00000001944		F7BX77	109874754	109883134
ENSMODG00000019070	ENSMODT00000042658		K7E1A1	17918334	18124957
ENSMODG00000008531	ENSMODT00000067221		A0A5F8GQ49	48788455	49294800
ENSMODG00000014415	ENSMODT00000072997		A0A5F8G712	241180374	241207344
ENSMODG00000013164	ENSMODT00000016778		F6ZM87	382854447	382859122
ENSMODG00000015481	ENSMODT00000019667		F6WW99	515297926	515309555
ENSMODG00000003108	ENSMODT00000072482		A0A5F8HGR6	266862414	267611696
ENSMODG00000015011	ENSMODT00000059628		A0A5F8H2F6	268078780	268102162
ENSMODG00000020979	ENSMODT00000083963		A0A5F8GEV8	3844727	3865443
ENSMODG00000006988	ENSMODT00000008834		F6Q9Z2	358575726	358853286
ENSMODG00000015481	ENSMODT00000070122		A0A5F8GVZ3	515297926	515309555
ENSMODG00000028335	ENSMODT00000057344		A0A5F8GK75	250201300	250248775
ENSMODG00000047109	ENSMODT00000087048		A0A5F8HEK5	412447760	412450615
ENSMODG00000017404	ENSMODT00000030947		F6VBB2	426239581	426264029
ENSMODG00000024156	ENSMODT00000034991		F6XXY1	290419598	290419900
ENSMODG00000000912	ENSMODT00000001109		F6ZHD1	51592578	51655455
ENSMODG00000003801	ENSMODT00000004754		F6ZK16	460359917	460395725
ENSMODG00000013821	ENSMODT00000017594		F6SEZ4	711313415	711327330
ENSMODG00000004064	ENSMODT00000005110		F6VWG6	391970573	392013466
ENSMODG00000019070	ENSMODT00000024231		F7FZ87	17918334	18124957
ENSMODG00000050551	ENSMODT00000072153		A0A5F8GWC4	429304802	429328193
ENSMODG00000004835	ENSMODT00000006077		F6UL95	457895448	457916407
ENSMODG00000010908	ENSMODT00000068638		A0A5F8GDS3	207835189	207938716
ENSMODG00000006988	ENSMODT00000058866		A0A5F8GWZ5	358575726	358853286
ENSMODG00000014415	ENSMODT00000018352		F7BHC0	241180374	241207344
ENSMODG00000047109	ENSMODT00000084763		A0A5F8GGB4	412447760	412450615
ENSMODG00000015096	ENSMODT00000019212		F6VSV2	268108685	268111432
ENSMODG00000011392	ENSMODT00000014508		F6SNP0	206165817	206204524
ENSMODG00000005305	ENSMODT00000056148		A0A5F8GFH5	337899889	337998388
ENSMODG00000020979	ENSMODT00000026710		F6S588	3844727	3865443
ENSMODG00000019268	ENSMODT00000024478		F6SI67	28789233	28886991
ENSMODG00000018104	ENSMODT00000059291		A0A5F8GQV9	73474718	73574758
ENSMODG00000003935	ENSMODT00000059639		F7GIQ1	153896867	154127506
ENSMODG00000003801	ENSMODT00000082014		A0A5F8GK45	460359917	460395725
ENSMODG00000024847	ENSMODT00000037476		F7EBW3	231627518	231691248
ENSMODG00000003534	ENSMODT00000004409		F7GBR1	69313435	69317665
ENSMODG00000039275	ENSMODT00000038421		F6VP59	52182510	52184444
ENSMODG00000006988	ENSMODT00000075351		A0A5F8GAR9	358575726	358853286
ENSMODG00000014323	ENSMODT00000018231		F6V570	172116353	172142290
ENSMODG00000028096	ENSMODT00000044445		K7E6D5	250265966	250326342
ENSMODG00000024847	ENSMODT00000079377		A0A5F8GG09	231627518	231691248
ENSMODG00000017396	ENSMODT00000022090		F6SKV0	426271268	426295056
ENSMODG00000041797	ENSMODT00000038420		F6VP67	52193792	52195726
ENSMODG00000008585	ENSMODT00000054565		A0A5F8HJS9	662680474	662746247
ENSMODG00000006988	ENSMODT00000036140		F7F262	358575726	358853286
ENSMODG00000003824	ENSMODT00000004791		F7GJE7	460405359	460427153
ENSMODG00000003108	ENSMODT00000083176		A0A5F8H1R8	266862414	267611696
ENSMODG00000014323	ENSMODT00000078436		A0A5F8G4K3	172116353	172142290
ENSMODG00000019072	ENSMODT00000024234		F7FNP2	18168650	18171907
ENSMODG00000045438	ENSMODT00000073465		A0A5F8H0R7	501247489	501252806
ENSMODG00000006988	ENSMODT00000052846		A0A5F8H7A3	358575726	358853286
ENSMODG00000014323	ENSMODT00000067639		A0A5F8GAQ6	172116353	172142290
ENSMODG00000015542	ENSMODT00000073166		A0A5F8G5R6	52027993	52231774
ENSMODG00000050551	ENSMODT00000060459		A0A5F8H661	429304802	429328193
ENSMODG00000018581	ENSMODT00000066084		A0A5F8H240	100981263	101179907
ENSMODG00000006988	ENSMODT00000082267		A0A5F8GYD7	358575726	358853286
ENSMODG00000013445	ENSMODT00000080912		A0A5F8G8B4	447815172	447885438
ENSMODG00000014323	ENSMODT00000065708		A0A5F8GNC5	172116353	172142290
ENSMODG00000024155	ENSMODT00000074689		A0A5F8G2I7	290430423	290510917
ENSMODG00000013815	ENSMODT00000017586		F6SXC0	711443203	711450481
ENSMODG00000019612	ENSMODT00000024905		F6Y6Y1	26768836	26942191
ENSMODG00000041464	ENSMODT00000064074		A0A5F8G789	250308517	250310105
ENSMODG00000008585	ENSMODT00000010894		F7CC99	662680474	662746247
ENSMODG00000017106	ENSMODT00000085429		A0A5F8GJQ5	189793805	189796726
ENSMODG00000018581	ENSMODT00000070030		A0A5F8GWH0	100981263	101179907
ENSMODG00000007478	ENSMODT00000009459		F7CRE5	442163873	442176346
ENSMODG00000018104	ENSMODT00000079781		A0A5F8GYV0	73474718	73574758
ENSMODG00000049233	ENSMODT00000073043		A0A5F8GG44	392199486	392266474
ENSMODG00000019270	ENSMODT00000024480		F6SI41	29351468	29353176
ENSMODG00000005305	ENSMODT00000076158		A0A5F8H4H0	337899889	337998388
ENSMODG00000000927	ENSMODT00000001128		F7F831	52245496	52256435
ENSMODG00000018581	ENSMODT00000023594		F7FDA0	100981263	101179907
ENSMODG00000049233	ENSMODT00000055514		A0A5F8GFL5	392199486	392266474
ENSMODG00000049477	ENSMODT00000067732		A0A5F8H2R4	250320776	250325745
ENSMODG00000005305	ENSMODT00000072293		A0A5F8H3J3	337899889	337998388
ENSMODG00000003841	ENSMODT00000004807		F7EBP6	460434407	460475029
ENSMODG00000015542	ENSMODT00000019748		F6SKQ6	52027993	52231774
ENSMODG00000047668	ENSMODT00000057972		A0A5F8GDX7	153907180	153913153
ENSMODG00000024155	ENSMODT00000034990		F6XXZ8	290430423	290510917
ENSMODG00000014339	ENSMODT00000044250		K7E5T8	172168951	172298149
ENSMODG00000027806	ENSMODT00000043622		K7E414	18180614	18207601
ENSMODG00000010887	ENSMODT00000075879		A0A5F8H6U0	207973584	208047383
ENSMODG00000041237	ENSMODT00000062937		A0A5F8G5B9	68665199	68666317
ENSMODG00000018581	ENSMODT00000058550		A0A5F8GHU0	100981263	101179907
ENSMODG00000014270	ENSMODT00000029713		F7GCH8	708597147	709004823
ENSMODG00000003841	ENSMODT00000056606		A0A5F8GVA9	460434407	460475029
ENSMODG00000017392	ENSMODT00000022086		F6SL20	426313366	426317164
ENSMODG00000007478	ENSMODT00000081408		A0A5F8GYX2	442163873	442176346
ENSMODG00000013808	ENSMODT00000017578		F6SY64	711567994	711574404
ENSMODG00000017392	ENSMODT00000084026		A0A5F8GML5	426313366	426317164
ENSMODG00000003841	ENSMODT00000066910		A0A5F8GKV6	460434407	460475029
ENSMODG00000003108	ENSMODT00000063281		A0A5F8HHQ8	266862414	267611696
ENSMODG00000004037	ENSMODT00000005072		F7CME1	392299938	392301239
ENSMODG00000018581	ENSMODT00000069462		A0A5F8GB49	100981263	101179907
ENSMODG00000010887	ENSMODT00000013881		F7FJF3	207973584	208047383
ENSMODG00000047764	ENSMODT00000085921		A0A5F8G7R5	250337306	250339729
ENSMODG00000003564	ENSMODT00000004445		F7G148	69419512	69453439
ENSMODG00000017106	ENSMODT00000021719		F6UKD7	189793805	189796726
ENSMODG00000007478	ENSMODT00000066939		A0A5F8HBT3	442163873	442176346
ENSMODG00000015479	ENSMODT00000019665		F6WWB5	515396622	515496621
