Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSGGOG00000012523	ENSGGOT00000028105		G3RYA4	93160901	93316593
ENSGGOG00000004805	ENSGGOT00000004827		G3QQ49	112418029	112419645
ENSGGOG00000028188	ENSGGOT00000054199		A0A2I2ZNN1	39103213	39118195
ENSGGOG00000026022	ENSGGOT00000067355		A0A2I2YJR5	40781666	40796375
ENSGGOG00000004741	ENSGGOT00000062100		A0A2I2YZC0	7285717	7298126
ENSGGOG00000026528	ENSGGOT00000023375		G3RYN3	96962655	96968003
ENSGGOG00000004914	ENSGGOT00000029981		G3S278	5219873	5258480
ENSGGOG00000014179	ENSGGOT00000014236		G3RE62	95429771	95490790
ENSGGOG00000012523	ENSGGOT00000059122		A0A2I2YQX7	93160901	93316593
ENSGGOG00000026022	ENSGGOT00000027900		G3S7M6	40781666	40796375
ENSGGOG00000010115	ENSGGOT00000010153		G3R3N8	23044420	23046920
ENSGGOG00000017029	ENSGGOT00000017087		G3RLH3	117201066	117271981
ENSGGOG00000005396	ENSGGOT00000005417		G3QRM1	71235408	71272618
ENSGGOG00000026528	ENSGGOT00000045209		A0A2I2ZM20	96962655	96968003
ENSGGOG00000010317	ENSGGOT00000047676		A0A2I2YHG9	65665022	65704661
ENSGGOG00000026528	ENSGGOT00000060095		A0A2I2YB88	96962655	96968003
ENSGGOG00000042898	ENSGGOT00000043090		A0A2I2ZKH2	89720919	89721002
ENSGGOG00000013919	ENSGGOT00000048079		A0A2I2YFZ5	187428932	187449820
ENSGGOG00000010317	ENSGGOT00000063739		A0A2I2Z8W3	65665022	65704661
ENSGGOG00000026528	ENSGGOT00000064165		A0A2I2Y3Y5	96962655	96968003
ENSGGOG00000017029	ENSGGOT00000064411		A0A2I2YA32	117201066	117271981
ENSGGOG00000004741	ENSGGOT00000004762		G3QPY5	7285717	7298126
ENSGGOG00000040719	ENSGGOT00000049331		A0A2I2ZVP2	30122447	30122875
ENSGGOG00000036529	ENSGGOT00000042715		A0A2I2YTR7	10024046	10031575
ENSGGOG00000008188	ENSGGOT00000008225		G3QYR3	56822654	56873203
ENSGGOG00000023539	ENSGGOT00000065261		A0A2I2Y8A2	30858936	30874250
ENSGGOG00000002050	ENSGGOT00000002059		G3QI20	5219639	5221606
ENSGGOG00000036529	ENSGGOT00000066198		A0A2I2ZXB9	10024046	10031575
ENSGGOG00000036529	ENSGGOT00000055811		A0A2I2ZYB4	10024046	10031575
ENSGGOG00000016740	ENSGGOT00000016793		G3RKQ2	118528637	118529953
ENSGGOG00000016141	ENSGGOT00000016195		G3RJ66	28634605	28659201
ENSGGOG00000008188	ENSGGOT00000046046		A0A2I2ZN46	56822654	56873203
ENSGGOG00000009586	ENSGGOT00000009628		G3R2B8	79772395	79812489
ENSGGOG00000008188	ENSGGOT00000051368		A0A2I2YYF0	56822654	56873203
ENSGGOG00000023539	ENSGGOT00000022327		G3SI45	30858936	30874250
ENSGGOG00000007244	ENSGGOT00000007284		G3QWE1	133808405	133850384
ENSGGOG00000006866	ENSGGOT00000006896		G3QVF4	41453947	41487380
ENSGGOG00000008188	ENSGGOT00000060982		A0A2I2YRH9	56822654	56873203
ENSGGOG00000006866	ENSGGOT00000052010		A0A2I2Z7H3	41453947	41487380
ENSGGOG00000013322	ENSGGOT00000013368		G3RBX7	176642	195550
ENSGGOG00000009586	ENSGGOT00000046932		A0A2I2ZKK5	79772395	79812489
ENSGGOG00000008974	ENSGGOT00000034751		G3SIL0	144133644	144214196
ENSGGOG00000007244	ENSGGOT00000066859		A0A2I2YPZ1	133808405	133850384
ENSGGOG00000015620	ENSGGOT00000033528		G3S682	59163436	59195451
ENSGGOG00000009586	ENSGGOT00000054957		A0A2I2ZBB6	79772395	79812489
ENSGGOG00000008974	ENSGGOT00000009027		G3R0U2	144133644	144214196
ENSGGOG00000012318	ENSGGOT00000012361		G3R9D6	116320234	116325553
ENSGGOG00000013322	ENSGGOT00000056810		A0A2I2ZGT7	176642	195550
ENSGGOG00000024657	ENSGGOT00000027154		G3S213	39181503	39184760
ENSGGOG00000008974	ENSGGOT00000067137		A0A2I2Z3N0	144133644	144214196
ENSGGOG00000015620	ENSGGOT00000032293		G3RRP4	59163436	59195451
ENSGGOG00000024657	ENSGGOT00000026148		G3S3Z0	39181503	39184760
ENSGGOG00000015620	ENSGGOT00000015674		G3RHW0	59163436	59195451
ENSGGOG00000011869	ENSGGOT00000011924		G3R885	126510352	126634650
ENSGGOG00000015620	ENSGGOT00000044035		A0A2I2YCP8	59163436	59195451
ENSGGOG00000011869	ENSGGOT00000029073		G3S6H4	126510352	126634650
ENSGGOG00000016916	ENSGGOT00000016975		G3RL72	150703440	150761641
ENSGGOG00000008917	ENSGGOT00000008953		G3R0M6	75059449	75085834
ENSGGOG00000016916	ENSGGOT00000055794		A0A2I2Z4F4	150703440	150761641
ENSGGOG00000016916	ENSGGOT00000043263		A0A2I2YJN5	150703440	150761641
ENSGGOG00000040352	ENSGGOT00000055245		A0A2I2YJ83	11731	20231
ENSGGOG00000008917	ENSGGOT00000050541		A0A2I2Y8I8	75059449	75085834
ENSGGOG00000016916	ENSGGOT00000051612		A0A2I2Z4G4	150703440	150761641
ENSGGOG00000009392	ENSGGOT00000061654		A0A2I2ZQZ6	2025880	2029733
ENSGGOG00000040352	ENSGGOT00000056280		A0A2I2ZAM1	11731	20231
ENSGGOG00000037221	ENSGGOT00000047849		A0A2I2YEQ5	127332837	127333061
ENSGGOG00000016916	ENSGGOT00000063608			150703440	150761641
ENSGGOG00000008917	ENSGGOT00000065772		A0A2I2ZUS1	75059449	75085834
ENSGGOG00000023698	ENSGGOT00000025680		G3RXS0	1941276	1944057
ENSGGOG00000038800	ENSGGOT00000068070		A0A2I2ZG18	24640535	24640693
ENSGGOG00000000241	ENSGGOT00000000244		G3QDC6	1636205	1650875
ENSGGOG00000009392	ENSGGOT00000009429		G3R1U3	2025880	2029733
ENSGGOG00000011315	ENSGGOT00000011359		G3R6R5	37130239	37362239
ENSGGOG00000005521	ENSGGOT00000005546		G3QRY7	129572660	129672141
ENSGGOG00000011268	ENSGGOT00000023374		G3RUG9	125144450	125191506
ENSGGOG00000007328	ENSGGOT00000007364		G3QWL4	10853562	10865350
ENSGGOG00000011315	ENSGGOT00000044590		A0A2I2YI50	37130239	37362239
ENSGGOG00000004798	ENSGGOT00000004823		G3QQ45	112775333	112795809
ENSGGOG00000011315	ENSGGOT00000065870		A0A2I2YVT3	37130239	37362239
ENSGGOG00000011268	ENSGGOT00000011325		G3R6N6	125144450	125191506
ENSGGOG00000015966	ENSGGOT00000016015		G3RIQ6	183294044	183308555
ENSGGOG00000002386	ENSGGOT00000030128		G3RQH2	131411371	131461186
ENSGGOG00000004997	ENSGGOT00000005024		G3QQN0	117635824	117657465
ENSGGOG00000036889	ENSGGOT00000066297		A0A2I2ZU65	152703972	152713735
ENSGGOG00000011268	ENSGGOT00000048842		A0A2I2Y7G7	125144450	125191506
ENSGGOG00000038188	ENSGGOT00000066513		A0A2I2YXJ6	18216080	18216489
ENSGGOG00000005855	ENSGGOT00000060093		A0A2I2ZXC9	42869222	43162679
ENSGGOG00000002386	ENSGGOT00000002402		G3QIX9	131411371	131461186
ENSGGOG00000006570	ENSGGOT00000006599		G3QUM4	26262073	26262888
ENSGGOG00000012042	ENSGGOT00000012084		G3R8M9	5070114	5071922
ENSGGOG00000012150	ENSGGOT00000012212		G3R8Z7	35565840	35718985
ENSGGOG00000026865	ENSGGOT00000033881		G3SDG3	88533470	88534375
ENSGGOG00000005855	ENSGGOT00000051750		A0A2I2YQS8	42869222	43162679
ENSGGOG00000024985	ENSGGOT00000026217		G3RUQ5	34638297	34641008
ENSGGOG00000000822	ENSGGOT00000060159		A0A2I2ZK08	28368963	28380975
ENSGGOG00000012150	ENSGGOT00000050652		A0A2I2YXG5	35565840	35718985
ENSGGOG00000009925	ENSGGOT00000009962		A0A2I2ZDD7	6927780	6929370
ENSGGOG00000005855	ENSGGOT00000005882		G3QST3	42869222	43162679
ENSGGOG00000022032	ENSGGOT00000022620		G3S8Y2	30513144	30534484
ENSGGOG00000004764	ENSGGOT00000004793		G3QQ15	128909694	128917957
ENSGGOG00000010928	ENSGGOT00000010977		G3R5S6	99517515	99581397
ENSGGOG00000012150	ENSGGOT00000055498		A0A2I2YVA2	35565840	35718985
ENSGGOG00000000822	ENSGGOT00000000827		G3QEV8	28368963	28380975
ENSGGOG00000022032	ENSGGOT00000050112		A0A2I2ZMQ2	30513144	30534484
ENSGGOG00000004764	ENSGGOT00000059290		A0A2I2ZKM6	128909694	128917957
ENSGGOG00000010928	ENSGGOT00000068449		A0A2I2YR43	99517515	99581397
ENSGGOG00000001699	ENSGGOT00000027874		G3SBM5	44505192	44527514
ENSGGOG00000022032	ENSGGOT00000059714		A0A2I2ZTW1	30513144	30534484
ENSGGOG00000000822	ENSGGOT00000056639		A0A2I2YXL6	28368963	28380975
ENSGGOG00000004764	ENSGGOT00000049424		A0A2I2ZXT8	128909694	128917957
ENSGGOG00000010928	ENSGGOT00000048541		A0A2I2Z918	99517515	99581397
ENSGGOG00000006946	ENSGGOT00000006975		G3QVL9	123255546	123278069
ENSGGOG00000037472	ENSGGOT00000047965		A0A2I2Y662	10749435	10749599
ENSGGOG00000028454	ENSGGOT00000028929		G3RS04	7476	8680
ENSGGOG00000001699	ENSGGOT00000001711		G3QH53	44505192	44527514
ENSGGOG00000025621	ENSGGOT00000033273		A0A2I2ZPI0	62949074	62952528
ENSGGOG00000006299	ENSGGOT00000006326		G3QTX5	44465711	44492373
ENSGGOG00000006946	ENSGGOT00000067645		A0A2I2ZU03	123255546	123278069
ENSGGOG00000042801	ENSGGOT00000054108		A0A2I2YHA0	118983380	118983824
ENSGGOG00000028454	ENSGGOT00000059723		A0A2I2YQ76	7476	8680
ENSGGOG00000001042	ENSGGOT00000001051		G3QFF6	154990925	155066453
ENSGGOG00000040763	ENSGGOT00000057560		A0A2I2ZJN2	23633633	23633917
ENSGGOG00000006299	ENSGGOT00000043637		A0A2I2Y3G7	44465711	44492373
ENSGGOG00000004782	ENSGGOT00000064196		A0A2I2ZEF8	21917182	21962448
ENSGGOG00000011946	ENSGGOT00000053736		A0A2I2ZTV5	7342973	7370614
ENSGGOG00000001042	ENSGGOT00000031861		G3RM77	154990925	155066453
ENSGGOG00000012863	ENSGGOT00000012915		G3RAS6	37990367	37993118
ENSGGOG00000036428	ENSGGOT00000058187		A0A2I2ZSK3	1843	6000
ENSGGOG00000036809	ENSGGOT00000066694		A0A2I2ZHK1	5326933	5399045
ENSGGOG00000004782	ENSGGOT00000055671		A0A2I2Z875	21917182	21962448
ENSGGOG00000010583	ENSGGOT00000010622		G3R4V4	113413921	113423844
ENSGGOG00000003314	ENSGGOT00000003330		G3QLA8	102321124	102370128
ENSGGOG00000011369	ENSGGOT00000055217		A0A2I2ZAM3	2736702	2785255
ENSGGOG00000010633	ENSGGOT00000010669		G3R4Z9	227527719	227528672
ENSGGOG00000005131	ENSGGOT00000005156		G3QQZ7	182739849	182757431
ENSGGOG00000009977	ENSGGOT00000024649		G3SIZ2	84868843	84871907
ENSGGOG00000004782	ENSGGOT00000004805			21917182	21962448
ENSGGOG00000011369	ENSGGOT00000011411		G3R6W1	2736702	2785255
ENSGGOG00000001761	ENSGGOT00000001772		G3QHA9	2597633	2614340
ENSGGOG00000010518	ENSGGOT00000010557		G3R4P6	3307187	3308152
ENSGGOG00000002509	ENSGGOT00000002523		G3QJ85	82234596	82235876
ENSGGOG00000003586	ENSGGOT00000024483		G3S297	143370041	143397666
ENSGGOG00000028227	ENSGGOT00000032757		G3RUC9	133682338	133702114
ENSGGOG00000005131	ENSGGOT00000048941		A0A2I2YLL1	182739849	182757431
ENSGGOG00000008784	ENSGGOT00000008825		G3R0A7	151731302	151760066
ENSGGOG00000003586	ENSGGOT00000003604		G3QM00	143370041	143397666
ENSGGOG00000042753	ENSGGOT00000050675		A0A2I2Y1N3	60542861	60556797
ENSGGOG00000011946	ENSGGOT00000007842		G3QXS8	7342973	7370614
ENSGGOG00000015733	ENSGGOT00000049535		A0A2I2YQQ5	37472299	37483244
ENSGGOG00000008784	ENSGGOT00000046455		A0A2I2ZA75	151731302	151760066
ENSGGOG00000011373	ENSGGOT00000011415		G3R6W5	156309751	156319082
ENSGGOG00000028227	ENSGGOT00000022015		G3RM76	133682338	133702114
ENSGGOG00000016146	ENSGGOT00000022160		G3SC87	16115982	16119473
ENSGGOG00000004528	ENSGGOT00000049477		A0A2I2YLV3	38187006	38212300
ENSGGOG00000015733	ENSGGOT00000060537		A0A2I2ZDD2	37472299	37483244
ENSGGOG00000003586	ENSGGOT00000056264		A0A2I2ZXR0	143370041	143397666
ENSGGOG00000008784	ENSGGOT00000053026		A0A2I2ZS72	151731302	151760066
ENSGGOG00000011946	ENSGGOT00000065130		A0A2I2ZLG9	7342973	7370614
ENSGGOG00000016146	ENSGGOT00000016198		G3RJ69	16115982	16119473
ENSGGOG00000006008	ENSGGOT00000032844		G3SBW6	9612968	9627344
ENSGGOG00000003291	ENSGGOT00000061258		A0A2I2Y4M8	8205857	8269475
ENSGGOG00000008621	ENSGGOT00000008660		G3SFY9	170369914	170420895
ENSGGOG00000015733	ENSGGOT00000015790		G3RI62	37472299	37483244
ENSGGOG00000015423	ENSGGOT00000047543		A0A2I2Y768	77978663	77982926
ENSGGOG00000042038	ENSGGOT00000059629		A0A2I2ZS59	62485246	62486087
ENSGGOG00000004528	ENSGGOT00000004555		G3QPF1	38187006	38212300
ENSGGOG00000014981	ENSGGOT00000015031		G3RG75	36497206	36544843
ENSGGOG00000015423	ENSGGOT00000015473		G3RHC5	77978663	77982926
ENSGGOG00000000435	ENSGGOT00000000439		G3QDV2	2945970	3035156
ENSGGOG00000001497	ENSGGOT00000001507		G3QGL9	21720807	21727642
ENSGGOG00000014981	ENSGGOT00000044182		A0A2I2YF26	36497206	36544843
ENSGGOG00000003291	ENSGGOT00000003308		G3QL87	8205857	8269475
ENSGGOG00000006008	ENSGGOT00000006034		G3QT67	9612968	9627344
ENSGGOG00000023412	ENSGGOT00000003697		G3QM82	88688272	88786118
ENSGGOG00000027541	ENSGGOT00000049807		A0A2I2Y969	78265969	78410577
ENSGGOG00000005896	ENSGGOT00000005923		G3QSX2	43533076	43534209
ENSGGOG00000010720	ENSGGOT00000010760		G3R583	100684290	100702372
ENSGGOG00000027541	ENSGGOT00000025874		G3SE82	78265969	78410577
ENSGGOG00000044212	ENSGGOT00000028674		G3R4L8	145695660	145697746
ENSGGOG00000008621	ENSGGOT00000031759		G3SFY9	170369914	170420895
ENSGGOG00000001418	ENSGGOT00000001427		G3QGE5	28270325	28289577
ENSGGOG00000004528	ENSGGOT00000065618		A0A2I2YRG2	38187006	38212300
ENSGGOG00000000435	ENSGGOT00000028644		G3SCT5	2945970	3035156
ENSGGOG00000011946	ENSGGOT00000047083		A0A2I2ZWF1	7342973	7370614
ENSGGOG00000000435	ENSGGOT00000043102		A0A2I2ZKV4	2945970	3035156
ENSGGOG00000008308	ENSGGOT00000008343		G3QZ19	124783427	124792290
ENSGGOG00000011946	ENSGGOT00000012004		G3R8F8	7342973	7370614
ENSGGOG00000027704	ENSGGOT00000034444		A0A2I2YPU7	190991217	190992356
ENSGGOG00000001418	ENSGGOT00000042395		A0A2I2Y7E0	28270325	28289577
ENSGGOG00000004528	ENSGGOT00000062971		A0A2I2YV36	38187006	38212300
ENSGGOG00000015383	ENSGGOT00000026766		G3SBI5	129821244	129878495
ENSGGOG00000015383	ENSGGOT00000058976		A0A2I2YRB5	129821244	129878495
ENSGGOG00000002366	ENSGGOT00000032512		G3RWD9	2845604	2907501
ENSGGOG00000015383	ENSGGOT00000015448		G3RHA1	129821244	129878495
ENSGGOG00000002366	ENSGGOT00000002380		G3QIV9	2845604	2907501
ENSGGOG00000015383	ENSGGOT00000062165		A0A2I2ZE88	129821244	129878495
ENSGGOG00000002897	ENSGGOT00000002914		G3QK82	70610723	70734706
ENSGGOG00000025668	ENSGGOT00000031382		G3S2N1	102159421	102159957
ENSGGOG00000040705	ENSGGOT00000049497		A0A2I2ZYE5	32255216	32860240
ENSGGOG00000007751	ENSGGOT00000007785		G3QXN0	10076485	10136250
ENSGGOG00000010612	ENSGGOT00000010653		G3R4Y3	20822801	20843143
ENSGGOG00000007417	ENSGGOT00000007450		G3QWT8	11982665	11984422
ENSGGOG00000003525	ENSGGOT00000030455		G3RTU6	185144303	185164030
ENSGGOG00000000735	ENSGGOT00000000740		G3QEM7	131482802	131491053
ENSGGOG00000024573	ENSGGOT00000031820		G3S0K2	10254316	10258241
ENSGGOG00000028205	ENSGGOT00000023875		G3SJ90	99661146	99663984
ENSGGOG00000009668	ENSGGOT00000009708		G3R2J1	43382561	43390792
ENSGGOG00000026511	ENSGGOT00000061731		A0A2I2YVZ1	52846788	52848897
ENSGGOG00000012191	ENSGGOT00000012235		G3R917	50799795	50808952
ENSGGOG00000026511	ENSGGOT00000028453		G3SEN8	52846788	52848897
ENSGGOG00000024573	ENSGGOT00000023174		G3S7P9	10254316	10258241
ENSGGOG00000024573	ENSGGOT00000044698		A0A2I2YP40	10254316	10258241
ENSGGOG00000001775	ENSGGOT00000001790		G3QHC6	4125219	4314994
ENSGGOG00000015321	ENSGGOT00000015375		G3RH33	7885555	7890127
ENSGGOG00000010612	ENSGGOT00000068568		A0A2I2ZD56	20822801	20843143
ENSGGOG00000006619	ENSGGOT00000006650		G3QUS1	70033095	70035969
ENSGGOG00000024497	ENSGGOT00000032342		A0A2I2ZRN9	37159836	37160907
ENSGGOG00000014618	ENSGGOT00000014662		G3RF92	25527911	25528834
ENSGGOG00000041860	ENSGGOT00000047035		A0A2I2ZBU0	131731530	131731862
ENSGGOG00000001775	ENSGGOT00000055492		A0A2I2YFK8	4125219	4314994
ENSGGOG00000034981	ENSGGOT00000041120		G3SKM3	48858913	49294814
ENSGGOG00000024497	ENSGGOT00000044771		A0A2I2YSZ4	37159836	37160907
ENSGGOG00000015321	ENSGGOT00000048611		A0A2I2Y5D0	7885555	7890127
ENSGGOG00000012191	ENSGGOT00000062569		A0A2I2ZJP2	50799795	50808952
ENSGGOG00000013254	ENSGGOT00000013303		G3RBR6	117598005	117740880
ENSGGOG00000013254	ENSGGOT00000045827		A0A2I2Z6D9	117598005	117740880
ENSGGOG00000015660	ENSGGOT00000042609		A0A2I2YTW7	55020718	55026299
ENSGGOG00000016967	ENSGGOT00000017021		G3RLB3	129274797	129280037
ENSGGOG00000027955	ENSGGOT00000024990		G3S9B3	56363411	56364553
ENSGGOG00000002588	ENSGGOT00000002610		G3QJG3	21570032	21654992
ENSGGOG00000002588	ENSGGOT00000046100		A0A2I2Z731	21570032	21654992
ENSGGOG00000015660	ENSGGOT00000015712		G3RHZ6	55020718	55026299
ENSGGOG00000016967	ENSGGOT00000025725		G3SC81	129274797	129280037
ENSGGOG00000015660	ENSGGOT00000067502		A0A2I2Z4C8	55020718	55026299
ENSGGOG00000040546	ENSGGOT00000051839		A0A2I2YGL7	172739081	172739993
ENSGGOG00000010327	ENSGGOT00000010368		A0A2I2ZGY7	109945675	109946068
ENSGGOG00000037763	ENSGGOT00000059465		A0A2I2ZHG9	4789086	4816625
ENSGGOG00000003621	ENSGGOT00000003639		G3QM33	11682362	11836407
ENSGGOG00000009919	ENSGGOT00000009963		G3R368	75761307	75798571
ENSGGOG00000042174	ENSGGOT00000048292		A0A2I2ZY14	112077879	112079313
ENSGGOG00000025226	ENSGGOT00000028037		G3S888	44489800	44493202
ENSGGOG00000010790	ENSGGOT00000010848		G3R5G2	136854632	137336903
ENSGGOG00000009536	ENSGGOT00000009585		G3R282	6568610	6608837
ENSGGOG00000010773	ENSGGOT00000025947		G3RTG0	10915229	10965393
ENSGGOG00000012067	ENSGGOT00000012124		G3R8R7	33732654	33815567
ENSGGOG00000007746	ENSGGOT00000007779		G3QXM5	16706959	16710713
ENSGGOG00000004546	ENSGGOT00000057715		A0A2I2Y479	65256188	65555324
ENSGGOG00000010773	ENSGGOT00000010818		G3R5D7	10915229	10965393
ENSGGOG00000003700	ENSGGOT00000003720		G3QMA2	17255113	17256285
ENSGGOG00000009919	ENSGGOT00000059914		A0A2I2Y334	75761307	75798571
ENSGGOG00000004546	ENSGGOT00000051009		A0A2I2ZC73	65256188	65555324
ENSGGOG00000004546	ENSGGOT00000064729		A0A2I2Z6I2	65256188	65555324
ENSGGOG00000009919	ENSGGOT00000060147		A0A2I2ZZ10	75761307	75798571
ENSGGOG00000010790	ENSGGOT00000032114		G3SDT8	136854632	137336903
ENSGGOG00000004546	ENSGGOT00000062192		A0A2I2ZK06	65256188	65555324
ENSGGOG00000040546	ENSGGOT00000051608		A0A2I2ZKZ5	172739081	172739993
ENSGGOG00000004546	ENSGGOT00000004570		G3QPG5	65256188	65555324
ENSGGOG00000012730	ENSGGOT00000012773		G3RAE2	2989718	2990656
ENSGGOG00000009536	ENSGGOT00000056539		A0A2I2ZSA9	6568610	6608837
ENSGGOG00000008760	ENSGGOT00000008798		G3R083	135489644	135505560
ENSGGOG00000025226	ENSGGOT00000052728		A0A2I2YP32	44489800	44493202
ENSGGOG00000012067	ENSGGOT00000043910		A0A2I2YHZ9	33732654	33815567
ENSGGOG00000009536	ENSGGOT00000067126		A0A2I2Z0U2	6568610	6608837
ENSGGOG00000025226	ENSGGOT00000051460		A0A2I2ZTC1	44489800	44493202
ENSGGOG00000009536	ENSGGOT00000062345		A0A2I2YSK8	6568610	6608837
ENSGGOG00000012067	ENSGGOT00000066566		A0A2I2YGS3	33732654	33815567
ENSGGOG00000008760	ENSGGOT00000058327		A0A2I2YKH4	135489644	135505560
ENSGGOG00000000928	ENSGGOT00000025111		G3S964	102693045	102773552
ENSGGOG00000026272	ENSGGOT00000034127		A0A2I2YSV5	141269898	141271080
ENSGGOG00000010790	ENSGGOT00000051818		A0A2I2ZBL2	136854632	137336903
ENSGGOG00000015044	ENSGGOT00000015105		G3RGE4	17044059	17084632
ENSGGOG00000006552	ENSGGOT00000006579		G3QUK4	136564644	136589281
ENSGGOG00000040656	ENSGGOT00000064501		A0A2I2ZTZ2	90726039	90726368
ENSGGOG00000043850	ENSGGOT00000053359		A0A2I2ZHF7	80	3017
ENSGGOG00000014318	ENSGGOT00000027924		G3SJA7	117183754	117202463
ENSGGOG00000000928	ENSGGOT00000063432		A0A2I2ZG02	102693045	102773552
ENSGGOG00000003818	ENSGGOT00000053091		A0A2I2Y3F2	75934656	76098141
ENSGGOG00000010790	ENSGGOT00000048823		A0A2I2ZC52	136854632	137336903
ENSGGOG00000040927	ENSGGOT00000058542	P56439	Q549B2	47264033	47265091
ENSGGOG00000003818	ENSGGOT00000003840		G3QMK9	75934656	76098141
ENSGGOG00000000928	ENSGGOT00000000936		G3QF53	102693045	102773552
ENSGGOG00000010790	ENSGGOT00000056191		A0A2I2Z2Y6	136854632	137336903
ENSGGOG00000025486	ENSGGOT00000030260		G3SI02	6089224	6092293
ENSGGOG00000014318	ENSGGOT00000014376		G3REI6	117183754	117202463
ENSGGOG00000023463	ENSGGOT00000028043			23797588	23811887
ENSGGOG00000006082	ENSGGOT00000006109		G3QTD8	39878272	39885328
ENSGGOG00000023463	ENSGGOT00000064381			23797588	23811887
ENSGGOG00000005526	ENSGGOT00000005552		G3QRZ3	7650595	7678600
ENSGGOG00000041211	ENSGGOT00000042822		A0A2I2ZIF7	3010718	3056672
ENSGGOG00000010790	ENSGGOT00000053467		A0A2I2ZCD4	136854632	137336903
ENSGGOG00000022920	ENSGGOT00000053452		A0A2I2Y6G2	79718004	79793994
ENSGGOG00000022202	ENSGGOT00000022132		G3SF48	61333684	61339233
ENSGGOG00000008115	ENSGGOT00000008148	Q7JK24		60211103	60212083
ENSGGOG00000022920	ENSGGOT00000028696		G3SBY5	79718004	79793994
ENSGGOG00000014318	ENSGGOT00000045145		A0A2I2ZVC3	117183754	117202463
ENSGGOG00000005259	ENSGGOT00000005280		G3QRA3	51065456	51066508
ENSGGOG00000005526	ENSGGOT00000062513		A0A2I2ZXN2	7650595	7678600
ENSGGOG00000025127	ENSGGOT00000032178		G3S3G6	2206790	2211537
ENSGGOG00000009816	ENSGGOT00000063150		A0A2I2YG10	60050421	60189315
ENSGGOG00000028574	ENSGGOT00000030213		G3RYS5	82862845	82965653
ENSGGOG00000014011	ENSGGOT00000030741		G3SGE1	19601522	19644078
ENSGGOG00000004100	ENSGGOT00000033641		G3RY25	108191816	108232252
ENSGGOG00000002377	ENSGGOT00000002390		G3QIW9	47075828	47101279
ENSGGOG00000014011	ENSGGOT00000014059		G3RDQ5	19601522	19644078
ENSGGOG00000009816	ENSGGOT00000062511		A0A2I2YVE5	60050421	60189315
ENSGGOG00000040340	ENSGGOT00000068412		A0A2I2YK31	30248997	30312363
ENSGGOG00000028574	ENSGGOT00000034712		G3RZQ5	82862845	82965653
ENSGGOG00000015769	ENSGGOT00000015822		G3RI87	46347545	46348616
ENSGGOG00000024079	ENSGGOT00000023974		G3RWT1	117796115	117807898
ENSGGOG00000009816	ENSGGOT00000030820		G3SIK6	60050421	60189315
ENSGGOG00000002377	ENSGGOT00000067280		A0A2I2Y8T6	47075828	47101279
ENSGGOG00000005763	ENSGGOT00000005798		G3QSK9	37386456	37485572
ENSGGOG00000009816	ENSGGOT00000065740		A0A2I2ZT82	60050421	60189315
ENSGGOG00000022090	ENSGGOT00000024032		G3SGL5	35107901	35177788
ENSGGOG00000036544	ENSGGOT00000056768		A0A2I2ZIA8	6	9302
ENSGGOG00000004100	ENSGGOT00000004123			108191816	108232252
ENSGGOG00000004100	ENSGGOT00000033146		G3S936	108191816	108232252
ENSGGOG00000015899	ENSGGOT00000015959		G3RIK7	37871649	37961883
ENSGGOG00000040340	ENSGGOT00000004264		G3QNP2	30248997	30312363
ENSGGOG00000036544	ENSGGOT00000061740		A0A2I2YLI3	6	9302
ENSGGOG00000038450	ENSGGOT00000042969		A0A2I2Y3L6	3119250	3132591
ENSGGOG00000004395	ENSGGOT00000004416		G3QP25	14191168	14195623
ENSGGOG00000028282	ENSGGOT00000027389		G3SG91	55653077	55653994
ENSGGOG00000009816	ENSGGOT00000009855		G3R2X5	60050421	60189315
ENSGGOG00000003056	ENSGGOT00000003078		G3QKN0	64457527	64493572
ENSGGOG00000009816	ENSGGOT00000056543		A0A2I2ZUL8	60050421	60189315
ENSGGOG00000005763	ENSGGOT00000047797		A0A2I2YP81	37386456	37485572
ENSGGOG00000003056	ENSGGOT00000032526		G3S5F7	64457527	64493572
ENSGGOG00000037182	ENSGGOT00000062113		A0A2I2ZBH5	124093835	124094370
ENSGGOG00000038087	ENSGGOT00000047285		G3S775	42405458	42405844
ENSGGOG00000010566	ENSGGOT00000010611		G3R4U5	133337713	133370240
ENSGGOG00000007769	ENSGGOT00000007803		G3QXP7	25617045	25642284
ENSGGOG00000005763	ENSGGOT00000059513		A0A2I2ZKC4	37386456	37485572
ENSGGOG00000038789	ENSGGOT00000043753		A0A2I2YQQ4	86817446	86820300
ENSGGOG00000022628	ENSGGOT00000029185		G3S6F6	22972	23646
ENSGGOG00000026845	ENSGGOT00000023721		G3SA06	16019808	16061167
ENSGGOG00000038789	ENSGGOT00000045942		A0A2I2ZR23	86817446	86820300
ENSGGOG00000010566	ENSGGOT00000023277		G3SA51	133337713	133370240
ENSGGOG00000040310	ENSGGOT00000064004		A0A2I2ZW35	23488424	23488705
ENSGGOG00000026845	ENSGGOT00000032316		G3SJS6	16019808	16061167
ENSGGOG00000036122	ENSGGOT00000029117		G3S3A7	177970470	177972587
ENSGGOG00000037732	ENSGGOT00000044318		A0A2I2YZA3	61394751	61396609
