Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
FBgn0039920	FBtr0310541		Q9V4F3	671142	690650
FBgn0035657	FBtr0077069		Q9VRS0	6009446	6011021
FBgn0035657	FBtr0077069		G9LQZ0	6009446	6011021
FBgn0035657	FBtr0077069		G9LQY8	6009446	6011021
FBgn0035657	FBtr0077069		G9LQZ1	6009446	6011021
FBgn0035657	FBtr0077069		G9LQZ4	6009446	6011021
FBgn0035657	FBtr0077069		G9LQZ5	6009446	6011021
FBgn0038752	FBtr0083850		Q9VDS0	19921744	19925371
FBgn0038752	FBtr0083850		Q8SXB7	19921744	19925371
FBgn0050053	FBtr0087873		Q058Y4	12688733	12689876
FBgn0038978	FBtr0084258		Q9VCZ5	22491829	22492381
FBgn0038978	FBtr0084258		C0PV93	22491829	22492381
FBgn0042201	FBtr0075369	Q9VV28	A0A1B2AL58	16318024	16318690
FBgn0036713	FBtr0075241	Q9VVF7		17344947	17349666
FBgn0030162	FBtr0343031		Q9W304	9908663	9911126
FBgn0030162	FBtr0071395		Q9W304	9908663	9911126
FBgn0030162	FBtr0071395		Q8MYX6	9908663	9911126
FBgn0033426	FBtr0088521		A1Z7V8	9577427	9581847
FBgn0033426	FBtr0088523		Q7K3S2	9577427	9581847
FBgn0033426	FBtr0088522		A1Z7V9	9577427	9581847
FBgn0033426	FBtr0088522		D0IQ94	9577427	9581847
FBgn0033426	FBtr0088522		C6SV33	9577427	9581847
FBgn0259221	FBtr0299765		B7YZG0	13414978	13439051
FBgn0259221	FBtr0299758		B7YZF7	13414978	13439051
FBgn0259221	FBtr0299756		Q6AWM7	13414978	13439051
FBgn0259221	FBtr0299764		Q0E990	13414978	13439051
FBgn0259221	FBtr0299763		B7YZF6	13414978	13439051
FBgn0259221	FBtr0299762		B7YZF6	13414978	13439051
FBgn0259221	FBtr0299754		Q8T0I4	13414978	13439051
FBgn0259221	FBtr0299755		B7YZF5	13414978	13439051
FBgn0259221	FBtr0299760		B7YZF9	13414978	13439051
FBgn0259221	FBtr0306698		A0A0B4K7Y0	13414978	13439051
FBgn0259221	FBtr0306698		D0Z766	13414978	13439051
FBgn0259221	FBtr0299757		B7YZF8	13414978	13439051
FBgn0259221	FBtr0303100		A0A0B4JD16	13414978	13439051
FBgn0259221	FBtr0299761		Q8T0I4	13414978	13439051
FBgn0259221	FBtr0299759		A1Z9C8	13414978	13439051
FBgn0036393	FBtr0333024		Q9VUB0	13986620	13987184
FBgn0267709	FBtr0475137		A0A6H2EG72	19941997	19942412
FBgn0261996	FBtr0303824		F3YD80	27228673	27229468
FBgn0014031	FBtr0070913	Q9W3Z3	Q24510	6528948	6530726
FBgn0014031	FBtr0070913	Q9W3Z3	F6J907	6528948	6530726
FBgn0035909	FBtr0076626		Q9V3A8	8534977	8538013
FBgn0035909	FBtr0301629		Q9V3A8	8534977	8538013
FBgn0031248	FBtr0078099		Q9VPN7	318362	319259
FBgn0031248	FBtr0078099		Q7K2S5	318362	319259
FBgn0036031	FBtr0076414		Q9VT34	9700517	9703595
FBgn0036031	FBtr0076414		Q95U50	9700517	9703595
FBgn0036031	FBtr0331543		M9PEY8	9700517	9703595
FBgn0034870	FBtr0072057		Q9W1P0	23502946	23503815
FBgn0034870	FBtr0072057		G2J5Y2	23502946	23503815
FBgn0037809	FBtr0082230		Q9VH00	10331581	10332695
FBgn0030612	FBtr0073964		Q9VXY3	15086125	15088629
FBgn0038530	FBtr0083470		Q9VEH5	17625268	17626086
FBgn0038530	FBtr0083470		Q29QG5	17625268	17626086
FBgn0038530	FBtr0083470		Q9GPI2	17625268	17626086
FBgn0002563	FBtr0345738	P11996	X2J8F5	898500	901316
FBgn0002563	FBtr0078025	P11996	X2J8F5	898500	901316
FBgn0035313	FBtr0308229		Q9W044	2185930	2187676
FBgn0035313	FBtr0308229		F9W349	2185930	2187676
FBgn0051913	FBtr0079138		Q8IPK2	5784031	5784893
FBgn0002872	FBtr0072857		Q9W061	1942734	1947475
FBgn0002872	FBtr0072857		O96685	1942734	1947475
FBgn0002872	FBtr0301465		A2VEF9	1942734	1947475
FBgn0002872	FBtr0072856		Q95RC8	1942734	1947475
FBgn0010288	FBtr0077844	P35122	M9MRD0	2212738	2214211
FBgn0010288	FBtr0330676		M9PE40	2212738	2214211
FBgn0010288	FBtr0303459	P35122	M9MRD0	2212738	2214211
FBgn0053296	FBtr0343408		Q7KTJ8	7713998	7716645
FBgn0053296	FBtr0343408		C8VV70	7713998	7716645
FBgn0053296	FBtr0343408		C4XVM7	7713998	7716645
FBgn0053296	FBtr0302519		Q7KTJ8	7713998	7716645
FBgn0051522	FBtr0335432		A0A0B4KF65	4441415	4462883
FBgn0051522	FBtr0335431		Q9VN29	4441415	4462883
FBgn0051522	FBtr0306343		Q8IPL8	4441415	4462883
FBgn0051522	FBtr0306343		D3PFF2	4441415	4462883
FBgn0051522	FBtr0306343		D3PFF0	4441415	4462883
FBgn0051522	FBtr0078939		Q8IPL8	4441415	4462883
FBgn0051522	FBtr0078942		Q9VN29	4441415	4462883
FBgn0051522	FBtr0306344		Q9VN29	4441415	4462883
FBgn0051522	FBtr0078941		Q8IPL8	4441415	4462883
FBgn0032979	FBtr0100407		Q8IGP5	22165720	22169143
FBgn0032979	FBtr0085964		Q9V9N4	22165720	22169143
FBgn0032979	FBtr0085964		Q961A1	22165720	22169143
FBgn0035300	FBtr0072845	Q9W056		1971638	1974285
FBgn0032707	FBtr0301647		Q9VJ55	18714453	18732524
FBgn0032707	FBtr0343112		Q9VJ55	18714453	18732524
FBgn0032707	FBtr0343112		Q4V722	18714453	18732524
FBgn0024997	FBtr0070480		Q9W4W4	2708684	2711668
FBgn0024997	FBtr0070480		Q8IH73	2708684	2711668
FBgn0024997	FBtr0070480		Q8MTX8	2708684	2711668
FBgn0024997	FBtr0070480		Q8MTX7	2708684	2711668
FBgn0024997	FBtr0070480		Q8MM56	2708684	2711668
FBgn0024997	FBtr0070480		Q8MM55	2708684	2711668
FBgn0024997	FBtr0070480		O76862	2708684	2711668
FBgn0263355	FBtr0330661		B7YZX9	20426199	20447905
FBgn0263355	FBtr0273378		B7YZX9	20426199	20447905
FBgn0263355	FBtr0330204		Q9VIM1	20426199	20447905
FBgn0263355	FBtr0330204		Q8SXY0	20426199	20447905
FBgn0263355	FBtr0308895		B7YZX9	20426199	20447905
FBgn0263355	FBtr0330203		M9PD98	20426199	20447905
FBgn0030863	FBtr0100463	Q9VX25	X2JFX0	17698917	17703024
FBgn0030863	FBtr0340633	Q9VX25	X2JFX0	17698917	17703024
FBgn0030863	FBtr0074476	Q9VX25	X2JFX0	17698917	17703024
FBgn0030863	FBtr0346186	Q9VX25	X2JFX0	17698917	17703024
FBgn0051609	FBtr0299873		Q8IPF1	9097563	9098175
FBgn0051609	FBtr0299873		C3KGJ6	9097563	9098175
FBgn0033395	FBtr0088591	Q9V557		9237512	9239831
FBgn0032625	FBtr0332011		Q9VJF5	17047161	17048281
FBgn0032625	FBtr0080954		Q9VJF5	17047161	17048281
FBgn0039900	FBtr0089139		Q59DP7	278685	306481
FBgn0039900	FBtr0305658		H9XVN2	278685	306481
FBgn0039900	FBtr0343990		Q9V4C4	278685	306481
FBgn0039900	FBtr0089137		Q9V4C4	278685	306481
FBgn0039900	FBtr0089134		Q6NNV2	278685	306481
FBgn0087002	FBtr0345297	Q9V496	L0MPS3	1060969	1077273
FBgn0087002	FBtr0345297	Q9V496	Q1RKX2	1060969	1077273
FBgn0087002	FBtr0345297	Q9V496	C7LAA3	1060969	1077273
FBgn0087002	FBtr0345296	Q9V496	L0MPS3	1060969	1077273
FBgn0087002	FBtr0089188	Q9V496	L0MPS3	1060969	1077273
FBgn0087002	FBtr0334627	Q9V496	L0MPS3	1060969	1077273
FBgn0036784	FBtr0075132		Q9VVP4	18292125	18294262
FBgn0036784	FBtr0075132		Q8MZ62	18292125	18294262
FBgn0286930	FBtr0475192		A0A6H2EDQ6	12437817	12439139
FBgn0286930	FBtr0475193		A0A6H2EDQ6	12437817	12439139
FBgn0052246	FBtr0302941		Q8IRA7	4621219	4622985
FBgn0020930	FBtr0087853		Q7K579	12757546	12759724
FBgn0020930	FBtr0087853		F3YD90	12757546	12759724
FBgn0020930	FBtr0087853		O44334	12757546	12759724
FBgn0020930	FBtr0339705		Q7K579	12757546	12759724
FBgn0052845	FBtr0072518		Q8IRJ5	271420	273391
FBgn0052845	FBtr0072518		E0R910	271420	273391
FBgn0037427	FBtr0334537		A0A0B4KGL7	6311772	6327308
FBgn0037427	FBtr0334536		Q9VNN9	6311772	6327308
FBgn0037427	FBtr0078610		Q9VNN9	6311772	6327308
FBgn0037427	FBtr0334538		A0A0B4KGL7	6311772	6327308
FBgn0266490	FBtr0344537		X2JCX4	7893053	7893798
FBgn0266490	FBtr0344536		X2JCX4	7893053	7893798
FBgn0266490	FBtr0344535		X2JCX4	7893053	7893798
FBgn0262857	FBtr0445728		M9NDR6	17485757	17486365
FBgn0262857	FBtr0445728		A0A1W5PZ55	17485757	17486365
FBgn0037204	FBtr0078558		Q9VNP6	22898744	22900262
FBgn0037204	FBtr0332052		Q9VNP6	22898744	22900262
FBgn0262699	FBtr0070686		Q9W4H9	4667290	4679537
FBgn0262699	FBtr0070687		Q9W4H9	4667290	4679537
FBgn0262699	FBtr0070687		O18402	4667290	4679537
FBgn0030358	FBtr0073590		Q9VYR9	11926424	11930850
FBgn0030525	FBtr0073836		Q9VY83	13796389	13797638
FBgn0030525	FBtr0073836		F6JA63	13796389	13797638
FBgn0030525	FBtr0073836		F6J2J6	13796389	13797638
FBgn0030525	FBtr0073836		F6JA68	13796389	13797638
FBgn0030525	FBtr0073836		B4YX50	13796389	13797638
FBgn0030525	FBtr0073836		A9YHF9	13796389	13797638
FBgn0030525	FBtr0073836		A9YHF8	13796389	13797638
FBgn0030525	FBtr0073836		F6J2J0	13796389	13797638
FBgn0030525	FBtr0073836		Q29QR0	13796389	13797638
FBgn0030525	FBtr0073836		B4YX41	13796389	13797638
FBgn0039218	FBtr0084688	Q9VC49	A0A1B2AKT8	24717511	24717998
FBgn0011596	FBtr0084399	O18412		23201644	23204034
FBgn0034849	FBtr0329860		Q9W1R8	23356372	23357565
FBgn0034849	FBtr0329860		Q8T924	23356372	23357565
FBgn0034849	FBtr0072038		Q9W1R8	23356372	23357565
FBgn0032848	FBtr0081335	Q9VIP0		20093972	20096253
FBgn0032848	FBtr0081334	Q9VIP0		20093972	20096253
FBgn0036057	FBtr0076359	Q9VT67		9893188	9894743
FBgn0036057	FBtr0113157	Q9VT67		9893188	9894743
FBgn0031970	FBtr0079551		Q9VLU7	7994388	7998151
FBgn0031970	FBtr0305574		Q9VLU7	7994388	7998151
FBgn0031970	FBtr0344063		Q9VLU7	7994388	7998151
FBgn0039217	FBtr0084686		Q9VC50	24712780	24717430
FBgn0039217	FBtr0084686		Q6AWM4	24712780	24717430
FBgn0039217	FBtr0339251		A0A0B4LHL1	24712780	24717430
FBgn0039217	FBtr0339251		Q6AWM4	24712780	24717430
FBgn0039217	FBtr0339251		Q8IGT7	24712780	24717430
FBgn0039217	FBtr0084687		Q8IMV7	24712780	24717430
FBgn0039217	FBtr0084687		Q8IGT7	24712780	24717430
FBgn0053203	FBtr0330302		B7Z0R3	28870606	28887709
FBgn0053203	FBtr0301017		Q9VAS3	28870606	28887709
FBgn0053203	FBtr0301017		Q8MYY1	28870606	28887709
FBgn0053203	FBtr0301016		Q86D34	28870606	28887709
FBgn0032291	FBtr0080111		Q9VKR1	10730255	10731356
FBgn0032291	FBtr0080111		Q7JYP4	10730255	10731356
FBgn0031930	FBtr0079515		Q9VLZ1	7691109	7692683
FBgn0031930	FBtr0079515		Q5BI80	7691109	7692683
FBgn0038472	FBtr0083428		Q9VEP0	17041896	17043136
FBgn0038472	FBtr0083428		Q8MR15	17041896	17043136
FBgn0038357	FBtr0083197		Q8T485	15766246	15767438
FBgn0038357	FBtr0083197		E1UIE9	15766246	15767438
FBgn0038357	FBtr0083197		E1UIF0	15766246	15767438
FBgn0033599	FBtr0088113		A1Z8H3	11256507	11258767
FBgn0033599	FBtr0088113		C4XVI6	11256507	11258767
FBgn0033697	FBtr0087993	Q9V676	L0CQN6	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CRC5	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CR17	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CPI3	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CRC9	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CRC0	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CPB6	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CR27	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CPC1	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	L0CR22	12190682	12192436
FBgn0033697	FBtr0087993	Q9V676	Q4V402	12190682	12192436
FBgn0034277	FBtr0340276		A0A0B4LFR4	17764574	17767070
FBgn0034277	FBtr0089559		Q7K110	17764574	17767070
FBgn0050022	FBtr0289990		Q86PD3	11387160	11388779
FBgn0035933	FBtr0076582		Q9VSQ7	8810395	8811265
FBgn0035933	FBtr0076582		Q4V5Y8	8810395	8811265
FBgn0035933	FBtr0076582		C9QP93	8810395	8811265
FBgn0035933	FBtr0076582		Q4V5S4	8810395	8811265
FBgn0260659	FBtr0302324		Q7KSI9	15196598	15203074
FBgn0260659	FBtr0302324		C4XVE8	15196598	15203074
FBgn0260659	FBtr0301103		E1JIL1	15196598	15203074
FBgn0260659	FBtr0301102		Q7KSI9	15196598	15203074
FBgn0260659	FBtr0302325		Q8INE9	15196598	15203074
FBgn0260659	FBtr0301104		E1JIL1	15196598	15203074
FBgn0260659	FBtr0301101		Q7KSI9	15196598	15203074
FBgn0037890	FBtr0308073		A0A0B4K6E6	11242208	11243999
FBgn0037890	FBtr0308073		D5A7S0	11242208	11243999
FBgn0037890	FBtr0082360		Q9VGQ2	11242208	11243999
FBgn0037890	FBtr0082361		Q8INK7	11242208	11243999
FBgn0037890	FBtr0082361		B5RIK2	11242208	11243999
FBgn0037890	FBtr0082361		Q8SXE6	11242208	11243999
FBgn0016762	FBtr0072083	Q24239		23694003	23695232
FBgn0038769	FBtr0083839		Q8T0D9	20033881	20036056
FBgn0037242	FBtr0078950		Q9VN18	4395979	4397875
FBgn0037242	FBtr0078950		Q961R6	4395979	4397875
FBgn0037242	FBtr0339552		Q9VN18	4395979	4397875
FBgn0053003	FBtr0290071		B7Z017	4400953	4403142
FBgn0053003	FBtr0290071		R4S530	4400953	4403142
FBgn0053003	FBtr0077434		Q86BM9	4400953	4403142
FBgn0053262	FBtr0302393		Q7KUI9	13136269	13137066
FBgn0038958	FBtr0084234		Q9VD17	22392189	22394104
FBgn0037487	FBtr0303219		Q9VI80	7224414	7241138
FBgn0037487	FBtr0303219		F7VJT2	7224414	7241138
FBgn0261293	FBtr0091479		A1ZAG6	16468209	16468934
FBgn0261293	FBtr0091479		Q6IGB4	16468209	16468934
FBgn0024222	FBtr0304804	Q9VEZ5		16046347	16049421
FBgn0261928	FBtr0345170		A0A0B4LH38	10225690	10251277
FBgn0261928	FBtr0303601		A0A0B4JCW7	10225690	10251277
FBgn0261928	FBtr0303602		Q9VH10	10225690	10251277
FBgn0261928	FBtr0345169		A0A0B4LGZ2	10225690	10251277
FBgn0261928	FBtr0345171		A0A0B4LH08	10225690	10251277
FBgn0261928	FBtr0332437		A0A0B4KG40	10225690	10251277
FBgn0039293	FBtr0084808		Q9VBV8	25221589	25224118
FBgn0033627	FBtr0088128		A1Z8K2	11366710	11370287
FBgn0033627	FBtr0088128		Q7YU31	11366710	11370287
FBgn0033627	FBtr0088129		Q6NNF8	11366710	11370287
FBgn0032229	FBtr0080000		Q9VKY3	10356795	10358078
FBgn0032229	FBtr0080000		A0AN47	10356795	10358078
FBgn0032229	FBtr0080000		A0AN48	10356795	10358078
FBgn0032229	FBtr0332189		Q9VKY3	10356795	10358078
FBgn0034331	FBtr0086728		A1ZB61	18384824	18385589
FBgn0034331	FBtr0086728		Q8SYA7	18384824	18385589
FBgn0034331	FBtr0086728		C1C5B4	18384824	18385589
FBgn0034331	FBtr0300844		A1ZB61	18384824	18385589
FBgn0263911	FBtr0333464		Q9VP19	21538859	21539447
FBgn0263911	FBtr0078382		Q9VP19	21538859	21539447
FBgn0264848	FBtr0075958	Q9VTY6		12504292	12505821
FBgn0050381	FBtr0113374		A8DY62	7929658	7931016
FBgn0050381	FBtr0113374		Q4QPZ4	7929658	7931016
FBgn0050381	FBtr0113374		F3YDB9	7929658	7931016
FBgn0050381	FBtr0339129		A0A0B4LES9	7929658	7931016
FBgn0015625	FBtr0334578	Q9I7I0	A0A0B4KHT9	24867934	24870816
FBgn0015625	FBtr0084728	Q9I7I0	A0A0B4KHT9	24867934	24870816
FBgn0034240	FBtr0340219		A0A0B4LFV9	17547769	17556289
FBgn0034240	FBtr0086946		A1ZAV3	17547769	17556289
FBgn0034240	FBtr0086946		Q9GU55	17547769	17556289
FBgn0034240	FBtr0086946		D0Z754	17547769	17556289
FBgn0034240	FBtr0086946		Q1EBY8	17547769	17556289
FBgn0034240	FBtr0340220		A0A0B4LGV3	17547769	17556289
FBgn0034240	FBtr0113090		A1ZAV3	17547769	17556289
FBgn0027085	FBtr0073348		Q9VZ82	4825853	4829038
FBgn0003162	FBtr0071580	P48596		21175315	21182608
FBgn0003162	FBtr0071578		C6TP60	21175315	21182608
FBgn0003162	FBtr0071578		D8FT24	21175315	21182608
FBgn0003162	FBtr0071579		E4NKN2	21175315	21182608
FBgn0050089	FBtr0087285		A1ZA45	15727381	15762044
FBgn0050089	FBtr0087285		Q8SX65	15727381	15762044
FBgn0050089	FBtr0087285		Q961E9	15727381	15762044
FBgn0050089	FBtr0340007		A0A0B4LFI9	15727381	15762044
FBgn0037512	FBtr0339179		Q9VI05	7722417	7724715
FBgn0037512	FBtr0081738		Q9VI05	7722417	7724715
FBgn0038088	FBtr0082686		Q9VG23	12855544	12859246
FBgn0038088	FBtr0082687		Q86PF4	12855544	12859246
FBgn0040238	FBtr0114590		B7Z0U6	10161464	10170487
FBgn0040238	FBtr0337020		A0A0B4KGQ2	10161464	10170487
FBgn0040238	FBtr0306023		A0A0B4K651	10161464	10170487
FBgn0040238	FBtr0082183		Q9V3J6	10161464	10170487
FBgn0052641	FBtr0073729		Q8I079	13184478	13184996
FBgn0010501	FBtr0072062	O02002		23551313	23553547
FBgn0039160	FBtr0084576		Q9VCC2	24167675	24169562
FBgn0266432	FBtr0344422		A0A0B4LG94	22472995	22476314
FBgn0266432	FBtr0344423		A0A0B4LG94	22472995	22476314
FBgn0035520	FBtr0073243		Q9VZF0	4261297	4262470
FBgn0035520	FBtr0333568		Q9VZF0	4261297	4262470
FBgn0036489	FBtr0075645		Q9VUM3	15160876	15163628
FBgn0020391	FBtr0087728	Q9V6K3		13160063	13163484
FBgn0037650	FBtr0300742		Q9VHJ0	8997697	8998678
FBgn0037650	FBtr0300742		Q4V5E6	8997697	8998678
FBgn0035479	FBtr0073170		Q9VZK5	3948699	3949305
FBgn0036262	FBtr0290130		Q9VTU9	12184984	12187860
FBgn0036262	FBtr0333382		M9PI33	12184984	12187860
FBgn0262519	FBtr0074919	O97159	E1JI46	19882051	19910215
FBgn0262519	FBtr0100394		Q59E34	19882051	19910215
FBgn0262519	FBtr0332152		M9PIA6	19882051	19910215
FBgn0262519	FBtr0332152		B1PGN0	19882051	19910215
FBgn0262519	FBtr0332152		L7S4V9	19882051	19910215
FBgn0262519	FBtr0332152		M9WKL1	19882051	19910215
FBgn0262519	FBtr0302046	O97159	E1JI46	19882051	19910215
FBgn0262519	FBtr0302046	O97159	B1PGK4	19882051	19910215
FBgn0262519	FBtr0302046	O97159	B1PGK6	19882051	19910215
FBgn0262519	FBtr0302046	O97159	B1PGM0	19882051	19910215
FBgn0262519	FBtr0302046	O97159	B1PGM7	19882051	19910215
FBgn0262519	FBtr0302046	O97159	B1PGM1	19882051	19910215
FBgn0037891	FBtr0082358		Q9VGQ1	11244302	11246862
FBgn0032136	FBtr0303874		Q7KTG2	9634179	9656026
FBgn0032136	FBtr0303874		C5WLU1	9634179	9656026
FBgn0032136	FBtr0303874		Q8MRJ0	9634179	9656026
FBgn0021979	FBtr0343191		A0A0B4LGC6	23067196	23071875
FBgn0021979	FBtr0343192		A0A0B4LGC6	23067196	23071875
FBgn0021979	FBtr0343190		A0A0B4LGC6	23067196	23071875
FBgn0021979	FBtr0071959		Q7K274	23067196	23071875
FBgn0021979	FBtr0071960		Q7K274	23067196	23071875
FBgn0021979	FBtr0071958		Q7K274	23067196	23071875
FBgn0021979	FBtr0071961		Q8MLS7	23067196	23071875
FBgn0021979	FBtr0343189		A0A0B4LG95	23067196	23071875
FBgn0021979	FBtr0343188		Q7K274	23067196	23071875
FBgn0050154	FBtr0086215		A1ZBU7	20533359	20533934
FBgn0050154	FBtr0086215		D2NUJ9	20533359	20533934
FBgn0015218	FBtr0076487	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0076488			9399618	9402460
FBgn0015218	FBtr0076489	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0076492	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0076493	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0333885	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0076490	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0333884	P48598	M9PBZ9	9399618	9402460
FBgn0015218	FBtr0076491	P48598	M9PBZ9	9399618	9402460
FBgn0034535	FBtr0086231		Q4QQ12	20641742	20642558
FBgn0032472	FBtr0345616		Q9VK39	13142445	13142903
FBgn0032472	FBtr0080496		Q9VK39	13142445	13142903
FBgn0032472	FBtr0080496		Q8SY60	13142445	13142903
FBgn0032472	FBtr0080496		A4VA91	13142445	13142903
FBgn0053117	FBtr0081309	Q8INV7	D3PFH6	19912938	19913516
FBgn0052712	FBtr0300386		Q8IRN4	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z994	8433087	8433809
FBgn0052712	FBtr0300386		B5RJ01	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z995	8433087	8433809
FBgn0052712	FBtr0300386		Q4V6P8	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z991	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z992	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z999	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z990	8433087	8433809
FBgn0052712	FBtr0300386		Q0Z9A1	8433087	8433809
FBgn0040609	FBtr0085172		Q9VB45	27291535	27292209
FBgn0040609	FBtr0347561		Q9VB45	27291535	27292209
FBgn0037541	FBtr0300917		Q32KD3	8016210	8030790
FBgn0037541	FBtr0300917		Q1WWE5	8016210	8030790
FBgn0037541	FBtr0335230		A0A0B4KGF6	8016210	8030790
FBgn0037541	FBtr0081818		Q9VHW9	8016210	8030790
FBgn0037541	FBtr0081817		Q7KSW1	8016210	8030790
FBgn0037541	FBtr0335229		A0A0B4KGS8	8016210	8030790
FBgn0037541	FBtr0300916		Q494I1	8016210	8030790
FBgn0035283	FBtr0072833		Q8IRG7	1857165	1859047
FBgn0035283	FBtr0072833		E8NH17	1857165	1859047
FBgn0035283	FBtr0303152		M9MRY7	1857165	1859047
FBgn0035283	FBtr0072832		Q8SZU6	1857165	1859047
FBgn0050377	FBtr0088844		A1Z763	7890025	7915032
FBgn0050377	FBtr0339121		A1Z763	7890025	7915032
FBgn0050377	FBtr0339121		D0IQE6	7890025	7915032
FBgn0045502	FBtr0346793	P58950	B6ZG34	11413467	11417422
FBgn0045502	FBtr0346793	P58950	B6ZG43	11413467	11417422
FBgn0045502	FBtr0346793	P58950	B6ZG42	11413467	11417422
FBgn0045502	FBtr0346793	P58950	B6ZGD6	11413467	11417422
FBgn0046258	FBtr0085217		Q9VB07	27685962	27692790
FBgn0040009	FBtr0344794		Q95RQ7	22537668	22540597
FBgn0040009	FBtr0344794		Q7PL69	22537668	22540597
FBgn0040009	FBtr0344794		Q7PL70	22537668	22540597
FBgn0040009	FBtr0344794		Q6NL56	22537668	22540597
FBgn0040009	FBtr0302386		Q95RQ7	22537668	22540597
FBgn0039110	FBtr0335003		A0A0B4KGQ0	23750937	23752834
FBgn0039110	FBtr0084468		Q9VCI7	23750937	23752834
FBgn0259101	FBtr0332384		Q9VZ32	11096273	11108148
FBgn0259101	FBtr0299513		Q9VZ33	11096273	11108148
FBgn0259101	FBtr0299514		Q9VZ32	11096273	11108148
FBgn0259101	FBtr0299514		A2RVD4	11096273	11108148
FBgn0259101	FBtr0299514		Q4V534	11096273	11108148
FBgn0259101	FBtr0299514		B4F653	11096273	11108148
FBgn0259101	FBtr0299514		C0MM33	11096273	11108148
FBgn0259101	FBtr0299514		C0MM35	11096273	11108148
FBgn0259101	FBtr0299514		B4F645	11096273	11108148
FBgn0259101	FBtr0299514		B4F646	11096273	11108148
FBgn0259101	FBtr0299514		B4F652	11096273	11108148
FBgn0030196	FBtr0333306		Q9W2V7	10383353	10385861
FBgn0030196	FBtr0071465		Q9W2V7	10383353	10385861
FBgn0030196	FBtr0346350		Q9W2V7	10383353	10385861
FBgn0030196	FBtr0346350		B4F5Q5	10383353	10385861
FBgn0030196	FBtr0346350		B4F5R1	10383353	10385861
FBgn0003463	FBtr0331760	Q24025	M9PH73	15603283	15633434
FBgn0003463	FBtr0340346	Q24025	M9PH73	15603283	15633434
FBgn0003463	FBtr0340346	Q24025	Q3KN44	15603283	15633434
FBgn0003463	FBtr0074063	Q24025	M9PH73	15603283	15633434
FBgn0032422	FBtr0331999		Q9VK99	12175451	12177886
FBgn0032422	FBtr0331999		B9EQX1	12175451	12177886
FBgn0032422	FBtr0273342		Q9VK99	12175451	12177886
FBgn0085421	FBtr0479928		A0A0B4KEU1	6759715	6798941
FBgn0085421	FBtr0329850		A0A0B4KF54	6759715	6798941
FBgn0085421	FBtr0329849		A1Z6P8	6759715	6798941
FBgn0085421	FBtr0112636		Q7K3Z6	6759715	6798941
FBgn0260660	FBtr0339904		X2JC42	6998843	7053499
FBgn0260660	FBtr0339904		G1API3	6998843	7053499
FBgn0260660	FBtr0339904		G1API6	6998843	7053499
FBgn0260660	FBtr0301958		Q8MT89	6998843	7053499
FBgn0260660	FBtr0301109		E1JI49	6998843	7053499
FBgn0260660	FBtr0301109		B2YGE9	6998843	7053499
FBgn0260660	FBtr0301114		E1JIE0	6998843	7053499
FBgn0260660	FBtr0339903		X2JGC3	6998843	7053499
FBgn0260660	FBtr0301111		E1JI52	6998843	7053499
FBgn0260660	FBtr0301113		E1JIE2	6998843	7053499
FBgn0260660	FBtr0301107		E1JI50	6998843	7053499
FBgn0260660	FBtr0308094		D5AEK4	6998843	7053499
FBgn0260660	FBtr0301105		E1JIE1	6998843	7053499
FBgn0260660	FBtr0301105		B2YGF9	6998843	7053499
FBgn0260660	FBtr0301105		B2YGF8	6998843	7053499
FBgn0260660	FBtr0301105		G1API3	6998843	7053499
FBgn0260660	FBtr0306638		E1JIE3	6998843	7053499
FBgn0260660	FBtr0306638		D3DMJ9	6998843	7053499
FBgn0260660	FBtr0301108		E1JID9	6998843	7053499
FBgn0260660	FBtr0339905		X2JCL0	6998843	7053499
FBgn0260660	FBtr0339905		C9QNZ8	6998843	7053499
FBgn0260660	FBtr0301110		E1JI51	6998843	7053499
FBgn0260660	FBtr0301110		B2YGG0	6998843	7053499
FBgn0260660	FBtr0309957		M9ND55	6998843	7053499
FBgn0260660	FBtr0301106		Q86BH1	6998843	7053499
