Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSMMUG00000022539	ENSMMUT00000066773		A0A1D5RDZ9	92471262	92599581
ENSMMUG00000015910	ENSMMUT00000022363		H9FUI2	54462946	54725860
ENSMMUG00000054466	ENSMMUT00000098860		A0A5F8AP43	69102871	69104335
ENSMMUG00000044046	ENSMMUT00000071095		A0A1D5Q0S3	103902124	103940492
ENSMMUG00000061193	ENSMMUT00000081698		A0A5F8AR50	170472341	170496714
ENSMMUG00000043999	ENSMMUT00000096338		A0A5F8AAE2	214880218	214957114
ENSMMUG00000008507	ENSMMUT00000058893		A0A1D5Q5T7	95783766	95815305
ENSMMUG00000010306	ENSMMUT00000099548		A0A5F8ASZ7	137903412	137937607
ENSMMUG00000004216	ENSMMUT00000005987		F6Z3H3	200888810	200913732
ENSMMUG00000015910	ENSMMUT00000077306		A0A1D5Q1S2	54462946	54725860
ENSMMUG00000056769	ENSMMUT00000097418		A0A8J8YDN5	102201904	102212051
ENSMMUG00000056769	ENSMMUT00000097418		F6QJR2	102201904	102212051
ENSMMUG00000010306	ENSMMUT00000014408		F6T2A8	137903412	137937607
ENSMMUG00000057769	ENSMMUT00000101046		A0A5F8ARF1	35774180	35775097
ENSMMUG00000010553	ENSMMUT00000014772		F7CUZ1	88278515	88360788
ENSMMUG00000008513	ENSMMUT00000011907		A0A8J8XZP2	106303687	106334425
ENSMMUG00000008513	ENSMMUT00000011907		F6WR92	106303687	106334425
ENSMMUG00000013878	ENSMMUT00000076707		H9FY38	42292882	42348090
ENSMMUG00000008722	ENSMMUT00000100267		A0A5F8A160	77507958	77591281
ENSMMUG00000015910	ENSMMUT00000061198		A0A1D5R2Q1	54462946	54725860
ENSMMUG00000013878	ENSMMUT00000044909		F7B4A1	42292882	42348090
ENSMMUG00000011688	ENSMMUT00000016372		F7HEK4	188260084	188275239
ENSMMUG00000043999	ENSMMUT00000074962		A0A1D5R948	214880218	214957114
ENSMMUG00000010553	ENSMMUT00000073046		A0A1D5QNQ9	88278515	88360788
ENSMMUG00000053423	ENSMMUT00000106495		A0A5F8AT83	95787093	95797590
ENSMMUG00000004576	ENSMMUT00000006470		Q7JH47	102232278	102270318
ENSMMUG00000013878	ENSMMUT00000019478		H9FY38	42292882	42348090
ENSMMUG00000010553	ENSMMUT00000076776		A0A1D5QSG3	88278515	88360788
ENSMMUG00000043999	ENSMMUT00000085846		A0A5F7ZL72	214880218	214957114
ENSMMUG00000015910	ENSMMUT00000022368		F7ALV1	54462946	54725860
ENSMMUG00000059449	ENSMMUT00000095988		A0A5F8A0I8	95792147	95792955
ENSMMUG00000016076	ENSMMUT00000079922		A0A5F7ZAH5	163636931	163846714
ENSMMUG00000022539	ENSMMUT00000031718		G7MJ23	92471262	92599581
ENSMMUG00000022539	ENSMMUT00000031718		A0A8J8XWJ0	92471262	92599581
ENSMMUG00000005216	ENSMMUT00000071646		A0A8J8Y9L8	69157917	69174178
ENSMMUG00000005216	ENSMMUT00000071646		A0A1D5QTK8	69157917	69174178
ENSMMUG00000012477	ENSMMUT00000103352		A0A5F7Z8Q2	180842428	180935016
ENSMMUG00000015910	ENSMMUT00000064996		A0A1D5R953	54462946	54725860
ENSMMUG00000054069	ENSMMUT00000025592		F7E960	103962485	104079627
ENSMMUG00000011688	ENSMMUT00000016371		F7HEK6	188260084	188275239
ENSMMUG00000062394	ENSMMUT00000103582		A0A5F8A0Z2	102371821	102378923
ENSMMUG00000001415	ENSMMUT00000093024		A0A5F7Z9U2	170508288	170530379
ENSMMUG00000016076	ENSMMUT00000090195		A0A5F7ZNR7	163636931	163846714
ENSMMUG00000022539	ENSMMUT00000031720		F6Y9Y9	92471262	92599581
ENSMMUG00000001415	ENSMMUT00000099532		A0A5F7Z9U2	170508288	170530379
ENSMMUG00000019548	ENSMMUT00000027454		A0A5K1UZL0	200940034	200967002
ENSMMUG00000008513	ENSMMUT00000011909		F6WR72	106303687	106334425
ENSMMUG00000001415	ENSMMUT00000002009		F7CN43	170508288	170530379
ENSMMUG00000008506	ENSMMUT00000011889		F6WSI0	95816153	95821092
ENSMMUG00000016076	ENSMMUT00000022608		H9EXH3	163636931	163846714
ENSMMUG00000000058	ENSMMUT00000078467		I2CXB4	35800264	35815235
ENSMMUG00000019548	ENSMMUT00000093425		A0A5F7ZCT9	200940034	200967002
ENSMMUG00000008666	ENSMMUT00000012114		A0A8J8XK18	40814234	40998334
ENSMMUG00000008666	ENSMMUT00000012114		F7F3S0	40814234	40998334
ENSMMUG00000010553	ENSMMUT00000045741		F6W233	88278515	88360788
ENSMMUG00000062294	ENSMMUT00000108341		A0A5F8AEA8	215068525	215070036
ENSMMUG00000014526	ENSMMUT00000046411		F7HL59	109014293	109081944
ENSMMUG00000019548	ENSMMUT00000027455		F7CQT4	200940034	200967002
ENSMMUG00000016076	ENSMMUT00000096680		A0A5F7ZAB7	163636931	163846714
ENSMMUG00000054069	ENSMMUT00000088159		A0A5F7ZQQ8	103962485	104079627
ENSMMUG00000020740	ENSMMUT00000029171		F7HT50	162447993	162510439
ENSMMUG00000056970	ENSMMUT00000095153		F7GQW8	132650051	132675505
ENSMMUG00000014526	ENSMMUT00000020376		F7GAF0	109014293	109081944
ENSMMUG00000055383	ENSMMUT00000092926		A0A5F8AE97	102388719	102392105
ENSMMUG00000054175	ENSMMUT00000105209		A0A5F8A2A0	92609015	92610794
ENSMMUG00000054069	ENSMMUT00000046230		F7HT38	103962485	104079627
ENSMMUG00000019548	ENSMMUT00000060965		H9Z8B6	200940034	200967002
ENSMMUG00000031540	ENSMMUT00000045567		A0A8J8XZQ6	55112390	55116265
ENSMMUG00000031540	ENSMMUT00000045567		F6V1F0	55112390	55116265
ENSMMUG00000016076	ENSMMUT00000046999		F6XT18	163636931	163846714
ENSMMUG00000056970	ENSMMUT00000088046		F7GQW8	132650051	132675505
ENSMMUG00000012477	ENSMMUT00000094181		A0A5F8APQ2	180842428	180935016
ENSMMUG00000058662	ENSMMUT00000103384		A0A5F7ZTS9	92618449	92620109
ENSMMUG00000023462	ENSMMUT00000096515		A0A5F7Z9Y2	24275126	24344159
ENSMMUG00000016076	ENSMMUT00000092329		A0A5F7ZDE1	163636931	163846714
ENSMMUG00000002052	ENSMMUT00000020909		F7GGS2	215121272	215199896
ENSMMUG00000002052	ENSMMUT00000020909		A0A8J8Y8C2	215121272	215199896
ENSMMUG00000019548	ENSMMUT00000105754		A0A5K1UZL0	200940034	200967002
ENSMMUG00000020560	ENSMMUT00000028931		F7D1M7	69235071	69331269
ENSMMUG00000054069	ENSMMUT00000066185		A0A1D5R7M8	103962485	104079627
ENSMMUG00000006338	ENSMMUT00000008889		A0A8J8YDN1	147599259	147632960
ENSMMUG00000006338	ENSMMUT00000008889		F7HEB7	147599259	147632960
ENSMMUG00000002052	ENSMMUT00000108093		F7GGS2	215121272	215199896
ENSMMUG00000002052	ENSMMUT00000108093		A0A8J8Y8C2	215121272	215199896
ENSMMUG00000006238	ENSMMUT00000008730		F7GQG1	190773392	190773961
ENSMMUG00000002052	ENSMMUT00000002905		F7GGS2	215121272	215199896
ENSMMUG00000002052	ENSMMUT00000002905		A0A8J8Y8C2	215121272	215199896
ENSMMUG00000014260	ENSMMUT00000095542		F7BZ03	102411358	102424012
ENSMMUG00000023462	ENSMMUT00000107591		A0A5F8A1A0	24275126	24344159
ENSMMUG00000016076	ENSMMUT00000103473		A0A5F8A3T9	163636931	163846714
ENSMMUG00000014260	ENSMMUT00000020007		F7BZ03	102411358	102424012
ENSMMUG00000021447	ENSMMUT00000030188		F7EAF8	212241154	212284626
ENSMMUG00000059860	ENSMMUT00000089948		A0A5F8AQU2	215134024	215135052
ENSMMUG00000008666	ENSMMUT00000091294		A0A5F8AGD6	40814234	40998334
ENSMMUG00000059176	ENSMMUT00000091160		A0A5F8AEF2	191033734	191034178
ENSMMUG00000020560	ENSMMUT00000097629		A0A5F8AN50	69235071	69331269
ENSMMUG00000017396	ENSMMUT00000056751		H9FNA3	77607992	77638786
ENSMMUG00000031543	ENSMMUT00000045569		F6V1A5	55410559	55411149
ENSMMUG00000013879	ENSMMUT00000019482		A0A8J8YGE1	42365638	42404470
ENSMMUG00000013879	ENSMMUT00000019482		F6RCB6	42365638	42404470
ENSMMUG00000021447	ENSMMUT00000047563		F7GUU0	212241154	212284626
ENSMMUG00000062859	ENSMMUT00000101292		A0A8J8Y8D1	104101679	104123254
ENSMMUG00000062859	ENSMMUT00000101292		F7DJM1	104101679	104123254
ENSMMUG00000021447	ENSMMUT00000083667		A0A5F8AJ49	212241154	212284626
ENSMMUG00000014231	ENSMMUT00000019970		F7D7B9	163676321	163710269
ENSMMUG00000051430	ENSMMUT00000100737		A0A5F7ZDJ2	215223181	215228951
ENSMMUG00000061357	ENSMMUT00000082196		A0A5F8AMH6	191116104	191117120
ENSMMUG00000055908	ENSMMUT00000109216		A0A5F8AMP5	162510806	162543526
ENSMMUG00000023462	ENSMMUT00000071230		A0A1D5QEF6	24275126	24344159
ENSMMUG00000023401	ENSMMUT00000032928		F7FAA5	192905685	192944149
ENSMMUG00000055908	ENSMMUT00000109386		A0A5F8AMP5	162510806	162543526
ENSMMUG00000015779	ENSMMUT00000022161		A0A8J8YGZ1	55441730	55443076
ENSMMUG00000015779	ENSMMUT00000022161		F7AWM6	55441730	55443076
ENSMMUG00000008666	ENSMMUT00000090097		A0A5F7ZR11	40814234	40998334
ENSMMUG00000053629	ENSMMUT00000079456		A0A5F7ZT20	191118471	191120531
ENSMMUG00000023289	ENSMMUT00000109258		A0A5F7ZGJ6	76502032	76638497
ENSMMUG00000055908	ENSMMUT00000108501		H9G035	162510806	162543526
ENSMMUG00000006836	ENSMMUT00000108604		A0A5F7ZX47	137977922	138055059
ENSMMUG00000055908	ENSMMUT00000095640		A0A5F8AMP5	162510806	162543526
ENSMMUG00000023462	ENSMMUT00000082187		A0A5F8ATF9	24275126	24344159
ENSMMUG00000055908	ENSMMUT00000029797		F7HM45	162510806	162543526
ENSMMUG00000006836	ENSMMUT00000009563		F7GXI9	137977922	138055059
ENSMMUG00000012477	ENSMMUT00000017492		F7FB89	180842428	180935016
ENSMMUG00000016711	ENSMMUT00000076904		A0A1D5QL44	215224778	215257914
ENSMMUG00000023401	ENSMMUT00000071723		A0A1D5R177	192905685	192944149
ENSMMUG00000001798	ENSMMUT00000105401		A0A8J8Y3V2	147686740	147774633
ENSMMUG00000001798	ENSMMUT00000105401		G7N7V5	147686740	147774633
ENSMMUG00000010555	ENSMMUT00000083884	Q8MJJ2		88394089	88434514
ENSMMUG00000002680	ENSMMUT00000003818		F7HQ06	114205528	114225778
ENSMMUG00000008666	ENSMMUT00000083297		A0A5F8ARF7	40814234	40998334
ENSMMUG00000001798	ENSMMUT00000094923		A0A8J8Y3V2	147686740	147774633
ENSMMUG00000001798	ENSMMUT00000094923		G7N7V5	147686740	147774633
ENSMMUG00000016711	ENSMMUT00000086566		A0A5F8AJN7	215224778	215257914
ENSMMUG00000010555	ENSMMUT00000014774		A0A5S7X0K5	88394089	88434514
ENSMMUG00000008340	ENSMMUT00000047564		F7GUT8	212307566	212388537
ENSMMUG00000012477	ENSMMUT00000016761		F7HG91	180842428	180935016
ENSMMUG00000001798	ENSMMUT00000086204		A0A8J8Y3V2	147686740	147774633
ENSMMUG00000001798	ENSMMUT00000086204		G7N7V5	147686740	147774633
ENSMMUG00000023289	ENSMMUT00000032763		F7FFF4	76502032	76638497
ENSMMUG00000023462	ENSMMUT00000066656		A0A1D5RGB6	24275126	24344159
ENSMMUG00000016711	ENSMMUT00000109642		A0A5F7ZPI7	215224778	215257914
ENSMMUG00000010555	ENSMMUT00000107486		A0A5F7ZF43	88394089	88434514
ENSMMUG00000006389	ENSMMUT00000008962		F7GWX2	191144630	191167651
ENSMMUG00000016711	ENSMMUT00000023478		F6VEC2	215224778	215257914
ENSMMUG00000019549	ENSMMUT00000093655		A0A8J8YKJ0	200940088	200973140
ENSMMUG00000019549	ENSMMUT00000093655		H9EVN6	200940088	200973140
ENSMMUG00000013882	ENSMMUT00000091537		A0A5F8AHA5	42404707	42531522
ENSMMUG00000052581	ENSMMUT00000097843		A0A5F8ALX0	162580667	162603293
ENSMMUG00000002680	ENSMMUT00000103250		A0A5F8AAN1	114205528	114225778
ENSMMUG00000001798	ENSMMUT00000105677		A0A5F7ZLL7	147686740	147774633
ENSMMUG00000019549	ENSMMUT00000094849		A0A8J8YKJ0	200940088	200973140
ENSMMUG00000019549	ENSMMUT00000094849		H9EVN6	200940088	200973140
ENSMMUG00000001798	ENSMMUT00000106794		A0A8J8Y3V2	147686740	147774633
ENSMMUG00000001798	ENSMMUT00000106794		G7N7V5	147686740	147774633
ENSMMUG00000003902	ENSMMUT00000045827		F6TTV4	95822007	95834904
ENSMMUG00000053063	ENSMMUT00000089900		A0A5F8AFX1	41107334	41108464
ENSMMUG00000002680	ENSMMUT00000003819		F7HQ06	114205528	114225778
ENSMMUG00000006389	ENSMMUT00000047406		F7GQB7	191144630	191167651
ENSMMUG00000019549	ENSMMUT00000082610		A0A5F8AQT1	200940088	200973140
ENSMMUG00000023462	ENSMMUT00000033011		F7EZW8	24275126	24344159
ENSMMUG00000001798	ENSMMUT00000061845		A0A8J8Y3V2	147686740	147774633
ENSMMUG00000001798	ENSMMUT00000061845		G7N7V5	147686740	147774633
ENSMMUG00000005174	ENSMMUT00000094744		A0A5F8AP79	5806206	6628467
ENSMMUG00000006819	ENSMMUT00000046735		F7GW62	132777192	133187607
ENSMMUG00000019549	ENSMMUT00000079583		A0A8J8YKJ0	200940088	200973140
ENSMMUG00000019549	ENSMMUT00000079583		H9EVN6	200940088	200973140
ENSMMUG00000053420	ENSMMUT00000089810		A0A5F8A255	88453267	88454992
ENSMMUG00000013882	ENSMMUT00000102807		A0A5F7ZG59	42404707	42531522
ENSMMUG00000052115	ENSMMUT00000089645		A0A5F7ZAJ6	212372184	212374078
ENSMMUG00000019549	ENSMMUT00000047495		A0A8J8YKJ0	200940088	200973140
ENSMMUG00000019549	ENSMMUT00000047495		H9EVN6	200940088	200973140
ENSMMUG00000001798	ENSMMUT00000045930		A0A5K1V4C2	147686740	147774633
ENSMMUG00000023675	ENSMMUT00000033322		F7GXP8	181012891	181016265
ENSMMUG00000021859	ENSMMUT00000081528		A0A5F8AK92	173650047	173750677
ENSMMUG00000059651	ENSMMUT00000080121		A0A5F7ZMX5	215306948	215308766
ENSMMUG00000019549	ENSMMUT00000027457		F7CKR0	200940088	200973140
ENSMMUG00000003546	ENSMMUT00000104701		F7CNA0	170530398	170650881
ENSMMUG00000013882	ENSMMUT00000019484		F6RC95	42404707	42531522
ENSMMUG00000049225	ENSMMUT00000075327		A0A1D5QQE0	41109107	41112299
ENSMMUG00000005174	ENSMMUT00000007290		F7CZ98	5806206	6628467
ENSMMUG00000023462	ENSMMUT00000064270		A0A1D5QTG4	24275126	24344159
ENSMMUG00000003902	ENSMMUT00000071203		A0A1D5RD40	95822007	95834904
ENSMMUG00000014622	ENSMMUT00000020506		F7GNF6	188276305	188382149
ENSMMUG00000019549	ENSMMUT00000107222		A0A8J8YKJ0	200940088	200973140
ENSMMUG00000019549	ENSMMUT00000107222		H9EVN6	200940088	200973140
ENSMMUG00000003546	ENSMMUT00000047118		F7CNA0	170530398	170650881
ENSMMUG00000002680	ENSMMUT00000046433		F7HKZ9	114205528	114225778
ENSMMUG00000023401	ENSMMUT00000079105		A0A1D5QIZ2	192905685	192944149
ENSMMUG00000003546	ENSMMUT00000002005		F7CNA0	170530398	170650881
ENSMMUG00000014622	ENSMMUT00000096060		A0A5F8ADF5	188276305	188382149
ENSMMUG00000023289	ENSMMUT00000098464		A0A5F8ABJ9	76502032	76638497
ENSMMUG00000021859	ENSMMUT00000077673		A0A1D5Q1D3	173650047	173750677
ENSMMUG00000016075	ENSMMUT00000077868		A0A1D5QWL3	163902930	164032215
ENSMMUG00000055740	ENSMMUT00000103493		A0A5F7ZCP1	133030886	133034458
ENSMMUG00000003546	ENSMMUT00000082848		A0A5F8AD59	170530398	170650881
ENSMMUG00000013882	ENSMMUT00000061058		A0A1D5QGZ2	42404707	42531522
ENSMMUG00000021918	ENSMMUT00000030841		F6T4R0	92667196	92786171
ENSMMUG00000050483	ENSMMUT00000105338		A0A5F7ZTZ0	41168859	41169659
ENSMMUG00000007783	ENSMMUT00000010899		F7CVI4	77641817	77714216
ENSMMUG00000064971	ENSMMUT00000080151		A0A5F7ZT31	215362980	215386634
ENSMMUG00000064971	ENSMMUT00000106659		A0A5F7ZKD1	215362980	215386634
ENSMMUG00000021859	ENSMMUT00000092340		A0A5F8A342	173650047	173750677
ENSMMUG00000014261	ENSMMUT00000020008		F7BYZ5	102439995	102472355
ENSMMUG00000014828	ENSMMUT00000047505		F7FSZ9	202824370	202945932
ENSMMUG00000003902	ENSMMUT00000073102		A0A1D5Q586	95822007	95834904
ENSMMUG00000008509	ENSMMUT00000081600		G7MG01	106334559	106394342
ENSMMUG00000008509	ENSMMUT00000081600		A0A8J8YM52	106334559	106394342
ENSMMUG00000061264	ENSMMUT00000107488		A0A5F8AC75	133259040	133262867
ENSMMUG00000023401	ENSMMUT00000095230		A0A5F7ZRV5	192905685	192944149
ENSMMUG00000020716	ENSMMUT00000029142		F6PTB1	147832028	147832801
ENSMMUG00000055295	ENSMMUT00000096319		A0A5F8AAU7	41211786	41212577
ENSMMUG00000003269	ENSMMUT00000047407		A0A8J8Y6R3	191268950	191319707
ENSMMUG00000003269	ENSMMUT00000047407		F7GQB5	191268950	191319707
ENSMMUG00000016075	ENSMMUT00000022605		F7GPF1	163902930	164032215
ENSMMUG00000008509	ENSMMUT00000098427		H9ET85	106334559	106394342
ENSMMUG00000013882	ENSMMUT00000096549		A0A5F8ALN8	42404707	42531522
ENSMMUG00000021859	ENSMMUT00000030757		F7EHV7	173650047	173750677
ENSMMUG00000032248	ENSMMUT00000101040		F7GUT2	212415605	212433425
ENSMMUG00000006836	ENSMMUT00000001956		F7D0U9	137977922	138055059
ENSMMUG00000014261	ENSMMUT00000090569		A0A5F8AGF8	102439995	102472355
ENSMMUG00000008509	ENSMMUT00000011895		G7MG01	106334559	106394342
ENSMMUG00000008509	ENSMMUT00000011895		A0A8J8YM52	106334559	106394342
ENSMMUG00000056753	ENSMMUT00000108263		A0A5F8A782	133407101	133411364
ENSMMUG00000023463	ENSMMUT00000044713		A0A8J8YRF3	24344412	24377395
ENSMMUG00000023463	ENSMMUT00000044713		F7B842	24344412	24377395
ENSMMUG00000021918	ENSMMUT00000030840		F6T4S0	92667196	92786171
ENSMMUG00000054284	ENSMMUT00000083351		A0A5F8AIP3	41270408	41270758
ENSMMUG00000063181	ENSMMUT00000099406		A0A5F8AA17	173673507	173677332
ENSMMUG00000008030	ENSMMUT00000011234		F7H5A6	114374447	114387429
ENSMMUG00000032248	ENSMMUT00000098043		A0A5F7ZNA3	212415605	212433425
ENSMMUG00000019551	ENSMMUT00000107119		F7CKM3	200971073	200975503
ENSMMUG00000021918	ENSMMUT00000030843		F6T4N8	92667196	92786171
ENSMMUG00000003269	ENSMMUT00000004629		F7FKN0	191268950	191319707
ENSMMUG00000019551	ENSMMUT00000084839		A0A5F7ZJ92	200971073	200975503
ENSMMUG00000009036	ENSMMUT00000012630		F7FCL2	56406566	56542899
ENSMMUG00000041181	ENSMMUT00000077770		H9EPH8	6706531	6769429
ENSMMUG00000013882	ENSMMUT00000092209		A0A5F8A5E4	42404707	42531522
ENSMMUG00000032248	ENSMMUT00000093651		A0A5F8AH37	212415605	212433425
ENSMMUG00000023289	ENSMMUT00000032762		F7FFG3	76502032	76638497
ENSMMUG00000009036	ENSMMUT00000045571		F6V158	56406566	56542899
ENSMMUG00000019551	ENSMMUT00000083000		A0A5F8AJG9	200971073	200975503
ENSMMUG00000013454	ENSMMUT00000018886		F6YGU0	162625829	162713575
ENSMMUG00000041181	ENSMMUT00000082157		A0A5F7ZS20	6706531	6769429
ENSMMUG00000019551	ENSMMUT00000027462		F7CKM3	200971073	200975503
ENSMMUG00000014828	ENSMMUT00000107645		A0A5F8A9Z8	202824370	202945932
ENSMMUG00000014261	ENSMMUT00000080624		A0A5F7ZSH4	102439995	102472355
ENSMMUG00000065239	ENSMMUT00000097427		A0A5F8A8J6	24408978	24447354
ENSMMUG00000032248	ENSMMUT00000092102		A0A5F7Z7H9	212415605	212433425
ENSMMUG00000023289	ENSMMUT00000098437		A0A5F7ZJI1	76502032	76638497
ENSMMUG00000019551	ENSMMUT00000027461		F7CKN2	200971073	200975503
ENSMMUG00000032248	ENSMMUT00000047566		F7GUT2	212415605	212433425
ENSMMUG00000023401	ENSMMUT00000032929		F7FA93	192905685	192944149
ENSMMUG00000018321	ENSMMUT00000100933		A0A5F7ZNR9	147857540	148050154
ENSMMUG00000032248	ENSMMUT00000090566		A0A5F7ZCY4	212415605	212433425
ENSMMUG00000016075	ENSMMUT00000047005		F6XSS5	163902930	164032215
ENSMMUG00000003268	ENSMMUT00000004622		F7DIL2	191323493	191335945
ENSMMUG00000003546	ENSMMUT00000005017		H9H2X7	170530398	170650881
ENSMMUG00000001380	ENSMMUT00000085713		A0A5F8A742	138081314	138127297
ENSMMUG00000003427	ENSMMUT00000004849		F7F9Q1	6831457	6860537
ENSMMUG00000019551	ENSMMUT00000047496		F7FW17	200971073	200975503
ENSMMUG00000014527	ENSMMUT00000092240		A0A5F8A9B8	109088848	109238166
ENSMMUG00000051788	ENSMMUT00000097296		A0A5F8AF19	24452338	24491509
ENSMMUG00000049341	ENSMMUT00000081350		A0A5F7ZPL9	212434532	212437120
ENSMMUG00000007635	ENSMMUT00000092552		A0A5F8AAL2	133448563	133550099
ENSMMUG00000018321	ENSMMUT00000025744		F7HFE5	147857540	148050154
ENSMMUG00000003048	ENSMMUT00000004317		F6VEV8	41490379	41504979
ENSMMUG00000004907	ENSMMUT00000006929		A0A8J8Y5U0	106632862	106655458
ENSMMUG00000004907	ENSMMUT00000006929		F7CJC7	106632862	106655458
ENSMMUG00000012914	ENSMMUT00000018114		F6S0J0	336917	432155
ENSMMUG00000021918	ENSMMUT00000082674		A0A5F7ZJQ3	92667196	92786171
ENSMMUG00000006669	ENSMMUT00000047529		F7FS71	205511057	205650371
ENSMMUG00000051788	ENSMMUT00000081985		A0A5F8AF19	24452338	24491509
ENSMMUG00000014261	ENSMMUT00000068828		A0A1D5R0A9	102439995	102472355
ENSMMUG00000004907	ENSMMUT00000092157		A0A5F8AE68	106632862	106655458
ENSMMUG00000003048	ENSMMUT00000068731		A0A1D5QV35	41490379	41504979
ENSMMUG00000013454	ENSMMUT00000069121		A0A1D5RJL8	162625829	162713575
ENSMMUG00000014527	ENSMMUT00000107461		A0A5F7ZGG9	109088848	109238166
ENSMMUG00000004907	ENSMMUT00000072991		A0A1D5QZF2	106632862	106655458
ENSMMUG00000001380	ENSMMUT00000001953		F7D0W8	138081314	138127297
ENSMMUG00000007635	ENSMMUT00000100998		A0A5F7ZS24	133448563	133550099
ENSMMUG00000003428	ENSMMUT00000004850		F7F9E6	6946300	6962027
ENSMMUG00000019554	ENSMMUT00000027463		F7CKL5	200977739	200988096
ENSMMUG00000007635	ENSMMUT00000084574		A0A8J8Y8X2	133448563	133550099
ENSMMUG00000007635	ENSMMUT00000084574		G7MHW1	133448563	133550099
ENSMMUG00000007635	ENSMMUT00000095766		A0A8J8Y8X2	133448563	133550099
ENSMMUG00000007635	ENSMMUT00000095766		G7MHW1	133448563	133550099
ENSMMUG00000019554	ENSMMUT00000086113		A0A5F8ASK0	200977739	200988096
ENSMMUG00000018321	ENSMMUT00000100158		A0A5F8AHD1	147857540	148050154
ENSMMUG00000003546	ENSMMUT00000005015		A0A8J8YS29	170530398	170650881
ENSMMUG00000003546	ENSMMUT00000005015		G7MH71	170530398	170650881
ENSMMUG00000007635	ENSMMUT00000010691		A0A8J8Y8X2	133448563	133550099
ENSMMUG00000007635	ENSMMUT00000010691		G7MHW1	133448563	133550099
ENSMMUG00000008029	ENSMMUT00000085264		A0A5F8ATQ8	114388666	114392970
ENSMMUG00000012729	ENSMMUT00000017849		F7ETS3	13193679	13366571
ENSMMUG00000057942	ENSMMUT00000082392		A0A8J8Y6K2	102501843	102505015
ENSMMUG00000057942	ENSMMUT00000082392		F7DSF9	102501843	102505015
ENSMMUG00000016075	ENSMMUT00000047004		F6XSU5	163902930	164032215
ENSMMUG00000016307	ENSMMUT00000065793		A0A1D5QWB5	215421233	215461292
ENSMMUG00000007635	ENSMMUT00000097587		A0A5F8ASY9	133448563	133550099
ENSMMUG00000043637	ENSMMUT00000054538		A0A1D5R2C4	76741952	76755267
ENSMMUG00000021567	ENSMMUT00000030353		F7EDD0	174285691	174365565
ENSMMUG00000000059	ENSMMUT00000000085		F7HM93	35830067	35894160
ENSMMUG00000043637	ENSMMUT00000103308		A0A5F7ZRY2	76741952	76755267
ENSMMUG00000001380	ENSMMUT00000001950		F7D5Z0	138081314	138127297
ENSMMUG00000014527	ENSMMUT00000020381		F7GAD2	109088848	109238166
ENSMMUG00000021918	ENSMMUT00000094847		A0A5F8ADE7	92667196	92786171
ENSMMUG00000016307	ENSMMUT00000063063		A0A1D5QWB5	215421233	215461292
ENSMMUG00000001456	ENSMMUT00000002063		F7BKC5	88455312	88705953
ENSMMUG00000008029	ENSMMUT00000011231		A0A8J8XGH4	114388666	114392970
ENSMMUG00000008029	ENSMMUT00000011231		F7H5D7	114388666	114392970
ENSMMUG00000012914	ENSMMUT00000080056		A0A5F8A647	336917	432155
ENSMMUG00000021371	ENSMMUT00000045928		F6VIP3	148023334	148030929
ENSMMUG00000007635	ENSMMUT00000107658		A0A5F7ZAD8	133448563	133550099
ENSMMUG00000060393	ENSMMUT00000084270		A0A5F8AK94	76863873	76866784
ENSMMUG00000021567	ENSMMUT00000030354		F7EDC6	174285691	174365565
ENSMMUG00000060922	ENSMMUT00000092683		A0A5F8A7G0	102522414	102573582
ENSMMUG00000003267	ENSMMUT00000004621		I2CWH9	191341954	191383656
ENSMMUG00000011347	ENSMMUT00000015893		F6U0V1	56560881	56614554
ENSMMUG00000003173	ENSMMUT00000083598		A0A5F7ZCE9	201003903	201073586
ENSMMUG00000031605	ENSMMUT00000081201		A0A8J8XRB3	88523967	88544689
ENSMMUG00000031605	ENSMMUT00000081201		F6W1X2	88523967	88544689
ENSMMUG00000031605	ENSMMUT00000045748		A0A8J8XRB3	88523967	88544689
ENSMMUG00000031605	ENSMMUT00000045748		F6W1X2	88523967	88544689
ENSMMUG00000017314	ENSMMUT00000024341		F7HQB1	152152056	153035403
ENSMMUG00000047035	ENSMMUT00000079851		A0A5F7ZJV9	106698143	106897514
ENSMMUG00000003267	ENSMMUT00000059885		A0A1D5QPY7	191341954	191383656
ENSMMUG00000003173	ENSMMUT00000088058		A0A5F8A9Q2	201003903	201073586
ENSMMUG00000016075	ENSMMUT00000098727		A0A5F7ZMH4	163902930	164032215
ENSMMUG00000014527	ENSMMUT00000020383		F7GAC2	109088848	109238166
ENSMMUG00000021567	ENSMMUT00000030349		A0A8J8XBU1	174285691	174365565
ENSMMUG00000021567	ENSMMUT00000030349		F7EDF4	174285691	174365565
ENSMMUG00000022240	ENSMMUT00000073122		A0A1D5QD60	23552606	23713771
ENSMMUG00000011608	ENSMMUT00000016264		A0A8J8XHK5	170824921	170914109
ENSMMUG00000011608	ENSMMUT00000016264		F6PL52	170824921	170914109
ENSMMUG00000062682	ENSMMUT00000082147		A0A5F7ZBW4	102581117	102587476
ENSMMUG00000017314	ENSMMUT00000076841		A0A1D5RFS5	152152056	153035403
ENSMMUG00000019020	ENSMMUT00000026728		F6RB23	215468365	215492435
