Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
WBGene00004897	T10H9.4.1	O02495		6655562	6656501
WBGene00004898	F23H12.1.1		Q19767	12344188	12345908
WBGene00004899	C30A5.5.1	P34351		8203054	8205181
WBGene00004900	W03G9.1.1		O44752	4980307	4983959
WBGene00004901	F55H12.1.1		P90890	8871791	8875257
WBGene00004902	T13B5.1.1	G5EBN9		1092006	1097899
WBGene00004904	Y46G5A.30.1	G5EBM5		12861963	12865785
WBGene00004905	M01G5.5.1	O76689		1519962	1532827
WBGene00004906	ZK1010.9.1		G5EE39	13005461	13011155
WBGene00004908	C49C3.1.1		Q9XUG5	17312142	17315462
WBGene00004909	Y32F6A.2.1		O45915	10438330	10440823
WBGene00004910	T03F7.1.1		G5EF43	11305070	11308446
WBGene00004911	T25B6.7.1	O45813		9029470	9033955
WBGene00004912	T08A9.3.1	O76735		7327601	7329705
WBGene00004913	Y38C1BA.2a.1		G5EGI2	1805027	1815118
WBGene00004913	Y38C1BA.2a.2		G5EGI2	1805027	1815118
WBGene00004913	Y38C1BA.2a.3		G5EGI2	1805027	1815118
WBGene00004913	Y38C1BA.2a.4		G5EGI2	1805027	1815118
WBGene00004913	Y38C1BA.2b.1		Q8MXU3	1805027	1815118
WBGene00004914	Y116A8C.42.1	Q17348		17088049	17088946
WBGene00004915	W08E3.1.1	P91918		13339397	13340224
WBGene00004916	T28D9.10a.1	Q10013		6488830	6489761
WBGene00004916	T28D9.10b.1		M1ZJ32	6488830	6489761
WBGene00004917	C52E4.3.1	Q18786		11978508	11979723
WBGene00004918	ZK652.1.1	P34659		7862070	7862574
WBGene00004919	Y49E10.15.1	Q9XTU6		12429172	12429629
WBGene00004920	Y71F9B.4.1	Q9N4G9		2727014	2727545
WBGene00004921	F31E8.2a.1	P34693		6810963	6816433
WBGene00004921	F31E8.2b.1		Q95QH7	6810963	6816433
WBGene00004922	F42G9.7.1	K8FE10		786070	793733
WBGene00004923	Y75B7AL.3.1		Q965S5	1358178	1371014
WBGene00004923	Y75B7AL.3.2		Q965S5	1358178	1371014
WBGene00004923	Y75B7AL.3.3		Q965S5	1358178	1371014
WBGene00004924	T23H2.2.1		P91493	6436112	6441192
WBGene00004925	R12A1.2a.1		O16700	1393112	1411559
WBGene00004925	R12A1.2b.1		A0A0K3AY30	1393112	1411559
WBGene00004925	R12A1.2c.1		A0A0K3AST7	1393112	1411559
WBGene00004925	R12A1.2d.1		A0A0K3AV38	1393112	1411559
WBGene00004926	C08G5.4a.1		G4RXP2	745418	750212
WBGene00004926	C08G5.4b.1		Q9TZL3	745418	750212
WBGene00004926	C08G5.4c.1		A0A0S4XQZ9	745418	750212
WBGene00004927	C05D9.1.1		Q9GYJ9	1128986	1132711
WBGene00004928	F41F3.2.1	G5EDJ4		4642952	4646931
WBGene00004929	AC7.2a.1	Q22875		5127041	5152491
WBGene00004929	AC7.2b.1			5127041	5152491
WBGene00004929	AC7.2c.1		V6CJ50	5127041	5152491
WBGene00004929	AC7.2d.1		V6CK98	5127041	5152491
WBGene00004930	C15F1.7a.1	P34697		6972706	6973887
WBGene00004930	C15F1.7b.1			6972706	6973887
WBGene00004931	F10D11.1.1	P31161		8434550	8435807
WBGene00004932	C08A9.1.1	P41977		17092753	17094306
WBGene00004933	F55H2.1a.1			9496884	9500375
WBGene00004933	F55H2.1a.2			9496884	9500375
WBGene00004933	F55H2.1b.1		G5ECR5	9496884	9500375
WBGene00004933	F55H2.1b.2		G5ECR5	9496884	9500375
WBGene00004944	C15A11.3.1	Q93212		7389054	7395918
WBGene00004945	C50E10.4a.1	Q965H3		12339944	12344799
WBGene00004945	C50E10.4b.1		H8P172	12339944	12344799
WBGene00004945	C50E10.4c.1		H8P173	12339944	12344799
WBGene00004946	Y71F9B.10a.1	Q9N4G4		2761158	2776104
WBGene00004946	Y71F9B.10b.1			2761158	2776104
WBGene00004946	Y71F9B.10c.1		A0A078BPF6	2761158	2776104
WBGene00004946	Y71F9B.10d.1		A0A078BPE0	2761158	2776104
WBGene00004946	Y71F9B.10e.1		A0A078BQI3	2761158	2776104
WBGene00004946	Y71F9B.10f.1		A0A078BTJ0	2761158	2776104
WBGene00004946	Y71F9B.10g.1		A0A5S9MMF7	2761158	2776104
WBGene00004947	T28F12.3a.1	Q9N5D3		4516944	4549291
WBGene00004947	T28F12.3b.1		A0A486WXD9	4516944	4549291
WBGene00004949	K08A8.2a.1	Q21305		7458280	7463736
WBGene00004949	K08A8.2a.2	Q21305		7458280	7463736
WBGene00004949	K08A8.2b.1		Q8IG08	7458280	7463736
WBGene00004949	K08A8.2b.2		Q8IG08	7458280	7463736
WBGene00004949	K08A8.2b.3		Q8IG08	7458280	7463736
WBGene00004950	F40E10.2.1	Q20201		14690816	14693005
WBGene00004950	F40E10.2.2	Q20201		14690816	14693005
WBGene00004951	K10B3.10a.1		G4S034	3117439	3127079
WBGene00004951	K10B3.10b.1		Q21408	3117439	3127079
WBGene00004952	Y34D9A.4.1		G5ED58	1030633	1033436
WBGene00004953	F32H2.3.1	P91870		8966985	8970081
WBGene00004954	H34C03.1.1	Q9TYY7		6762716	6765200
WBGene00004955	F56A3.4.1	P91349		5171275	5176654
WBGene00004955	F56A3.4.2	P91349		5171275	5176654
WBGene00004958	ZK524.1.1	Q01608		7454660	7456953
WBGene00004959	Y110A7A.12.1	Q9N5A0		5101665	5103476
WBGene00004960	Y66D12A.20.1	Q95PZ9		11505488	11508930
WBGene00004962	F53G12.6.1	O01798		118093	120901
WBGene00004963	C17D12.6a.1	Q9TVY6		11582743	11586069
WBGene00004963	C17D12.6b.1			11582743	11586069
WBGene00004964	AC3.10.1	Q5FC64		10384250	10385740
WBGene00004964	AC3.10.2	Q5FC64		10384250	10385740
WBGene00004965	F48C1.7.1	P54217		5330578	5332169
WBGene00004966	T02E1.1.1		G5EEF3	8224539	8226297
WBGene00004969	F47G6.4a.1		Q9TZI9	1446497	1465358
WBGene00004969	F47G6.4b.1		W6RY57	1446497	1465358
WBGene00004969	F47G6.4c.1		W6RRZ0	1446497	1465358
WBGene00004971	ZK617.3.1			12013420	12014050
WBGene00004972	R10H10.2.1	Q10579		10389578	10391927
WBGene00004973	C06E7.6.1	P54218		5864529	5865918
WBGene00004974	F25H8.7.1		G5ED71	9933880	9934322
WBGene00004975	ZC404.3a.1	Q23288		6785451	6787864
WBGene00004975	ZC404.3b.1		G8JYD7	6785451	6787864
WBGene00004975	ZC404.3b.2		G8JYD7	6785451	6787864
WBGene00004976	K01A11.4a.1		G5EF09	3439011	3444210
WBGene00004976	K01A11.4b.1		G3MTY7	3439011	3444210
WBGene00004978	Y47G6A.10.1	Q9N3T5		3467132	3478517
WBGene00004979	F42G8.11.1		O44511	8132175	8133558
WBGene00004980	B0464.5a.1	Q03563		9456608	9463007
WBGene00004980	B0464.5a.2	Q03563		9456608	9463007
WBGene00004980	B0464.5b.1			9456608	9463007
WBGene00004980	B0464.5c.1			9456608	9463007
WBGene00004980	B0464.5d.1		M1ZJY1	9456608	9463007
WBGene00004981	Y66H1B.4.1	Q9Y194		379885	383185
WBGene00004984	ZC404.8.1		G5EF02	6783187	6784903
WBGene00004985	T05E11.4a.1	Q22236		11123133	11124862
WBGene00004985	T05E11.4b.1		A0A061AD57	11123133	11124862
WBGene00004986	T07C4.4.1		Q22291	10355098	10355668
WBGene00004987	T08A9.12.1		Q8MPX7	7315995	7316818
WBGene00004988	T08A9.7.1		Q22336	7314969	7315353
WBGene00004989	T08A9.8.1		Q22338	7318239	7318756
WBGene00004990	T08A9.9.1		Q86FL8	7319937	7320354
WBGene00004991	T08A9.10.1		Q22337	7317341	7317712
WBGene00004992	ZK616.9a.1		Q9N4M7	5412827	5415796
WBGene00004992	ZK616.9b.1		V6CM12	5412827	5415796
WBGene00004993	C28C12.5.1		Q18279	8481664	8483621
WBGene00004994	T25C12.2.1		Q22776	11487784	11488203
WBGene00004995	C28C12.7a.1		Q4JFH6	8477180	8480656
WBGene00004995	C28C12.7b.1		Q18276	8477180	8480656
WBGene00004996	T25D10.3a.1			6405388	6407379
WBGene00004996	T25D10.3b.1		A0A3B1E8S4	6405388	6407379
WBGene00004996	T25D10.3c.1		A0A3B1DQA9	6405388	6407379
WBGene00004997	T22G5.7.1		Q9XVI5	13889816	13890327
WBGene00004998	F08F1.6.1		O17387	8417419	8418524
WBGene00004999	K09F5.3.1		Q2XN18	7725979	7726383
WBGene00005000	C48E7.10.1		Q9BIC4	6249556	6250197
WBGene00005001	F32D8.9.1		Q19968	10900531	10901303
WBGene00005002	C54G6.5.1		Q8WSN3	1016405	1017176
WBGene00005003	F27C8.4a.1		Q19837	9593712	9594413
WBGene00005003	F27C8.4b.1		A0A061AKY5	9593712	9594413
WBGene00005004	K04A8.9.1		Q94256	6560173	6561692
WBGene00005005	K04A8.8.1		Q94255	6557615	6558203
WBGene00005006	D1014.8.1	Q18919		8126663	8129352
WBGene00005007	C27B7.1a.1	Q18240		8891462	8892747
WBGene00005007	C27B7.1b.1		Q7JMA9	8891462	8892747
WBGene00005008	C07A12.5a.1	Q17768		4514093	4516895
WBGene00005008	C07A12.5b.1			4514093	4516895
WBGene00005009	C09H6.1a.1	O17582		8103596	8109228
WBGene00005009	C09H6.1b.1			8103596	8109228
WBGene00005010	Y40B1B.6.1	Q9XWP6		13438058	13450218
WBGene00005010	Y40B1B.6.2	Q9XWP6		13438058	13450218
WBGene00005011	F26F4.8.1		Q19820	4903997	4905473
WBGene00005012	F26F4.2.1		Q19823	4911256	4911992
WBGene00005013	F43G6.6.1		Q20367	11806556	11808945
WBGene00005014	F54C4.2.1	Q9TZ93		69073	69752
WBGene00005015	K08E4.1.1	Q21338		12051491	12055746
WBGene00005016	B0491.2.1	P12114		11336693	11337837
WBGene00005016	B0491.2.2	P12114		11336693	11337837
WBGene00005017	C01B12.1.1		O17209	23325	24458
WBGene00005018	F23H12.4a.1	P08124		12352745	12354320
WBGene00005018	F23H12.4b.1		H2L2C4	12352745	12354320
WBGene00005019	D2096.4a.1		G5EF65	8361117	8363426
WBGene00005019	D2096.4b.1		X5M5R6	8361117	8363426
WBGene00005020	Y110A2AL.14.1	Q9N491		2889116	2894395
WBGene00005021	R10E11.4.1	P34548		9778782	9780354
WBGene00005022	F29F11.1.1	Q19905		10659635	10661467
WBGene00005023	T24D1.1a.1			9947804	9953391
WBGene00005023	T24D1.1b.1			9947804	9953391
WBGene00005023	T24D1.1c.1	Q7Z1Z1	A0A0K3ATP9	9947804	9953391
WBGene00005024	Y50D4C.4a.1	Q965Q8		950306	964789
WBGene00005024	Y50D4C.4b.1		A0A0K3AYD4	950306	964789
WBGene00005024	Y50D4C.4c.1		A0A0K3AT40	950306	964789
WBGene00005025	C52E12.3.1	Q18779		7010798	7012692
WBGene00005025	C52E12.3.2	Q18779		7010798	7012692
WBGene00005026	ZK1307.5.1	Q09363		9646978	9649367
WBGene00005026	ZK1307.5.2	Q09363		9646978	9649367
WBGene00005027	AH6.4.1	Q09203		9520200	9521670
WBGene00005028	AH6.6.1	Q09204		9528780	9529862
WBGene00005029	AH6.7.1	Q09205		9539274	9540823
WBGene00005030	AH6.8.1	Q09206		9541601	9542885
WBGene00005032	AH6.10.1	Q09208		9548405	9550818
WBGene00005033	AH6.11.1	Q09209		9544686	9546291
WBGene00005034	AH6.12.1	Q09210		9537729	9539085
WBGene00005035	AH6.14.1	Q09212		9532311	9533974
WBGene00005036	F44F4.5a.1	Q20405		10893223	10895096
WBGene00005036	F44F4.5b.1			10893223	10895096
WBGene00005037	F44F4.13.1	Q20411		10908808	10910319
WBGene00005038	F44F4.7.1	Q20410		10902756	10904479
WBGene00005039	F49E12.5a.1	Q20618		8407685	8409237
WBGene00005039	F49E12.5b.1			8407685	8409237
WBGene00005040	F35C5.2.1		Q9XVP3	12885272	12888608
WBGene00005043	F28C12.1.1	O17842		12688727	12690572
WBGene00005044	F28C12.2.1	O18689		12692169	12693724
WBGene00005046	F28C12.4.1	O17844		12696558	12698214
WBGene00005047	F28C12.5.1	O18690		12699430	12701031
WBGene00005048	F28C12.7.1	O17846		12701439	12702886
WBGene00005049	T06G6.1.1	O62367		12703435	12704727
WBGene00005050	T06G6.2.1	O62368		12705097	12706983
WBGene00005051	T26E3.9.1	O17847		12686116	12688206
WBGene00005052	T19D12.8.1		Q22576	6649702	6651819
WBGene00005053	F18C5.1.1	Q19549		6569007	6570701
WBGene00005054	F18C5.6.1	Q19550		6570547	6573777
WBGene00005055	F18C5.8.1	Q19552		6574378	6575747
WBGene00005056	Y40H7A.6.1		Q9XW96	15192299	15203023
WBGene00005057	C56C10.5.1	Q18881		6576974	6578478
WBGene00005058	B0304.5.1	Q10934		4529636	4531980
WBGene00005058	B0304.5.2	Q10934		4529636	4531980
WBGene00005059	B0304.6.1	Q10935		4534736	4537241
WBGene00005060	B0304.7.1	Q10936		4541865	4543668
WBGene00005061	B0304.8.1		Q7YZG0	4524634	4527900
WBGene00005062	B0304.9.1		Q3Y412	4538988	4540731
WBGene00005063	T21H8.2.1		Q94072	13890809	13893356
WBGene00005064	T21H8.3.1		Q94073	13897934	13900147
WBGene00005065	T21H8.4.1	O62420		13899033	13903428
WBGene00005066	C27D6.10.1	Q95ZY0		5169831	5171032
WBGene00005068	C27D6.8.1	Q95ZY2		5165315	5166838
WBGene00005070	C27D6.6.1	Q95ZY4		5161995	5163383
WBGene00005071	R05H5.6.1	P54141		10194905	10196835
WBGene00005076	F23F12.10.1	P46506		6491368	6492907
WBGene00005077	Y92H12A.1a.1	G5EE56		1567602	1580208
WBGene00005077	Y92H12A.1b.1			1567602	1580208
WBGene00005077	Y92H12A.1c.1			1567602	1580208
WBGene00005077	Y92H12A.1d.1			1567602	1580208
WBGene00005078	F49B2.5.1	O45539		14322237	14328965
WBGene00005079	F33H1.5.1	Q19992		10180199	10182734
WBGene00005080	R05H5.1.1	Q21767		10185789	10187908
WBGene00005081	K10B4.5.1	O17240		126779	129029
WBGene00005082	ZK863.5.1		Q23648	12184949	12186352
WBGene00005083	T19E7.5.1		Q22594	5672633	5674535
WBGene00005085	C06G8.4.1	Q17760		10785090	10786831
WBGene00005086	B0547.4a.1		A0A2C9C349	5643358	5645614
WBGene00005086	B0547.4b.1		A0A2C9C3E0	5643358	5645614
WBGene00005087	T09D3.1.1		Q9GS01	5351783	5353067
WBGene00005088	Y45F10B.14.1		Q9NAH9	13575033	13576806
WBGene00005089	F53F4.9a.1		Q20721	13617717	13619852
WBGene00005089	F53F4.9b.1		K8F7R4	13617717	13619852
WBGene00005090	C39H7.6.1		Q18552	5628751	5630256
WBGene00005091	C39H7.7.1		Q95ZX2	5633818	5635651
WBGene00005093	C04E6.10.1		O01468	5904917	5906352
WBGene00005094	C04E6.9.1		O01466	5898538	5900040
WBGene00005095	Y2H9A.2.1		Q9U2P4	13430651	13432714
WBGene00005096	F53F1.10.1	P92001		13425548	13426864
WBGene00005097	F53F1.11.1	P92002		13427607	13428760
WBGene00005098	Y38A10A.1.1		Q9UAX5	6055589	6056743
WBGene00005099	W06G6.3.1		Q9U338	16629900	16631155
WBGene00005101	Y40H7A.5.1		Q9XWA0	15179915	15182999
WBGene00005103	F07C4.4.1	P91210		7632032	7633172
WBGene00005104	T02B5.4.1	P92015		14161459	14163009
WBGene00005105	T26E4.12.1		O45838	15803379	15804512
WBGene00005106	M01B2.2.1	O17956		15250604	15251731
WBGene00005107	F07C4.3.1		Q9GS04	7635769	7636882
WBGene00005108	F07C4.5.1	P91209		7629804	7631298
WBGene00005109	F07C4.8.1	P91211		7633399	7634757
WBGene00005110	T19H12.5.1	O01608		4865664	4870392
WBGene00005111	T19H12.4.1	O01609		4872292	4874276
WBGene00005112	F32G8.1.1	Q19975		10547598	10549081
WBGene00005113	R186.2a.1		Q22011	12964376	12966001
WBGene00005113	R186.2b.1		Q1HB03	12964376	12966001
WBGene00005114	R04D3.6.1		Q21714	13293361	13294769
WBGene00005116	R04D3.12.1		Q9U399	13291806	13292984
WBGene00005117	R04D3.8.1		Q21716	13298863	13300603
WBGene00005118	F17A2.12.1	Q19509		12323739	12325668
WBGene00005119	F17A2.6.1	O17821		12326724	12328365
WBGene00005120	R04D3.7.1		Q21715	13301599	13303457
WBGene00005121	R04D3.9.1		Q21717	13303905	13305844
WBGene00005122	F17A2.8.1	O17823		12338440	12340248
WBGene00005123	F17A2.7.1	Q19505		12328976	12330526
WBGene00005124	F17A2.10.1	Q19508		12332095	12333302
WBGene00005125	F17A2.11.1	Q19507		12333642	12335290
WBGene00005126	F17A2.9.1	O17822		12336108	12337752
WBGene00005127	R04B5.8.1		Q21705	10094674	10096402
WBGene00005128	F15A2.4.1			13478621	13481804
WBGene00005129	F15A2.3.1	Q19473		13482649	13484913
WBGene00005131	F13G3.2.1		Q19419	7294038	7295794
WBGene00005132	K02A2.7.1		G4RX35	7432627	7434282
WBGene00005133	K02A2.2.1	Q09572		7408492	7410759
WBGene00005134	E04F6.14.1		Q95QP1	7202016	7203210
WBGene00005135	E04F6.13.1		Q95QP0	7203894	7205051
WBGene00005136	E04F6.1.1	Q19061		7205688	7207038
WBGene00005137	C13B7.3a.1		G5EF74	2419081	2421583
WBGene00005138	C01B4.5.1		G5EFQ7	2502764	2504914
WBGene00005140	F13A7.2.1	O17800		16392482	16393828
WBGene00005141	Y22D7AR.8.1		Q86MI7	1692141	1695106
WBGene00005142	C39B5.12.1		Q9N5X1	2222438	2224032
WBGene00005143	Y39A3B.4.1		Q9N519	1980823	1982647
WBGene00005144	C39B5.11.1		Q9N5W4	2244165	2245827
WBGene00005145	F09C6.7.1		O45326	16901215	16902826
WBGene00005146	H04J21.2.1		O44811	2362948	2366278
WBGene00005147	F48F5.4a.1		Q9XV08	20454111	20456487
WBGene00005148	C13B7.4a.1		G5EG08	2423287	2426206
WBGene00005148	C13B7.4b.1		A0A0M7REE8	2423287	2426206
WBGene00005148	C13B7.4e.1		A0A0M7REN4	2423287	2426206
WBGene00005149	B0495.1.1	Q09213		7709704	7711504
WBGene00005150	C41C4.2.1	Q09273		8100350	8102141
WBGene00005153	M02B1.1a.1	Q93890		12849510	12854408
WBGene00005153	M02B1.1b.1		G5EFD3	12849510	12854408
WBGene00005153	M02B1.1c.1		G5EFB7	12849510	12854408
WBGene00005159	C18F10.4.1	P46570		6256948	6258362
WBGene00005160	C18F10.5.1	P46571		6258590	6260215
WBGene00005161	C18F10.6.1	P46572		6269081	6270377
WBGene00005162	T12A2.12.1	P54126		6260216	6262085
WBGene00005163	T12A2.11.1	P54127		6262323	6264547
WBGene00005163	T12A2.11.2	P54127		6262323	6264547
WBGene00005164	T12A2.13.1	P54128		6264460	6266011
WBGene00005165	C18F10.8.1	P54129		6266484	6268161
WBGene00005166	T12A2.9.1	P46565		6253553	6254837
WBGene00005167	T12A2.10.1	P46566		6255459	6256775
WBGene00005168	T04A8.1.1	P46568		4677766	4679663
WBGene00005169	T04A8.2.1	P46569		4680013	4681562
WBGene00005170	T23F11.5.1	P46567		4672249	4674164
WBGene00005171	F26B1.6.1	P91275		6312750	6314624
WBGene00005172	C34C6.1.1	Q18428		8708689	8710417
WBGene00005173	F15A4.4.1	O17819		12467133	12469369
WBGene00005174	F15A4.7.1	O17820		12473706	12475234
WBGene00005177	ZC204.4a.1			1636692	1638967
WBGene00005177	ZC204.4b.1	P91535		1636692	1638967
WBGene00005178	Y25C1A.9a.1		Q9TYL8	3087942	3091368
WBGene00005178	Y25C1A.9b.1		A0A7R9XLN9	3087942	3091368
WBGene00005179	Y25C1A.10.1		Q9TYL7	3091503	3093452
WBGene00005180	Y25C1A.11.1		Q9TYL6	3093902	3096160
WBGene00005181	Y25C1A.12.1		Q9TYL5	3098403	3100646
WBGene00005182	T09D3.5.1		Q23035	5342094	5345519
WBGene00005182	T09D3.5.2		Q23035	5342094	5345519
WBGene00005183	C10G8.1.1		Q94168	5331267	5333055
WBGene00005184	T09D3.7.1		Q86B33	5339797	5341475
WBGene00005185	T09D3.2.1		Q23034	5334888	5336329
WBGene00005186	T09D3.6.1		Q86B34	5337184	5339013
WBGene00005187	W02F12.7.1	O45150		6716805	6718332
WBGene00005188	T07H8.5.1	O61892		6951550	6953897
WBGene00005189	T21C9.7.1		Q22642	10587066	10588794
WBGene00005190	F21F8.1.1	O01538		8292064	8293516
WBGene00005191	Y51A2D.12.1		Q9XXQ5	18562179	18564886
WBGene00005193	K04C1.6.1		G5EEF5	14229668	14234466
WBGene00005194	K04C1.1.1		G3MU03	14233944	14235032
WBGene00005195	T19C4.8.1		Q86GC0	11152333	11155653
WBGene00005196	T19C4.2.1		Q22569	11151263	11152433
WBGene00005197	T19C4.4.1		Q22572	11163206	11164575
WBGene00005198	T19C4.3.1		Q22568	11160452	11161891
WBGene00005199	T19C4.9.1		Q86GB9	11156941	11158047
WBGene00005201	F31E9.2.1		O45426	17328797	17330731
WBGene00005202	C51F7.2.1		G5EF81	12307490	12308658
WBGene00005203	F32H5.5.1	P91994		13363715	13364728
WBGene00005204	C53A5.8.1	O17699		14554980	14556287
WBGene00005205	Y43B11AR.5.1		Q86B42	7072410	7073674
WBGene00005207	Y43B11AR.2.1		Q9N3X5	7074030	7075163
WBGene00005208	Y40H7A.8.1		G5EBT4	15139098	15140932
WBGene00005210	T02B11.1.1	O16974		879471	881693
WBGene00005211	W09D12.3.1		Q86GB8	14921988	14924204
WBGene00005212	W09D12.2.1		Q23228	14926663	14928348
WBGene00005213	C24B9.10.1		O76439	2735531	2738274
WBGene00005214	C24B9.14.1		Q86B37	2732177	2734460
WBGene00005215	R05D8.6.1		Q9N5G5	2758174	2759556
WBGene00005216	C24B9.7.1		O76435	2722903	2725325
WBGene00005217	C24B9.15.1		Q86B38	2721290	2722655
WBGene00005218	C24B9.11.1		O76440	2738721	2740328
WBGene00005219	C24B9.12.1		O76441	2740444	2742398
WBGene00005221	ZK678.6.1		O62517	15736844	15740626
WBGene00005222	T05C3.8.1		Q86B40	5483010	5484966
WBGene00005223	T05C3.7.1		Q86B41	5480750	5482415
WBGene00005224	ZC317.4.1		Q23076	5461528	5462994
WBGene00005225	ZC317.5.1		Q23077	5463791	5465435
WBGene00005226	F09E5.4.1	Q19258		5355684	5357361
WBGene00005227	T11F9.18.1		Q7YXA5	11485858	11487266
WBGene00005228	C05E4.14a.1		E4MVC8	728301	734311
WBGene00005228	C05E4.14b.1		H2KYH0	728301	734311
WBGene00005228	C05E4.14b.2		H2KYH0	728301	734311
WBGene00005228	C05E4.14b.3		H2KYH0	728301	734311
WBGene00005228	C05E4.14b.4		H2KYH0	728301	734311
WBGene00005228	C05E4.14c.1		H2KYG9	728301	734311
WBGene00005228	C05E4.14d.1		A0A0K3AUP2	728301	734311
WBGene00005228	C05E4.14e.1		A0A0K3ART6	728301	734311
WBGene00005228	C05E4.14f.1		A0A0K3AVB8	728301	734311
WBGene00005228	C05E4.14g.1		A0A0K3AXL3	728301	734311
WBGene00005228	C05E4.14h.1		A0A0K3ASA1	728301	734311
WBGene00005228	C05E4.14i.1		A0A0K3AUP8	728301	734311
WBGene00005228	C05E4.14j.1		A0A0K3ARU0	728301	734311
WBGene00005229	K04F1.5.1		Q9TXK6	1682579	1685162
WBGene00005230	K09D9.6.1		Q9N5I5	4010470	4011966
WBGene00005231	K04F1.16.1		Q9TXK5	1685628	1686864
WBGene00005233	K09D9.7.1		Q9N5I6	4008227	4009818
WBGene00005234	K09D9.8.1		Q9N5I7	4005519	4007565
WBGene00005236	Y38A10A.3.1		Q9UAX7	6065507	6067140
WBGene00005237	R09F10.6.1		Q23029	8317637	8319050
WBGene00005240	C50B6.6.1		P91981	13320976	13322381
WBGene00005241	F55C5.9.1		Q20814	12291861	12294196
WBGene00005242	C47E8.2.1		G5EBN3	14661305	14663154
WBGene00005243	C50B6.5.1		P91980	13318452	13320225
WBGene00005244	F19G12.5.1		Q9GS13	1413144	1416545
WBGene00005245	C02E7.3.1		O16432	4924918	4926215
WBGene00005246	C02E7.2.1		O16433	4926671	4928257
WBGene00005247	C02E7.4a.1		O16431	4922324	4924594
WBGene00005247	C02E7.4b.1		H8W3X2	4922324	4924594
WBGene00005248	C02E7.5.1		O16430	4921102	4922616
WBGene00005249	C54D10.6.1		Q18834	12432365	12433817
WBGene00005250	W05H5.4.1		P91841	12448541	12449951
WBGene00005251	ZC404.5.1		Q23284	6774261	6775808
WBGene00005253	ZC404.12.1		Q95PY3	6769634	6771745
WBGene00005254	W06D12.7.1		Q9U346	17707322	17709823
WBGene00005255	Y26G10.2.1		Q9XTV0	17701212	17703285
WBGene00005256	M02H5.9.1		Q966I5	441820	443293
WBGene00005257	M02H5.10a.1		Q966I4	444893	446674
WBGene00005257	M02H5.10b.1		A0A0K3AVR9	444893	446674
WBGene00005258	M02H5.11.1		Q966I3	447531	449230
WBGene00005259	T03D3.4.1		O16978	2819581	2821668
WBGene00005260	R11G11.9.1		O16951	511194	512520
WBGene00005261	C31B8.11a.1		O16906	2920600	2922694
WBGene00005261	C31B8.11b.1		A0A0M7RDS8	2920600	2922694
WBGene00005261	C31B8.11c.1		A0A0M9JJ84	2920600	2922694
WBGene00005262	C06A8.7.1		Q17690	7763763	7765556
WBGene00005263	Y40D12A.3.1		O76724	6610822	6612561
WBGene00005264	Y54G11A.12.1		Q9XVZ3	14285754	14287377
WBGene00005265	Y54G11A.15.1		Q7YXA6	14287618	14289068
WBGene00005267	B0334.7.1		Q17479	11515075	11518154
WBGene00005268	T03F7.2.1		Q22113	11303651	11304979
WBGene00005269	T03F7.3.1		Q22114	11301561	11302886
WBGene00005270	T03F7.4.1		Q22115	11299373	11300639
WBGene00005271	C06C3.6.1		Q17713	9380096	9384994
WBGene00005271	C06C3.6.2		Q17713	9380096	9384994
WBGene00005271	C06C3.6.3		Q17713	9380096	9384994
WBGene00005272	C10G11.4.1		P91030	6297767	6299729
WBGene00005273	C10G11.2.1		P91032	6302413	6304296
WBGene00005274	C10G11.3.1		P91031	6300493	6302298
WBGene00005275	R08H2.7.1		O17990	15374900	15376323
WBGene00005278	T09F5.5.1		O18074	15153577	15154994
WBGene00005279	R05D8.3.1		Q9N5G0	2771860	2773519
WBGene00005280	Y49F6A.2.1		G5EDM6	3588283	3589721
WBGene00005281	W10G11.10.1		O44909	3582052	3583505
WBGene00005282	W10G11.9.1		O44908	3583702	3586089
WBGene00005283	T21B4.8.1		O18103	12514985	12516413
WBGene00005284	ZK6.9.1		O61871	401688	403128
WBGene00005285	T27E7.8.1		Q7YXA9	14523868	14525197
WBGene00005288	T21B4.6.1		O18100	12508950	12510135
WBGene00005289	T21B4.5.1		O18101	12507338	12508452
WBGene00005290	T21B4.7.1		O18102	12513612	12514720
WBGene00005291	T21B4.9.1		O18104	12516728	12518859
WBGene00005292	T10D4.5.1		Q9TZF4	3123506	3124899
WBGene00005293	ZC204.5.1	P91536		1639204	1640596
WBGene00005294	T21B4.14.1		Q8I4F8	12512166	12513316
WBGene00005295	C45B11.4.1		Q18640	11047220	11048778
WBGene00005296	T04C12.2a.1		O02296	11055294	11057143
WBGene00005296	T04C12.2b.1		Q7JKP7	11055294	11057143
WBGene00005297	F26F12.6a.1		Q19814	5833831	5835183
WBGene00005297	F26F12.6b.1		H2KYE4	5833831	5835183
WBGene00005299	DC2.2.1		Q9UAW3	217147	219513
WBGene00005300	C04F2.1.1		O76661	7497740	7499128
WBGene00005301	DC2.1a.1		Q9UAW4	219932	222776
WBGene00005303	W03F9.6.1		O16993	145094	146952
WBGene00005304	F09G2.7.1		O17400	7164510	7165895
WBGene00005306	C44C3.8.1		A0A0M6VDE6	2986192	2987507
WBGene00005308	H27D07.6.1		Q9GUB8	2944377	2945702
